solar.time,light
2020-09-04T13:08:25Z,1717.4283049830008
2020-09-04T13:23:25Z,1682.9293069429907
2020-09-04T13:38:25Z,1642.0969103888021
2020-09-04T13:53:25Z,1595.1060503135195
2020-09-04T14:08:25Z,1542.158046037735
2020-09-04T14:23:25Z,1483.4797387157457
2020-09-04T14:38:25Z,1419.3225194821368
2020-09-04T14:53:25Z,1349.9612525080756
2020-09-04T15:08:25Z,1275.6930973407102
2020-09-04T15:23:25Z,1196.8362357935127
2020-09-04T15:38:25Z,1113.7285089083516
2020-09-04T15:53:25Z,1026.7259694502895
2020-09-04T16:08:25Z,936.2013565337226
2020-09-04T16:23:25Z,842.5424986988978
2020-09-04T16:38:25Z,746.1506524394345
2020-09-04T16:53:25Z,647.4387830810531
2020-09-04T17:08:25Z,546.8297954609416
2020-09-04T17:23:25Z,444.75472228873315
2020-09-04T17:38:25Z,341.65087731662385
2020-09-04T17:53:25Z,237.95998191782718
2020-09-04T18:08:25Z,134.1262725393065
2020-09-04T18:23:25Z,30.59459756819817
2020-09-04T18:38:25Z,0
2020-09-04T18:53:25Z,0
2020-09-04T19:08:25Z,0
2020-09-04T19:23:25Z,0
2020-09-04T19:38:25Z,0
2020-09-04T19:53:25Z,0
2020-09-04T20:08:25Z,0
2020-09-04T20:23:25Z,0
2020-09-04T20:38:25Z,0
2020-09-04T20:53:25Z,0
2020-09-04T21:08:25Z,0
2020-09-04T21:23:25Z,0
2020-09-04T21:38:25Z,0
2020-09-04T21:53:25Z,0
2020-09-04T22:08:25Z,0
2020-09-04T22:23:25Z,0
2020-09-04T22:38:25Z,0
2020-09-04T22:53:25Z,0
2020-09-04T23:08:25Z,0
2020-09-04T23:23:25Z,0
2020-09-04T23:38:25Z,0
2020-09-04T23:53:25Z,0
2020-09-05T00:08:25Z,0
2020-09-05T00:23:25Z,0
2020-09-05T00:38:25Z,0
2020-09-05T00:53:25Z,0
2020-09-05T01:08:25Z,0
2020-09-05T01:23:25Z,0
2020-09-05T01:38:25Z,0
2020-09-05T01:53:25Z,0
2020-09-05T02:08:25Z,0
2020-09-05T02:23:25Z,0
2020-09-05T02:38:25Z,0
2020-09-05T02:53:25Z,0
2020-09-05T03:08:25Z,0
2020-09-05T03:23:25Z,0
2020-09-05T03:38:25Z,0
2020-09-05T03:53:25Z,0
2020-09-05T04:08:25Z,0
2020-09-05T04:23:25Z,0
2020-09-05T04:38:25Z,0
2020-09-05T04:53:25Z,0
2020-09-05T05:08:25Z,0
2020-09-05T05:23:25Z,0
2020-09-05T05:38:25Z,57.38928814494923
2020-09-05T05:53:25Z,161.16750217396347
2020-09-05T06:08:25Z,265.0834275633471
2020-09-05T06:23:25Z,368.6918624827679
2020-09-05T06:38:25Z,471.5489223786145
2020-09-05T06:53:25Z,573.2139417166167
2020-09-05T07:08:25Z,673.2513619828278
2020-09-05T07:23:25Z,771.2325975662399
2020-09-05T07:38:25Z,866.7378720366152
2020-09-05T07:53:25Z,959.358016522146
2020-09-05T08:08:25Z,1048.6962227922868
2020-09-05T08:23:25Z,1134.3697430943898
2020-09-05T08:38:25Z,1216.0115301811727
2020-09-05T08:53:25Z,1293.2718096706808
2020-09-05T09:08:25Z,1365.8195786013762
2020-09-05T09:23:25Z,1433.3440235597643
2020-09-05T09:38:25Z,1495.555852335512
2020-09-05T09:53:25Z,1552.1885332206314
2020-09-05T10:08:25Z,1602.9994369749243
2020-09-05T10:23:25Z,1647.770876287102
2020-09-05T10:38:25Z,1686.3110384430931
2020-09-05T10:53:25Z,1718.4548070590574
2020-09-05T11:08:25Z,1744.064469527046
2020-09-05T11:23:25Z,1763.0303069824224
2020-09-05T11:38:25Z,1775.2710643977982
2020-09-05T11:53:25Z,1780.7342986959488
2020-09-05T12:08:25Z,1779.396603433786
2020-09-05T12:23:25Z,1771.263709090191
2020-09-05T12:38:25Z,1756.3704585185121
2020-09-05T12:53:25Z,1734.7806576761425
2020-09-05T13:08:25Z,1706.586802277436
2020-09-05T13:23:25Z,1671.90968151257
2020-09-05T13:38:25Z,1630.8978605519287
2020-09-05T13:53:25Z,1583.727044092156
2020-09-05T14:08:25Z,1530.5993235530004
2020-09-05T14:23:25Z,1471.742311337616
2020-09-05T14:38:25Z,1407.4081655838743
2020-09-05T14:53:25Z,1337.8725099835879
2020-09-05T15:08:25Z,1263.4332528277562
2020-09-05T15:23:25Z,1184.4093107828228
2020-09-05T15:38:25Z,1101.139242494497
2020-09-05T15:53:25Z,1013.9797982017595
2020-09-05T16:08:25Z,923.3043912416082
2020-09-05T16:23:25Z,829.5014983453827
2020-09-05T16:38:25Z,732.9729952347872
2020-09-05T16:53:25Z,634.1324349088513
2020-09-05T17:08:25Z,533.4032758755634
2020-09-05T17:23:25Z,431.21706794788986
2020-09-05T17:38:25Z,328.0116034015917
2020-09-05T17:53:25Z,224.229041276145
2020-09-05T18:08:25Z,120.31401316179716
2020-09-05T18:23:25Z,16.711718170327387
2020-09-05T18:38:25Z,0
2020-09-05T18:53:25Z,0
2020-09-05T19:08:25Z,0
2020-09-05T19:23:25Z,0
2020-09-05T19:38:25Z,0
2020-09-05T19:53:25Z,0
2020-09-05T20:08:25Z,0
2020-09-05T20:23:25Z,0
2020-09-05T20:38:25Z,0
2020-09-05T20:53:25Z,0
2020-09-05T21:08:25Z,0
2020-09-05T21:23:25Z,0
2020-09-05T21:38:25Z,0
2020-09-05T21:53:25Z,0
2020-09-05T22:08:25Z,0
2020-09-05T22:23:25Z,0
2020-09-05T22:38:25Z,0
2020-09-05T22:53:25Z,0
2020-09-05T23:08:25Z,0
2020-09-05T23:23:25Z,0
2020-09-05T23:38:25Z,0
2020-09-05T23:53:25Z,0
2020-09-06T00:08:25Z,0
2020-09-06T00:23:25Z,0
2020-09-06T00:38:25Z,0
2020-09-06T00:53:25Z,0
2020-09-06T01:08:25Z,0
2020-09-06T01:23:25Z,0
2020-09-06T01:38:25Z,0
2020-09-06T01:53:25Z,0
2020-09-06T02:08:25Z,0
2020-09-06T02:23:25Z,0
2020-09-06T02:38:25Z,0
2020-09-06T02:53:25Z,0
2020-09-06T03:08:25Z,0
2020-09-06T03:23:25Z,0
2020-09-06T03:38:25Z,0
2020-09-06T03:53:25Z,0
2020-09-06T04:08:25Z,0
2020-09-06T04:23:25Z,0
2020-09-06T04:38:25Z,0
2020-09-06T04:53:25Z,0
2020-09-06T05:08:25Z,0
2020-09-06T05:23:25Z,0
2020-09-06T05:38:25Z,48.35329594799504
2020-09-06T05:53:25Z,152.21875866439484
2020-09-06T06:08:25Z,256.2115112079972
2020-09-06T06:23:25Z,359.8860203498239
2020-09-06T06:38:25Z,462.79811624739716
2020-09-06T06:53:25Z,564.5068954151786
2020-09-06T07:08:25Z,664.57660956976
2020-09-06T07:23:25Z,762.578532655616
2020-09-06T07:38:25Z,858.0927975189214
2020-09-06T07:53:25Z,950.7101947607464
2020-09-06T08:08:25Z,1040.0339258817728
2020-09-06T08:23:25Z,1125.6813033482626
2020-09-06T08:38:25Z,1207.285390039276
2020-09-06T08:53:25Z,1284.4965713790698
2020-09-06T09:08:25Z,1356.9840531788275
2020-09-06T09:23:25Z,1424.4372787776886
2020-09-06T09:38:25Z,1486.5672596874513
2020-09-06T09:53:25Z,1543.1078135599412
2020-09-06T10:08:25Z,1593.8167047079235
2020-09-06T10:23:25Z,1638.4766818351363
2020-09-06T10:38:25Z,1676.89640885846
2020-09-06T10:53:25Z,1708.9112846100772
2020-09-06T11:08:25Z,1734.3841480406682
2020-09-06T11:23:25Z,1753.2058659023635
2020-09-06T11:38:25Z,1765.2958002594285
2020-09-06T11:53:25Z,1770.6021539966423
2020-09-06T12:08:25Z,1769.10219272997
2020-09-06T12:23:25Z,1760.8023422150052
2020-09-06T12:38:25Z,1745.7381608165038
2020-09-06T12:53:25Z,1723.974187173469
2020-09-06T13:08:25Z,1695.6036637116815
2020-09-06T13:23:25Z,1660.748137150312
2020-09-06T13:38:25Z,1619.556937808449
2020-09-06T13:53:25Z,1572.2065397684908
2020-09-06T14:08:25Z,1518.8998048884619
2020-09-06T14:23:25Z,1459.8651136482174
2020-09-06T14:38:25Z,1395.3553867355142
2020-09-06T14:53:25Z,1325.6470014168813
2020-09-06T15:08:25Z,1251.0386075116048
2020-09-06T15:23:25Z,1171.8498478819
2020-09-06T15:38:25Z,1088.4199890418756
2020-09-06T15:53:25Z,1001.1064675158547
2020-09-06T16:08:25Z,910.2833586358156
2020-09-06T16:23:25Z,816.3397738134807
2020-09-06T16:38:25Z,719.6781935006203
2020-09-06T16:53:25Z,620.7127428527376
2020-09-06T17:08:25Z,519.8674175030461
2020-09-06T17:23:25Z,417.5742670743099
2020-09-06T17:38:25Z,314.27154407604434
2020-09-06T17:53:25Z,210.40182641794425
2020-09-06T18:08:25Z,106.4101211720648
2020-09-06T18:23:25Z,2.7419581746109327
2020-09-06T18:38:25Z,0
2020-09-06T18:53:25Z,0
2020-09-06T19:08:25Z,0
2020-09-06T19:23:25Z,0
2020-09-06T19:38:25Z,0
2020-09-06T19:53:25Z,0
2020-09-06T20:08:25Z,0
2020-09-06T20:23:25Z,0
2020-09-06T20:38:25Z,0
2020-09-06T20:53:25Z,0
2020-09-06T21:08:25Z,0
2020-09-06T21:23:25Z,0
2020-09-06T21:38:25Z,0
2020-09-06T21:53:25Z,0
2020-09-06T22:08:25Z,0
2020-09-06T22:23:25Z,0
2020-09-06T22:38:25Z,0
2020-09-06T22:53:25Z,0
2020-09-06T23:08:25Z,0
2020-09-06T23:23:25Z,0
2020-09-06T23:38:25Z,0
2020-09-06T23:53:25Z,0
2020-09-07T00:08:25Z,0
2020-09-07T00:23:25Z,0
2020-09-07T00:38:25Z,0
2020-09-07T00:53:25Z,0
2020-09-07T01:08:25Z,0
2020-09-07T01:23:25Z,0
2020-09-07T01:38:25Z,0
2020-09-07T01:53:25Z,0
2020-09-07T02:08:25Z,0
2020-09-07T02:23:25Z,0
2020-09-07T02:38:25Z,0
2020-09-07T02:53:25Z,0
2020-09-07T03:08:25Z,0
2020-09-07T03:23:25Z,0
2020-09-07T03:38:25Z,0
2020-09-07T03:53:25Z,0
2020-09-07T04:08:25Z,0
2020-09-07T04:23:25Z,0
2020-09-07T04:38:25Z,0
2020-09-07T04:53:25Z,0
2020-09-07T05:08:25Z,0
2020-09-07T05:23:25Z,0
2020-09-07T05:38:25Z,39.28875978801918
2020-09-07T05:53:25Z,143.23685399990154
2020-09-07T06:08:25Z,247.30169238577187
2020-09-07T06:23:25Z,351.03743091401117
2020-09-07T06:38:25Z,453.99963535406806
2020-09-07T06:53:25Z,555.7471855527153
2020-09-07T07:08:25Z,655.8441652415179
2020-09-07T07:23:25Z,753.8617295237242
2020-09-07T07:38:25Z,849.3799424112776
2020-09-07T07:53:25Z,941.9895757688323
2020-09-07T08:08:25Z,1031.2938625983134
2020-09-07T08:23:25Z,1116.9101969562432
2020-09-07T08:38:25Z,1198.4717731268013
2020-09-07T08:53:25Z,1275.6291571472782
2020-09-07T09:08:25Z,1348.0517838075345
2020-09-07T09:23:25Z,1415.4293729967242
2020-09-07T09:38:25Z,1477.4732590250617
2020-09-07T09:53:25Z,1533.917627255687
2020-09-07T10:08:25Z,1584.520653054231
2020-09-07T10:23:25Z,1629.0655377513806
2020-09-07T10:38:25Z,1667.3614375757877
2020-09-07T10:53:25Z,1699.2442811624783
2020-09-07T11:08:25Z,1724.5774725977756
2020-09-07T11:23:25Z,1743.2524765851554
2020-09-07T11:38:25Z,1755.1892834579514
2020-09-07T11:53:25Z,1760.3367519688518
2020-09-07T12:08:25Z,1758.6728283997609
2020-09-07T12:23:25Z,1750.2046410504536
2020-09-07T12:38:25Z,1734.9684697050234
2020-09-07T12:53:25Z,1713.0295902006014
2020-09-07T13:08:25Z,1684.481994770377
2020-09-07T13:23:25Z,1649.447989347049
2020-09-07T13:38:25Z,1608.077669610828
2020-09-07T13:53:25Z,1560.5482778704857
2020-09-07T14:08:25Z,1507.063443795667
2020-09-07T14:23:25Z,1447.8523119432552
2020-09-07T14:38:25Z,1383.168560022765
2020-09-07T14:53:25Z,1313.2893121892369
2020-09-07T15:08:25Z,1238.5139515935512
2020-09-07T15:23:25Z,1159.162837879576
2020-09-07T15:38:25Z,1075.575934599275
2020-09-07T15:53:25Z,988.1113527265559
2020-09-07T16:08:25Z,897.1438164069048
2020-09-07T16:23:25Z,803.0630575297206
2020-09-07T16:38:25Z,706.2721460269839
2020-09-07T16:53:25Z,607.1857629282295
2020-09-07T17:08:25Z,506.22842384563336
2020-09-07T17:23:25Z,403.8326601464028
2020-09-07T17:38:25Z,300.4371658577426
2020-09-07T17:53:25Z,196.48491825274255
2020-09-07T18:08:25Z,92.42127992274592
2020-09-07T18:23:25Z,0
2020-09-07T18:38:25Z,0
2020-09-07T18:53:25Z,0
2020-09-07T19:08:25Z,0
2020-09-07T19:23:25Z,0
2020-09-07T19:38:25Z,0
2020-09-07T19:53:25Z,0
2020-09-07T20:08:25Z,0
2020-09-07T20:23:25Z,0
2020-09-07T20:38:25Z,0
2020-09-07T20:53:25Z,0
2020-09-07T21:08:25Z,0
2020-09-07T21:23:25Z,0
2020-09-07T21:38:25Z,0
2020-09-07T21:53:25Z,0
2020-09-07T22:08:25Z,0
2020-09-07T22:23:25Z,0
2020-09-07T22:38:25Z,0
2020-09-07T22:53:25Z,0
2020-09-07T23:08:25Z,0
2020-09-07T23:23:25Z,0
2020-09-07T23:38:25Z,0
2020-09-07T23:53:25Z,0
2020-09-08T00:08:25Z,0
2020-09-08T00:23:25Z,0
2020-09-08T00:38:25Z,0
2020-09-08T00:53:25Z,0
2020-09-08T01:08:25Z,0
2020-09-08T01:23:25Z,0
2020-09-08T01:38:25Z,0
2020-09-08T01:53:25Z,0
2020-09-08T02:08:25Z,0
2020-09-08T02:23:25Z,0
2020-09-08T02:38:25Z,0
2020-09-08T02:53:25Z,0
2020-09-08T03:08:25Z,0
2020-09-08T03:23:25Z,0
2020-09-08T03:38:25Z,0
2020-09-08T03:53:25Z,0
2020-09-08T04:08:25Z,0
2020-09-08T04:23:25Z,0
2020-09-08T04:38:25Z,0
2020-09-08T04:53:25Z,0
2020-09-08T05:08:25Z,0
2020-09-08T05:23:25Z,0
2020-09-08T05:38:25Z,30.1967474754717
2020-09-08T05:53:25Z,134.22274735479837
2020-09-08T06:08:25Z,238.35483391786684
2020-09-08T06:23:25Z,342.146873178119
2020-09-08T06:38:25Z,445.15418794469616
2020-09-08T06:53:25Z,546.9354630410655
2020-09-08T07:08:25Z,647.0546359260671
2020-09-08T07:23:25Z,745.0827650042377
2020-09-08T07:38:25Z,840.5998673170749
2020-09-08T07:53:25Z,933.196717905386
2020-09-08T08:08:25Z,1022.4766029608418
2020-09-08T08:23:25Z,1108.0570196185238
2020-09-08T08:38:25Z,1189.5713146219023
2020-09-08T08:53:25Z,1266.6702551854778
2020-09-08T09:08:25Z,1339.0235252815517
2020-09-08T09:23:25Z,1406.3211407372503
2020-09-08T09:38:25Z,1468.2747773821502
2020-09-08T09:53:25Z,1524.6190062369733
2020-09-08T10:08:25Z,1575.1124308071705
2020-09-08T10:23:25Z,1619.5387211965465
2020-09-08T10:38:25Z,1657.7075409865702
2020-09-08T10:53:25Z,1689.4553627162686
2020-09-08T11:08:25Z,1714.6461684538447
2020-09-08T11:23:25Z,1733.172032551971
2020-09-08T11:38:25Z,1744.9535840543836
2020-09-08T11:53:25Z,1749.9403467297689
2020-09-08T12:08:25Z,1748.1109553487238
2020-09-08T12:23:25Z,1739.4732472092128
2020-09-08T12:38:25Z,1724.064228570032
2020-09-08T12:53:25Z,1701.9499161061278
2020-09-08T13:08:25Z,1673.2250540761509
2020-09-08T13:23:25Z,1638.0127084225578
2020-09-08T13:38:25Z,1596.4637394949568
2020-09-08T13:53:25Z,1548.7561557578904
2020-09-08T14:08:25Z,1495.0943511212824
2020-09-08T14:23:25Z,1435.7082292484868
2020-09-08T14:38:25Z,1370.8522186446958
2020-09-08T14:53:25Z,1300.8041824939937
2020-09-08T15:08:25Z,1225.8642283471775
2020-09-08T15:23:25Z,1146.3534222424819
2020-09-08T15:38:25Z,1062.6124132339685
2020-09-08T15:53:25Z,974.9999739514766
2020-09-08T16:08:25Z,883.8914634391037
2020-09-08T16:23:25Z,789.6772190930666
2020-09-08T16:38:25Z,692.7608842658246
2020-09-08T16:53:25Z,593.5576789277737
2020-09-08T17:08:25Z,492.4926208408254
2020-09-08T17:23:25Z,389.9987044930574
2020-09-08T17:38:25Z,286.5150461170532
2020-09-08T17:53:25Z,182.4850023815155
2020-09-08T18:08:25Z,78.35427080039337
2020-09-08T18:23:25Z,0
2020-09-08T18:38:25Z,0
2020-09-08T18:53:25Z,0
2020-09-08T19:08:25Z,0
2020-09-08T19:23:25Z,0
2020-09-08T19:38:25Z,0
2020-09-08T19:53:25Z,0
2020-09-08T20:08:25Z,0
2020-09-08T20:23:25Z,0
2020-09-08T20:38:25Z,0
2020-09-08T20:53:25Z,0
2020-09-08T21:08:25Z,0
2020-09-08T21:23:25Z,0
2020-09-08T21:38:25Z,0
2020-09-08T21:53:25Z,0
2020-09-08T22:08:25Z,0
2020-09-08T22:23:25Z,0
2020-09-08T22:38:25Z,0
2020-09-08T22:53:25Z,0
2020-09-08T23:08:25Z,0
2020-09-08T23:23:25Z,0
2020-09-08T23:38:25Z,0
2020-09-08T23:53:25Z,0
2020-09-09T00:08:25Z,0
2020-09-09T00:23:25Z,0
2020-09-09T00:38:25Z,0
2020-09-09T00:53:25Z,0
2020-09-09T01:08:25Z,0
2020-09-09T01:23:25Z,0
2020-09-09T01:38:25Z,0
2020-09-09T01:53:25Z,0
2020-09-09T02:08:25Z,0
2020-09-09T02:23:25Z,0
2020-09-09T02:38:25Z,0
2020-09-09T02:53:25Z,0
2020-09-09T03:08:25Z,0
2020-09-09T03:23:25Z,0
2020-09-09T03:38:25Z,0
2020-09-09T03:53:25Z,0
2020-09-09T04:08:25Z,0
2020-09-09T04:23:25Z,0
2020-09-09T04:38:25Z,0
2020-09-09T04:53:25Z,0
2020-09-09T05:08:25Z,0
2020-09-09T05:23:25Z,0
2020-09-09T05:38:25Z,21.078297235514782
2020-09-09T05:53:25Z,125.1773748069267
2020-09-09T06:08:25Z,229.37178208842
2020-09-09T06:23:25Z,333.215116593116
2020-09-09T06:38:25Z,436.26247982418226
2020-09-09T06:53:25Z,538.0723834468969
2020-09-09T07:08:25Z,638.2086408481164
2020-09-09T07:23:25Z,736.2422357142343
2020-09-09T07:38:25Z,831.7531602641087
2020-09-09T07:53:25Z,924.3322145683385
2020-09-09T08:08:25Z,1013.5827597734154
2020-09-09T08:23:25Z,1099.1224174293825
2020-09-09T08:38:25Z,1180.5847076554771
2020-09-09T08:53:25Z,1257.6206193322305
2020-09-09T09:08:25Z,1329.9001053557806
2020-09-09T09:23:25Z,1397.1134966692405
2020-09-09T09:38:25Z,1458.9728289885759
2020-09-09T09:53:25Z,1515.213076523118
2020-09-09T10:08:25Z,1565.5932874678351
2020-09-09T10:23:25Z,1609.8976163154668
2020-09-09T10:38:25Z,1647.9362485836803
2020-09-09T10:53:25Z,1679.5462140468733
2020-09-09T11:08:25Z,1704.5920850082482
2020-09-09T11:23:25Z,1722.9665564530007
2020-09-09T11:38:25Z,1734.5909058317684
2020-09-09T11:53:25Z,1739.4153303086218
2020-09-09T12:08:25Z,1737.419160143544
2020-09-09T12:23:25Z,1728.6109472549042
2020-09-09T12:38:25Z,1713.0284285823618
2020-09-09T12:53:25Z,1690.7383644038111
2020-09-09T13:08:25Z,1661.8362523326557
2020-09-09T13:23:25Z,1626.4459181645664
2020-09-09T13:38:25Z,1584.7189853853718
2020-09-09T13:53:25Z,1536.8342255239827
2020-09-09T14:08:25Z,1482.9967923055003
2020-09-09T14:23:25Z,1423.4373426822303
2020-09-09T14:38:25Z,1358.4110486084667
2020-09-09T14:53:25Z,1288.1965037947446
2020-09-09T15:08:25Z,1213.0945301793095
2020-09-09T15:23:25Z,1133.426889057639
2020-09-09T15:38:25Z,1049.5349025473058
2020-09-09T15:53:25Z,961.7779913444714
2020-09-09T16:08:25Z,870.5321347155985
2020-09-09T16:23:25Z,776.1882597680168
2020-09-09T16:38:25Z,679.1505665702738
2020-09-09T16:53:25Z,579.8347964531832
2020-09-09T17:08:25Z,478.66645078657245
2020-09-09T17:23:25Z,376.0789679906218
2020-09-09T17:38:25Z,272.5118666230606
2020-09-09T17:53:25Z,168.40886228598535
2020-09-09T18:08:25Z,64.21596651861779
2020-09-09T18:23:25Z,0
2020-09-09T18:38:25Z,0
2020-09-09T18:53:25Z,0
2020-09-09T19:08:25Z,0
2020-09-09T19:23:25Z,0
2020-09-09T19:38:25Z,0
2020-09-09T19:53:25Z,0
2020-09-09T20:08:25Z,0
2020-09-09T20:23:25Z,0
2020-09-09T20:38:25Z,0
2020-09-09T20:53:25Z,0
2020-09-09T21:08:25Z,0
2020-09-09T21:23:25Z,0
2020-09-09T21:38:25Z,0
2020-09-09T21:53:25Z,0
2020-09-09T22:08:25Z,0
2020-09-09T22:23:25Z,0
2020-09-09T22:38:25Z,0
2020-09-09T22:53:25Z,0
2020-09-09T23:08:25Z,0
2020-09-09T23:23:25Z,0
2020-09-09T23:38:25Z,0
2020-09-09T23:53:25Z,0
2020-09-10T00:08:25Z,0
2020-09-10T00:23:25Z,0
2020-09-10T00:38:25Z,0
2020-09-10T00:53:25Z,0
2020-09-10T01:08:25Z,0
2020-09-10T01:23:25Z,0
2020-09-10T01:38:25Z,0
2020-09-10T01:53:25Z,0
2020-09-10T02:08:25Z,0
2020-09-10T02:23:25Z,0
2020-09-10T02:38:25Z,0
2020-09-10T02:53:25Z,0
2020-09-10T03:08:25Z,0
2020-09-10T03:23:25Z,0
2020-09-10T03:38:25Z,0
2020-09-10T03:53:25Z,0
2020-09-10T04:08:25Z,0
2020-09-10T04:23:25Z,0
2020-09-10T04:38:25Z,0
2020-09-10T04:53:25Z,0
2020-09-10T05:08:25Z,0
2020-09-10T05:23:25Z,0
2020-09-10T05:38:25Z,11.934419826379276
2020-09-10T05:53:25Z,116.10165138630427
2020-09-10T06:08:25Z,220.35336909992748
2020-09-10T06:23:25Z,324.24292354804254
2020-09-10T06:38:25Z,427.32521693711954
2020-09-10T06:53:25Z,529.1586100484459
2020-09-10T07:08:25Z,629.306814286114
2020-09-10T07:23:25Z,727.3407609439034
2020-09-10T07:38:25Z,822.8404395534649
2020-09-10T07:53:25Z,915.3966971980734
2020-09-10T08:08:25Z,1004.612991542746
2020-09-10T08:23:25Z,1090.107089801856
2020-09-10T08:38:25Z,1171.5127062603124
2020-09-10T08:53:25Z,1248.481071657248
2020-09-10T09:08:25Z,1320.6824273469585
2020-09-10T09:23:25Z,1387.8074381617319
2020-09-10T09:38:25Z,1449.5685176881987
2020-09-10T09:53:25Z,1505.7010604006457
2020-09-10T10:08:25Z,1555.9645752652543
2020-09-10T10:23:25Z,1600.143716164846
2020-09-10T10:38:25Z,1638.0492044923847
2020-09-10T10:53:25Z,1669.5186400629723
2020-09-10T11:08:25Z,1694.4171969025122
2020-09-10T11:23:25Z,1712.638200910771
2020-09-10T11:38:25Z,1724.1035868636652
2020-09-10T11:53:25Z,1728.7642329031205
2020-09-10T12:08:25Z,1726.6001709701209
2020-09-10T12:23:25Z,1717.6206723672612
2020-09-10T12:38:25Z,1701.8642080445209
2020-09-10T12:53:25Z,1679.3982837741328
2020-09-10T13:08:25Z,1650.3191509264668
2020-09-10T13:23:25Z,1614.7513941109748
2020-09-10T13:38:25Z,1572.8473974365163
2020-09-10T13:53:25Z,1524.7866915839204
2020-09-10T14:08:25Z,1470.7751847114444
2020-09-10T14:23:25Z,1411.0442802337207
2020-09-10T14:38:25Z,1345.849885441505
2020-09-10T14:53:25Z,1275.471315039283
2020-09-10T15:08:25Z,1200.2100946140856
2020-09-10T15:23:25Z,1120.3886685897742
2020-09-10T15:38:25Z,1036.3490190069592
2020-09-10T15:53:25Z,948.4512001274221
2020-09-10T16:08:25Z,857.0717960137592
2020-09-10T16:23:25Z,762.602307026644
2020-09-10T16:38:25Z,665.4474725296584
2020-09-10T16:53:25Z,566.0235368462751
2020-09-10T17:08:25Z,464.7564659303537
2020-09-10T17:23:25Z,362.080122409555
2020-09-10T17:38:25Z,258.4344067177077
2020-09-10T17:53:25Z,154.26337240933975
2020-09-10T18:08:25Z,50.01332376603543
2020-09-10T18:23:25Z,0
2020-09-10T18:38:25Z,0
2020-09-10T18:53:25Z,0
2020-09-10T19:08:25Z,0
2020-09-10T19:23:25Z,0
2020-09-10T19:38:25Z,0
2020-09-10T19:53:25Z,0
2020-09-10T20:08:25Z,0
2020-09-10T20:23:25Z,0
2020-09-10T20:38:25Z,0
2020-09-10T20:53:25Z,0
2020-09-10T21:08:25Z,0
2020-09-10T21:23:25Z,0
2020-09-10T21:38:25Z,0
2020-09-10T21:53:25Z,0
2020-09-10T22:08:25Z,0
2020-09-10T22:23:25Z,0
2020-09-10T22:38:25Z,0
2020-09-10T22:53:25Z,0
2020-09-10T23:08:25Z,0
2020-09-10T23:23:25Z,0
2020-09-10T23:38:25Z,0
2020-09-10T23:53:25Z,0
2020-09-11T00:08:25Z,0
2020-09-11T00:23:25Z,0
2020-09-11T00:38:25Z,0
2020-09-11T00:53:25Z,0
2020-09-11T01:08:25Z,0
2020-09-11T01:23:25Z,0
2020-09-11T01:38:25Z,0
2020-09-11T01:53:25Z,0
2020-09-11T02:08:25Z,0
2020-09-11T02:23:25Z,0
2020-09-11T02:38:25Z,0
2020-09-11T02:53:25Z,0
2020-09-11T03:08:25Z,0
2020-09-11T03:23:25Z,0
2020-09-11T03:38:25Z,0
2020-09-11T03:53:25Z,0
2020-09-11T04:08:25Z,0
2020-09-11T04:23:25Z,0
2020-09-11T04:38:25Z,0
2020-09-11T04:53:25Z,0
2020-09-11T05:08:25Z,0
2020-09-11T05:23:25Z,0
2020-09-11T05:38:25Z,2.7661006900080833
2020-09-11T05:53:25Z,106.9964737261195
2020-09-11T06:08:25Z,211.30041557193772
2020-09-11T06:23:25Z,315.2310520463287
2020-09-11T06:38:25Z,418.34310825876264
2020-09-11T06:53:25Z,520.1948164576947
2020-09-11T07:08:25Z,620.349808499222
2020-09-11T07:23:25Z,718.3789856709227
2020-09-11T07:38:25Z,813.8623568852203
2020-09-11T07:53:25Z,906.3908381743373
2020-09-11T08:08:25Z,995.5680053218084
2020-09-11T08:23:25Z,1081.0117922831112
2020-09-11T08:38:25Z,1162.3561280684114
2020-09-11T08:53:25Z,1239.2525051851594
2020-09-11T09:08:25Z,1311.3714726985013
2020-09-11T09:23:25Z,1378.4040477213198
2020-09-11T09:38:25Z,1440.0630392440753
2020-09-11T09:53:25Z,1496.084278542108
2020-09-11T10:08:25Z,1546.2277509798166
2020-09-11T10:23:25Z,1590.2786242677682
2020-09-11T10:38:25Z,1628.0481689599612
2020-09-11T10:53:25Z,1659.3745669838304
2020-09-11T11:08:25Z,1684.1236049358436
2020-09-11T11:23:25Z,1702.189249120697
2020-09-11T11:38:25Z,1713.4940998128263
2020-09-11T11:53:25Z,1717.9897228847449
2020-09-11T12:08:25Z,1715.656857306015
2020-09-11T12:23:25Z,1706.5054976777571
2020-09-11T12:38:25Z,1690.5748513989424
2020-09-11T12:53:25Z,1667.9331707117833
2020-09-11T13:08:25Z,1638.677460262514
2020-09-11T13:23:25Z,1602.9330615166648
2020-09-11T13:38:25Z,1560.8531157630807
2020-09-11T13:53:25Z,1512.6179079863336
2020-09-11T14:08:25Z,1458.4340944566668
2020-09-11T14:23:25Z,1398.5338174028263
2020-09-11T14:38:25Z,1333.1737103313974
2020-09-11T14:53:25Z,1262.6337986284652
2020-09-11T15:08:25Z,1187.216299792609
2020-09-11T15:23:25Z,1107.2443285876182
