OBS,solar.time,UTC,MST,battery,water.temp,DO.obs,DO.sat,Q
6410,1598521620,           2020-08-27 09:47:00,           2020-08-27 03:47:00,2.99,16.018,6.677,67.673456,0.972
6411,1598522220,           2020-08-27 09:57:00,           2020-08-27 03:57:00,2.99,15.967,6.691,67.741983,0.973
6412,1598522820,           2020-08-27 10:07:00,           2020-08-27 04:07:00,2.99,15.924,6.699,67.761058,0.972
6413,1598523420,           2020-08-27 10:17:00,           2020-08-27 04:17:00,3,15.847,6.711,67.771388,0.973
6414,1598524020,           2020-08-27 10:27:00,           2020-08-27 04:27:00,2.99,15.779,6.73,67.864943,0.973
6415,1598524620,           2020-08-27 10:37:00,           2020-08-27 04:37:00,2.99,15.736,6.737,67.87331,0.973
6416,1598525220,           2020-08-27 10:47:00,           2020-08-27 04:47:00,2.99,15.667,6.753,67.934449,0.973
6417,1598525820,           2020-08-27 10:57:00,           2020-08-27 04:57:00,2.99,15.599,6.768,67.986552,0.973
6418,1598526420,           2020-08-27 11:07:00,           2020-08-27 05:07:00,2.99,15.548,6.768,67.912474,0.973
6419,1598527020,           2020-08-27 11:17:00,           2020-08-27 05:17:00,2.99,15.488,6.79,68.045817,0.973
6420,1598527620,           2020-08-27 11:27:00,           2020-08-27 05:27:00,2.99,15.436,6.794,68.01012,0.972
6421,1598528220,           2020-08-27 11:37:00,           2020-08-27 05:37:00,2.99,15.368,6.812,68.090967,0.973
6422,1598528820,           2020-08-27 11:47:00,           2020-08-27 05:47:00,2.99,15.299,6.832,68.189817,0.973
6423,1598529420,           2020-08-27 11:57:00,           2020-08-27 05:57:00,2.99,15.256,6.838,68.186681,0.973
6424,1598530020,           2020-08-27 12:07:00,           2020-08-27 06:07:00,2.99,15.187,6.851,68.215017,0.973
6425,1598530620,           2020-08-27 12:17:00,           2020-08-27 06:17:00,2.99,15.119,6.867,68.274297,0.973
6426,1598531220,           2020-08-27 12:27:00,           2020-08-27 06:27:00,2.99,15.076,6.881,68.350122,0.973
6427,1598531820,           2020-08-27 12:37:00,           2020-08-27 06:37:00,2.99,15.024,6.892,68.382649,0.972
6428,1598532420,           2020-08-27 12:47:00,           2020-08-27 06:47:00,2.99,14.947,6.924,68.586028,0.973
6429,1598533020,           2020-08-27 12:57:00,           2020-08-27 06:57:00,2.99,14.921,6.953,68.834601,0.973
6430,1598533620,           2020-08-27 13:07:00,           2020-08-27 07:07:00,3,14.886,6.971,68.960592,0.973
6431,1598534220,           2020-08-27 13:17:00,           2020-08-27 07:17:00,3,14.826,7.016,69.315695,0.973
6432,1598534820,           2020-08-27 13:27:00,           2020-08-27 07:27:00,3,14.8,7.06,69.711137,0.973
6433,1598535420,           2020-08-27 13:37:00,           2020-08-27 07:37:00,3,14.766,7.118,70.232076,0.973
6434,1598536020,           2020-08-27 13:47:00,           2020-08-27 07:47:00,3,14.723,7.177,70.748229,0.973
6435,1598536620,           2020-08-27 13:57:00,           2020-08-27 07:57:00,3,14.714,7.195,70.911821,0.973
6436,1598537220,           2020-08-27 14:07:00,           2020-08-27 08:07:00,3,14.688,7.214,71.05898,0.973
6437,1598537820,           2020-08-27 14:17:00,           2020-08-27 08:17:00,3,14.645,7.226,71.110764,0.973
6438,1598538420,           2020-08-27 14:27:00,           2020-08-27 08:27:00,2.99,14.61,7.245,71.243549,0.973
6439,1598539020,           2020-08-27 14:37:00,           2020-08-27 08:37:00,2.99,14.593,7.25,71.266379,0.973
6440,1598539620,           2020-08-27 14:47:00,           2020-08-27 08:47:00,2.99,14.55,7.267,71.36672,0.973
6441,1598540220,           2020-08-27 14:57:00,           2020-08-27 08:57:00,2.99,14.515,7.285,71.489022,0.973
6442,1598540820,           2020-08-27 15:07:00,           2020-08-27 09:07:00,2.99,14.481,7.315,71.730294,0.973
6443,1598541420,           2020-08-27 15:17:00,           2020-08-27 09:17:00,2.99,14.455,7.342,71.954286,0.974
6444,1598542020,           2020-08-27 15:27:00,           2020-08-27 09:27:00,2.99,14.42,7.366,72.134444,0.973
6445,1598542620,           2020-08-27 15:37:00,           2020-08-27 09:37:00,2.99,14.412,7.392,72.376432,0.973
6446,1598543220,           2020-08-27 15:47:00,           2020-08-27 09:47:00,2.99,14.386,7.454,72.942109,0.973
6447,1598543820,           2020-08-27 15:57:00,           2020-08-27 09:57:00,2.99,14.368,7.509,73.451465,0.973
6448,1598544420,           2020-08-27 16:07:00,           2020-08-27 10:07:00,2.99,14.368,7.576,74.106845,0.973
6449,1598545020,           2020-08-27 16:17:00,           2020-08-27 10:17:00,2.99,14.368,7.657,74.89917,0.972
6450,1598545620,           2020-08-27 16:27:00,           2020-08-27 10:27:00,2.99,14.412,7.817,76.537686,0.972
6451,1598546220,           2020-08-27 16:37:00,           2020-08-27 10:37:00,2.99,14.438,7.987,78.246528,0.972
6452,1598546820,           2020-08-27 16:47:00,           2020-08-27 10:47:00,2.99,14.533,8.125,79.763336,0.971
6453,1598547420,           2020-08-27 16:57:00,           2020-08-27 10:57:00,2.99,14.602,8.236,80.974446,0.972
6454,1598548020,           2020-08-27 17:07:00,           2020-08-27 11:07:00,2.99,14.645,8.403,82.693572,0.971
6455,1598548620,           2020-08-27 17:17:00,           2020-08-27 11:17:00,3,14.74,8.561,84.422311,0.971
6456,1598549220,           2020-08-27 17:27:00,           2020-08-27 11:27:00,3,14.826,8.677,85.72581,0.97
6457,1598549820,           2020-08-27 17:37:00,           2020-08-27 11:37:00,2.99,14.938,8.877,87.914469,0.971
6458,1598550420,           2020-08-27 17:47:00,           2020-08-27 11:47:00,2.99,15.033,9.009,89.404952,0.969
6459,1598551020,           2020-08-27 17:57:00,           2020-08-27 11:57:00,2.99,15.196,9.158,91.203344,0.97
6460,1598551620,           2020-08-27 18:07:00,           2020-08-27 12:07:00,2.99,15.308,9.269,92.531263,0.97
6461,1598552220,           2020-08-27 18:17:00,           2020-08-27 12:17:00,2.99,15.445,9.431,94.425541,0.97
6462,1598552820,           2020-08-27 18:27:00,           2020-08-27 12:27:00,2.99,15.59,9.518,95.592725,0.969
6463,1598553420,           2020-08-27 18:37:00,           2020-08-27 12:37:00,2.99,15.667,9.655,97.128255,0.97
6464,1598554020,           2020-08-27 18:47:00,           2020-08-27 12:47:00,2.99,15.821,9.817,99.082654,0.97
6465,1598554620,           2020-08-27 18:57:00,           2020-08-27 12:57:00,2.99,15.958,9.9,100.211847,0.97
6466,1598555220,           2020-08-27 19:07:00,           2020-08-27 13:07:00,2.99,16.086,9.98,101.296326,0.969
6467,1598555820,           2020-08-27 19:17:00,           2020-08-27 13:17:00,2.99,16.18,10.003,101.732058,0.971
6468,1598556420,           2020-08-27 19:27:00,           2020-08-27 13:27:00,2.99,16.308,10.137,103.37413,0.97
6469,1598557020,           2020-08-27 19:37:00,           2020-08-27 13:37:00,2.99,16.444,10.174,104.04942,0.97
6470,1598557620,           2020-08-27 19:47:00,           2020-08-27 13:47:00,2.99,16.529,10.244,104.952913,0.97
6471,1598558220,           2020-08-27 19:57:00,           2020-08-27 13:57:00,2.99,16.665,10.321,106.044363,0.97
6472,1598558820,           2020-08-27 20:07:00,           2020-08-27 14:07:00,2.99,16.826,10.414,107.361535,0.969
6473,1598559420,           2020-08-27 20:17:00,           2020-08-27 14:17:00,2.99,17.029,10.491,108.615046,0.969
6474,1598560020,           2020-08-27 20:27:00,           2020-08-27 14:27:00,2.99,17.207,10.512,109.236668,0.968
6475,1598560620,           2020-08-27 20:37:00,           2020-08-27 14:37:00,2.99,17.283,10.489,109.169955,0.97
6476,1598561220,           2020-08-27 20:47:00,           2020-08-27 14:47:00,2.99,17.419,10.625,110.8979,0.97
6477,1598561820,           2020-08-27 20:57:00,           2020-08-27 14:57:00,2.99,17.554,10.575,110.684893,0.97
6478,1598562420,           2020-08-27 21:07:00,           2020-08-27 15:07:00,2.98,17.723,10.669,112.059092,0.969
6479,1598563020,           2020-08-27 21:17:00,           2020-08-27 15:17:00,2.99,17.883,10.745,113.229767,0.969
6480,1598563620,           2020-08-27 21:27:00,           2020-08-27 15:27:00,2.99,17.976,10.662,112.570033,0.97
6481,1598564220,           2020-08-27 21:37:00,           2020-08-27 15:37:00,2.99,18.035,10.745,113.583798,0.97
6482,1598564820,           2020-08-27 21:47:00,           2020-08-27 15:47:00,2.99,18.144,10.706,113.424624,0.969
6483,1598565420,           2020-08-27 21:57:00,           2020-08-27 15:57:00,2.99,18.22,10.759,114.163539,0.97
6484,1598566020,           2020-08-27 22:07:00,           2020-08-27 16:07:00,2.99,18.371,10.813,115.090941,0.97
6485,1598566620,           2020-08-27 22:17:00,           2020-08-27 16:17:00,2.99,18.497,10.767,114.895966,0.971
6486,1598567220,           2020-08-27 22:27:00,           2020-08-27 16:27:00,2.99,18.598,10.734,114.779381,0.97
6487,1598567820,           2020-08-27 22:37:00,           2020-08-27 16:37:00,2.98,18.665,10.74,114.999943,0.969
6488,1598568420,           2020-08-27 22:47:00,           2020-08-27 16:47:00,2.98,18.758,10.729,115.099103,0.969
6489,1598569020,           2020-08-27 22:57:00,           2020-08-27 16:57:00,2.98,18.833,10.602,113.909608,0.971
6490,1598569620,           2020-08-27 23:07:00,           2020-08-27 17:07:00,2.98,18.758,10.48,112.427868,0.971
6491,1598570220,           2020-08-27 23:17:00,           2020-08-27 17:17:00,2.99,18.808,10.526,113.035812,0.971
6492,1598570820,           2020-08-27 23:27:00,           2020-08-27 17:27:00,2.98,18.909,10.582,113.869696,0.97
6493,1598571420,           2020-08-27 23:37:00,           2020-08-27 17:37:00,2.99,18.968,10.622,114.436506,0.971
6494,1598572020,           2020-08-27 23:47:00,           2020-08-27 17:47:00,2.99,19.001,10.401,112.130262,0.971
6495,1598572620,           2020-08-27 23:57:00,           2020-08-27 17:57:00,2.99,19.026,10.42,112.391803,0.972
6496,1598573220,           2020-08-28 00:07:00,           2020-08-27 18:07:00,2.99,19.052,10.332,111.501104,0.971
6497,1598573820,           2020-08-28 00:17:00,           2020-08-27 18:17:00,2.99,19.052,10.21,110.184502,0.971
6498,1598574420,           2020-08-28 00:27:00,           2020-08-27 18:27:00,2.99,19.052,10.038,108.328309,0.97
6499,1598575020,           2020-08-28 00:37:00,           2020-08-27 18:37:00,2.99,19.018,9.967,107.488314,0.972
6500,1598575620,           2020-08-28 00:47:00,           2020-08-27 18:47:00,2.99,18.984,9.867,106.336847,0.971
6501,1598576220,           2020-08-28 00:57:00,           2020-08-27 18:57:00,2.99,18.968,9.691,104.406343,0.971
6502,1598576820,           2020-08-28 01:07:00,           2020-08-27 19:07:00,2.98,18.909,9.511,102.344989,0.972
6503,1598577420,           2020-08-28 01:17:00,           2020-08-27 19:17:00,2.98,18.867,9.295,99.935739,0.97
6504,1598578020,           2020-08-28 01:27:00,           2020-08-27 19:27:00,2.98,18.833,9.133,98.126434,0.972
6505,1598578620,           2020-08-28 01:37:00,           2020-08-27 19:37:00,2.98,18.775,8.941,95.950762,0.971
6506,1598579220,           2020-08-28 01:47:00,           2020-08-27 19:47:00,2.98,18.733,8.766,93.992679,0.971
6507,1598579820,           2020-08-28 01:57:00,           2020-08-27 19:57:00,2.98,18.674,8.601,92.11315,0.971
6508,1598580420,           2020-08-28 02:07:00,           2020-08-27 20:07:00,2.98,18.598,8.426,90.099782,0.971
6509,1598581020,           2020-08-28 02:17:00,           2020-08-27 20:17:00,2.99,18.523,8.277,88.371626,0.972
6510,1598581620,           2020-08-28 02:27:00,           2020-08-27 20:27:00,2.99,18.447,8.133,86.699901,0.972
6511,1598582220,           2020-08-28 02:37:00,           2020-08-27 20:37:00,2.99,18.371,7.993,85.075547,0.971
6512,1598582820,           2020-08-28 02:47:00,           2020-08-27 20:47:00,2.99,18.279,7.886,83.779166,0.971
6513,1598583420,           2020-08-28 02:57:00,           2020-08-27 20:57:00,2.99,18.186,7.76,82.28396,0.972
6514,1598584020,           2020-08-28 03:07:00,           2020-08-27 21:07:00,2.99,18.094,7.635,80.806137,0.971
6515,1598584620,           2020-08-28 03:17:00,           2020-08-27 21:17:00,2.99,18.009,7.543,79.693409,0.971
6516,1598585220,           2020-08-28 03:27:00,           2020-08-27 21:27:00,2.99,17.908,7.485,78.916755,0.972
6517,1598585820,           2020-08-28 03:37:00,           2020-08-27 21:37:00,2.98,17.824,7.384,77.71748,0.972
6518,1598586420,           2020-08-28 03:47:00,           2020-08-27 21:47:00,2.98,17.723,7.336,77.051785,0.972
6519,1598587020,           2020-08-28 03:57:00,           2020-08-27 21:57:00,2.98,17.638,7.276,76.287681,0.972
6520,1598587620,           2020-08-28 04:07:00,           2020-08-27 22:07:00,2.99,17.562,7.224,75.623634,0.972
6521,1598588220,           2020-08-28 04:17:00,           2020-08-27 22:17:00,2.99,17.486,7.172,74.961333,0.972
6522,1598588820,           2020-08-28 04:27:00,           2020-08-27 22:27:00,2.99,17.385,7.126,74.324865,0.972
6523,1598589420,           2020-08-28 04:37:00,           2020-08-27 22:37:00,2.99,17.317,7.095,73.89721,0.972
6524,1598590020,           2020-08-28 04:47:00,           2020-08-27 22:47:00,2.99,17.207,7.058,73.344026,0.972
6525,1598590620,           2020-08-28 04:57:00,           2020-08-27 22:57:00,2.99,17.139,7.026,72.908263,0.972
6526,1598591220,           2020-08-28 05:07:00,           2020-08-27 23:07:00,2.99,17.072,6.975,72.278093,0.972
6527,1598591820,           2020-08-28 05:17:00,           2020-08-27 23:17:00,2.99,16.987,6.932,71.70527,0.971
6528,1598592420,           2020-08-28 05:27:00,           2020-08-27 23:27:00,2.99,16.885,6.935,71.583611,0.972
6529,1598593020,           2020-08-28 05:37:00,           2020-08-27 23:37:00,2.99,16.8,6.897,71.064875,0.972
6530,1598593620,           2020-08-28 05:47:00,           2020-08-27 23:47:00,2.99,16.699,6.905,70.996881,0.972
6531,1598594220,           2020-08-28 05:57:00,           2020-08-27 23:57:00,2.99,16.605,6.882,70.620921,0.972
6532,1598594820,           2020-08-28 06:07:00,           2020-08-28 00:07:00,2.99,16.503,6.875,70.39796,0.972
6533,1598595420,           2020-08-28 06:17:00,           2020-08-28 00:17:00,2.99,16.452,6.861,70.179218,0.972
6534,1598596020,           2020-08-28 06:27:00,           2020-08-28 00:27:00,2.99,16.359,6.861,70.041791,0.972
6535,1598596620,           2020-08-28 06:37:00,           2020-08-28 00:37:00,2.99,16.316,6.859,69.957868,0.973
6536,1598597220,           2020-08-28 06:47:00,           2020-08-28 00:47:00,2.99,16.214,6.833,69.54266,0.972
6537,1598597820,           2020-08-28 06:57:00,           2020-08-28 00:57:00,2.99,16.163,6.833,69.467673,0.972
6538,1598598420,           2020-08-28 07:07:00,           2020-08-28 01:07:00,2.99,16.086,6.84,69.425538,0.972
6539,1598599020,           2020-08-28 07:17:00,           2020-08-28 01:17:00,2.99,16.018,6.843,69.355917,0.973
6540,1598599620,           2020-08-28 07:27:00,           2020-08-28 01:27:00,2.99,15.958,6.826,69.095563,0.972
6541,1598600220,           2020-08-28 07:37:00,           2020-08-28 01:37:00,2.99,15.881,6.826,68.982593,0.972
6542,1598600820,           2020-08-28 07:47:00,           2020-08-28 01:47:00,2.99,15.804,6.832,68.930196,0.972
6543,1598601420,           2020-08-28 07:57:00,           2020-08-28 01:57:00,2.99,15.71,6.831,68.782191,0.973
6544,1598602020,           2020-08-28 08:07:00,           2020-08-28 02:07:00,2.99,15.642,6.831,68.682457,0.972
6545,1598602620,           2020-08-28 08:17:00,           2020-08-28 02:17:00,2.99,15.565,6.85,68.760281,0.972
6546,1598603220,           2020-08-28 08:27:00,           2020-08-28 02:27:00,2.99,15.496,6.867,68.829257,0.973
6547,1598603820,           2020-08-28 08:37:00,           2020-08-28 02:37:00,2.99,15.436,6.869,68.760894,0.973
6548,1598604420,           2020-08-28 08:47:00,           2020-08-28 02:47:00,2.99,15.368,6.86,68.570762,0.973
6549,1598605020,           2020-08-28 08:57:00,           2020-08-28 02:57:00,2.99,15.316,6.874,68.634067,0.973
6550,1598605620,           2020-08-28 09:07:00,           2020-08-28 03:07:00,2.99,15.248,6.876,68.553817,0.973
6551,1598606220,           2020-08-28 09:17:00,           2020-08-28 03:17:00,2.99,15.205,6.88,68.530302,0.972
6552,1598606820,           2020-08-28 09:27:00,           2020-08-28 03:27:00,2.99,15.127,6.896,68.574443,0.973
6553,1598607420,           2020-08-28 09:37:00,           2020-08-28 03:37:00,2.99,15.067,6.896,68.485829,0.973
6554,1598608020,           2020-08-28 09:47:00,           2020-08-28 03:47:00,2.99,15.015,6.902,68.46857,0.972
6555,1598608620,           2020-08-28 09:57:00,           2020-08-28 03:57:00,2.99,14.947,6.931,68.655367,0.973
6556,1598609220,           2020-08-28 10:07:00,           2020-08-28 04:07:00,2.99,14.869,6.923,68.460571,0.972
6557,1598609820,           2020-08-28 10:17:00,           2020-08-28 04:17:00,2.99,14.826,6.958,68.742675,0.974
6558,1598610420,           2020-08-28 10:27:00,           2020-08-28 04:27:00,2.99,14.757,6.961,68.669587,0.973
6559,1598611020,           2020-08-28 10:37:00,           2020-08-28 04:37:00,2.99,14.688,6.975,68.704795,0.973
6560,1598611620,           2020-08-28 10:47:00,           2020-08-28 04:47:00,2.99,14.645,6.974,68.630843,0.973
6561,1598612220,           2020-08-28 10:57:00,           2020-08-28 04:57:00,2.99,14.576,6.995,68.734359,0.974
6562,1598612820,           2020-08-28 11:07:00,           2020-08-28 05:07:00,2.99,14.533,7.007,68.787901,0.973
6563,1598613420,           2020-08-28 11:17:00,           2020-08-28 05:17:00,2.99,14.472,7.011,68.735819,0.973
6564,1598614020,           2020-08-28 11:27:00,           2020-08-28 05:27:00,2.99,14.42,7.02,68.746103,0.972
6565,1598614620,           2020-08-28 11:37:00,           2020-08-28 05:37:00,2.99,14.36,7.048,68.930024,0.973
6566,1598615220,           2020-08-28 11:47:00,           2020-08-28 05:47:00,2.99,14.282,7.061,68.939621,0.973
6567,1598615820,           2020-08-28 11:57:00,           2020-08-28 05:57:00,2.99,14.23,7.082,69.06608,0.973
