site,date,doy,year,light,NPP,NPP_chla,NPP_mod,NPP_upper,NPP_lower,epilithon_chla_per_gm,epil_chla_mgm2_fit,epil_chla_mgm2_lower,epil_chla_mgm2_upper,epil_gm2_est,epil_gm2_lower,epil_gm2_upper,epiphyton_chla_per_gm,epip_chla_mgm2_fit,epip_chla_mgm2_lower,epip_chla_mgm2_upper,epip_gm2_est,epip_gm2_lower,epip_gm2_upper,fila_chla_per_gm,fila_chla_mgm2_fit,fila_chla_mgm2_lower,fila_chla_mgm2_upper,fila_gm2_est,fila_gm2_lower,fila_gm2_upper,frac_fila,frac_fila_upper,frac_fila_lower,lscale,mu_epil_med,mu_epil_low,mu_epil_high,mu_epip_med,mu_epip_low,mu_epip_high,mu_fila_med,mu_fila_low,mu_fila_high,fila_prodgCd_med,fila_prodgCd_low,fila_prodgCd_high,epip_prodgCd_med,epip_prodgCd_low,epip_prodgCd_high,epil_prodgCd_med,epil_prodgCd_low,epil_prodgCd_high,fila_turn_med,fila_turn_high,fila_turn_low,epip_turn_med,epip_turn_high,epip_turn_low,epil_turn_med,epil_turn_high,epil_turn_low
GR,2021-06-28,179,2021,0.8808782308672686,4.78049998643815,4.78049998643815,4.739032239861977,5.681354510110638,3.815776706138408,1.6436292719111507,36.04638279268613,26.53493411624003,46.94840935974581,21.930969111284288,16.14411143054553,28.563867875847667,0,0,0,0.03306710614845749,0,NA,Inf,4.654656284116994,0,0,1.974833635843708,0,0,0.42427056162716026,0.04691397237814979,0.10157700926214676,0.01829002006464864,0.6379115921858135,0.03912433552957308,0.03704688673287192,0.04120514051747204,0.009493079198720528,0.00353907155256292,0.01576886493081813,0.0036939750602662533,0.00286664698687663,0.004600501868104689,0,0,0.009085225830894952,0,5.214307305080519e-4,0,1.4102907750084819,1.9345158047401256,0.9830366986685632,NA,0,Inf,NA,NA,Inf,7.775335944870089,8.211347273408666,7.382691784129624
DL,2021-06-28,179,2021,0.9300377303062657,NA,NA,3.4671893837764456,9.59495836905518,-1.5447707339246914,1.8460952764549585,29.769471106661033,19.7162857185458,42.277921890042784,16.125641772848855,10.679993589717006,22.901267572293847,0,0,0,0.03088451034878783,0,NA,Inf,2.9738653069104224,0,0,1.8844580484539455,0,0,0.6336729656433994,0.05392183712253043,0.11972905867454572,0.0199497628116229,0.6503588755711244,0.039887751177703726,0.037769766052445794,0.04200915798201614,0.009678313404264257,0.0036081278717696274,0.016076555734470137,0.0037660539422879045,0.0029225825864932415,0.004690269401989339,0,0,0.008838615923996084,0,4.965165519541072e-4,0,1.1874372561943356,1.776059899830146,0.7446794990126531,NA,0,Inf,NA,NA,Inf,6.790102672258473,7.1708658583170815,6.447211486077698
BM,2021-06-28,179,2021,0.9423858956764003,4.764963501019432,4.764963501019432,4.732120860365185,5.660279001789445,3.800052712325711,1.7771652805608602,23.402183753658356,16.42286913923569,31.87464707766783,13.168265219694591,9.241047706070846,17.93566835134683,0.7784029082179003,0.6628833624582523,0.26230246729810647,1.3601374780965965,0.8515941493279849,0.33697518923539205,1.7473437775438652,1.802376368438994,97.43027538140991,37.96297565465064,186.1919978739648,54.056565036853286,21.062734908985572,103.30361689951714,0.7896468913389221,0.8919463943716915,0.5789262151253854,0.6533521289283494,0.040071333119320145,0.03794360004362306,0.04220250362222662,0.009722857493962655,0.0036247341506583214,0.016150547504602524,0.0037833870702418276,0.0029360336678383005,0.004711856198389196,0.3686164441281269,0.11146057465338004,0.8773099192729091,0.006445120468300382,0.02196696495278936,9.50776711017384e-4,0.9377567009123858,1.3451899087524717,0.6231427781879191,73.32359407447358,12.00415864808744,463.4087757970502,66.06502962329853,177.21047714494912,39.77208005974416,7.021152291891165,7.414871863671069,6.666593406123734
GC,2021-06-28,179,2021,0.8746284370348275,7.943730187243328,7.943730187243328,7.871666931183245,8.806301673929918,6.931211567816713,2.7020616510152,37.388580611141855,25.64844923021724,50.98513740546688,13.837056825514871,9.492177656487142,18.8689763560025,1.4902263987666442,0.14602018381568732,0.02576856070562871,0.35239518667866493,0.09798523495258035,0.017291708647058958,0.2364709060115414,0.7364943100150815,282.7947542840161,128.10867051610603,479.69437269708135,383.97411960755704,173.94386999878208,651.3212202376125,0.8783834758049804,0.9395636967832696,0.7328105542275004,0.6362653452168239,0.03902336806077604,0.03695128049880817,0.041098803152679456,0.009468580580026796,0.003529938334280304,0.015728170504796156,0.0036844420852882487,0.0028592490825727775,0.004588629435703441,1.0419408941827781,0.3662945986427944,2.201139718699124,0.00138260387676916,0.005542531581151512,9.09614302540279e-5,1.4590283424585833,2.0954281259395975,0.9477430418651978,184.259069660913,39.51222826090819,889.0674646185163,35.43503551485412,95.0496743442161,21.332391394548658,4.7418738974591434,5.0077801878693515,4.502415549934833
PL,2021-06-28,179,2021,0.9076405745465181,5.829323482648854,5.829323482648854,5.753865003887093,6.710182701657537,4.827582861766604,2.070842044224714,37.78916031130653,28.21962307088895,48.59744099786223,18.24820990895716,13.6271248449825,23.46747842665916,7.0783128969831175,0,0,0.03232523758974097,0,0,0.004566799753020026,7.471353601742425,1.631214003415891,0,6.116587113906899,0.21832911281771872,0,0.8186718819572968,0.08621465366881945,0.18229288933684157,0.03214903208718894,0.6447956892965531,0.039546550345039684,0.03744668251812451,0.04164981058188015,0.00959552486655987,0.0035772638546752197,0.01593903647000889,0.0037338390215910316,0.0028975827411121782,0.004650148718869153,0.006090690498519981,0,0.02844303973158574,0,5.152331408445835e-4,0,1.4944309307478594,2.0240742123250586,1.0567312659167205,17.923182344495427,0,Inf,NA,NA,4.43177989825539,6.10540424903585,6.447772146289667,5.797089425812607
BN,2021-06-28,179,2021,0.9148038209660594,6.1037439133356175,6.1037439133356175,6.032166957099092,6.968477905620876,5.124118627307943,1.8724918677023918,22.18207981441787,15.0728098940956,31.07237004814557,11.84628899971459,8.049599655986984,16.59412816904373,0.9969617302807394,2.4727136841271067,1.0550069096626973,5.061696674476246,2.480249350625327,1.0582220737456116,5.077122341547551,1.4756555822331687,173.55998648057832,78.31282291879658,298.3586155553479,117.61551175642424,53.06985170637355,202.18716287701082,0.8603269082168873,0.9279171131234124,0.7131244615740793,0.6465941124907417,0.0396568510721867,0.03755112642726337,0.04176597758892968,0.009622288095233533,0.0035872413318742366,0.01598349261845485,0.003744253208303604,0.0029056644949067515,0.004663118618406734,0.6498525362130355,0.22755078905106696,1.3912816151581997,0.023793163445697308,0.08090359143334853,0.003784564391754937,0.8796714356717283,1.2977679110657776,0.5660009899472901,90.4940007173161,19.072289581120888,444.2682086934798,52.12105057585037,139.8076455048641,31.37760791330431,6.7333600474753466,7.110941322502473,6.393334288646414
GR,2021-06-29,180,2021,0.8971316579292715,4.829898812371166,4.829898812371166,4.783990833606012,5.721541752692762,3.852435602368023,1.6082942046489324,36.6796476028049,26.85376629477449,47.78493761242533,22.806553363668645,16.69704847356351,29.711564883028412,0,0,0,0.03240933053725517,0,NA,Inf,4.651224302340731,0,0,1.984487374638094,0,0,0.4266591429786346,0.04617312577543633,0.10057300404128904,0.01724432384701415,0.6421239207040343,0.03938268567766015,0.03729151884084389,0.041477230867647846,0.009555764951298687,0.0035624411420350334,0.015872991647218528,0.0037183675257466795,0.0028855763479392125,0.004630880411862992,0,0,0.009189923710800964,0,5.144330329097957e-4,0,1.4445430323086061,1.9819868893467145,1.0014177317292017,NA,0,Inf,NA,NA,Inf,7.894037371534789,8.336705025550037,7.495398946060052
DL,2021-06-29,180,2021,0.9422942651635076,NA,NA,3.4048309284171725,9.424121795537284,-1.6543964472360375,1.8093024933903066,29.24895918647108,19.328045339626662,41.75210925720645,16.165875685974324,10.682594762476334,23.076356446605303,0,0,0,0.03080180001340404,0,NA,Inf,2.9738653069104224,0,0,1.892392623564513,0,0,0.6363410673533625,0.05540237415885781,0.12306634905170796,0.02082812129710348,0.6533301060145886,0.0400699824119841,0.03794232105700232,0.042201081078307945,0.00972252976004611,0.003624611969671881,0.01615000310886379,0.0037832595414507173,0.0029359347012727953,0.004711697373158336,0,0,0.008916381353433128,0,4.974491659750759e-4,0,1.1720052801707368,1.7619841479537413,0.7333509016804122,NA,0,Inf,NA,NA,Inf,6.896673572844011,7.283412850518124,6.548400697419653
BM,2021-06-29,180,2021,0.951357422459001,4.737951460070628,4.737951460070628,4.707412683256999,5.651207575533658,3.792070605679205,1.7628450722850642,23.68549070962454,16.48380067995865,32.1154724986926,13.435945723195369,9.350680294662393,18.21797786067686,0.8567495592921561,0.8002424807045506,0.3125539160682415,1.6493470294713122,0.9340448116083171,0.36481362923194566,1.9251215382404137,1.8052052629052882,93.23079046455528,37.56065287904337,180.145118929564,51.64553437790788,20.80685983520425,99.79204173138703,0.779344966428675,0.8874572255842688,0.5709395514969833,0.6554949233987714,0.04020275479413944,0.0380680434069511,0.04234091488224348,0.009754745482617315,0.003636622166248812,0.016203516343846862,0.0037957954187182877,0.0029456629572059433,0.00472730964066066,0.35388500732884354,0.11064102383426883,0.851601757433689,0.007806161723651188,0.02672522154871368,0.0011366404993216378,0.9522219751779031,1.3597984874701747,0.627506039796196,72.96937325451155,12.216308652242535,450.9721542385007,59.827405879789715,160.4788978791761,36.0169425486591,7.055049176262257,7.450669556662231,6.698778542756854
GC,2021-06-29,180,2021,0.8913250144318435,6.036657211291808,6.036657211291808,5.998153812674312,6.934932700607622,5.042539620899703,2.641846216573067,33.00125414570279,22.74443701292997,44.793042030107465,12.491739276372845,8.60929635882949,16.955204186037676,1.496163555733842,0.2004446902031931,0.05109418378556467,0.4553681682263854,0.1339724453486494,0.03415013257725281,0.30435721180431724,0.7463170464209821,183.3232279061397,74.16068999152132,334.49560697494536,245.63719773691307,99.36888129135511,448.1950513914207,0.8388822691032475,0.9209898233611856,0.6560532725709833,0.6406303381211197,0.03929108140705135,0.037204778631928996,0.04138075467728334,0.009533538207149306,0.0035541548909379427,0.01583607101072045,0.00370971858931204,0.0028788644868233287,0.0046201089671251356,0.6800775864160942,0.213498576734905,1.5454061532489098,0.0019109471124723477,0.007211242648054733,1.815966431999468e-4,1.296654963173599,1.8535698834971186,0.8462017441739119,180.59498110457065,32.149762404676515,1049.6441199885176,35.053938561208625,94.0274334797363,21.102965650893683,4.8169095214809365,5.087023524888942,4.573661974386528
PL,2021-06-29,180,2021,0.9232539132464329,6.04959528321147,6.04959528321147,5.981168600893426,6.901415352772633,5.041034569886099,2.1003595486490356,39.45020923175063,29.622940968302508,50.08040663259772,18.78259808284979,14.10374761185825,23.843730310274616,7.080685568354943,0,0,0.03584903261454136,0,0,0.0050629324333731395,7.4969499275983615,1.8027125636313832,0,6.61533011204282,0.24045946432096285,0,0.8824028672900623,0.08673926726254477,0.18463132203643667,0.03208939292533374,0.6486923412987474,0.039785539449867596,0.03767298162779904,0.04190151018299249,0.009653512880133872,0.0035988821014983413,0.01603535981615543,0.0037564034889732917,0.002915093515109437,0.00467825066126218,0.0067717157636409155,0,0.030948172471131928,0,5.74852137035262e-4,0,1.5695478556953453,2.0984446684841984,1.115984510860236,17.7546926594329,0,Inf,NA,NA,4.403682362115473,5.983442306233051,6.318971040640446,5.6812863994879645
BN,2021-06-29,180,2021,0.927520081278893,6.251423308756911,6.251423308756911,6.1878461444506145,7.11838129954933,5.2597412392224765,1.909808538817688,23.22563893780028,15.88448528593531,32.07159519353688,12.161239446640373,8.317318182988634,16.793094460343944,1.0523195519343032,2.7359587598619,1.1403342849827791,5.481242129274402,2.5999315082883756,1.0836387890795083,5.208724022279307,1.4581757579595422,172.91725587717997,76.92900910525118,300.34886623212174,118.58464587228286,52.757021014325225,205.97576430183327,0.8551185327560368,0.9253558110109528,0.6992456103439426,0.6497422302094288,0.03984993114068094,0.03773395420774987,0.04196932650836154,0.009669136798402556,0.0036047067831982177,0.016061312560434884,0.0037624831142687317,0.0029198115056887387,0.004685822268290579,0.6505982554035753,0.22461820590674614,1.4073814056463045,0.02645435952389252,0.0880359430576998,0.004110570732190913,0.925540112369659,1.3460232503215481,0.5993844403931596,91.13507828169868,18.742972161870323,458.50193547389347,49.139944324492554,131.81123251246603,29.582939884368866,6.569806799353065,6.938216628991054,6.238040262800915
GR,2021-06-30,181,2021,0.8940567407680209,4.616639541624234,4.616639541624234,4.580288566074417,5.523624303293406,3.6480583112707583,1.5729591373867142,36.43664147707903,26.897239404173437,47.2087677307146,23.164391630423538,17.09976995897047,30.012710825499504,0,0,0,0.03417810491428663,0,NA,Inf,4.647792320564468,0,0,1.9970930172580443,0,0,0.4296863714029933,0.04608264633826507,0.10069999466599865,0.01683684776762168,0.6413345415735823,0.039334271548902865,0.03724567543621952,0.04142624186166289,0.009544017808442228,0.0035580617432923374,0.01585347857826072,0.003713796442767935,0.0028820290361588137,0.00462518755377925,0,0,0.009236929767161357,0,5.418418541041906e-4,0,1.4332087501894437,1.9556818300036491,1.0018058489781383,NA,0,Inf,NA,NA,Inf,8.081304146155134,8.534473010120958,7.673208996742456
DL,2021-06-30,181,2021,0.9354658030295683,NA,NA,3.3908899787609483,9.026717761283074,-1.648699801228294,1.7725097103256544,28.708102905814233,19.199617305201752,40.99769355446943,16.19630219150666,10.8318827216322,23.129742712065102,0,0,0,0.03360294608711159,0,NA,Inf,2.9738653069104224,0,0,1.8132437313942,0,0,0.6097262465723428,0.05435012903954278,0.12033490528735193,0.02021234758177375,0.6516810090879602,0.03996884014984536,0.03784654931088466,0.04209455962389164,0.009697988729717427,0.003615462940101104,0.01610923823327229,0.0037737100631318587,0.002928523989829869,0.004699804387383232,0,0,0.008521890844201605,0,5.413178638570855e-4,0,1.1474295760478002,1.7257798557706514,0.7266392630914327,NA,0,Inf,NA,NA,Inf,7.057645423126146,7.453411391196204,6.701243682594863
BM,2021-06-30,181,2021,0.9453552870336388,4.687661285666865,4.687661285666865,4.667324900676687,5.590248811117615,3.7238245570794737,1.748524864009268,24.113701716373622,16.854622914204086,32.68440190949962,13.790882939509522,9.639338428140732,18.692557699497705,0.935096210366412,0.9651849649708438,0.3924903026467884,1.978340134757192,1.0321771752156301,0.41973253478697486,2.115654103637091,1.8080341573715821,89.78298331515127,35.07450538092394,177.3479945318285,49.65779155725282,19.399249310595586,98.08885181110018,0.7699282119187529,0.8836057268005868,0.5540543488612009,0.6540642951352327,0.040115011632098775,0.03798495928701129,0.042248505151256485,0.009733455592958521,0.003628685179600814,0.016168151907567138,0.0037875110338744323,0.0029392340001980276,0.004716992210973544,0.34005403996029954,0.10309217875574031,0.8365491088384138,0.009394584995534935,0.03198610382359112,0.001424223744351439,0.967321424845288,1.380867122439232,0.6402221651939697,73.01455904339535,11.594806034479147,475.73372197082637,54.9346871472345,147.3548438058488,33.07145683177433,7.128387000068367,7.528119887274036,6.768412903653701
GC,2021-06-30,181,2021,0.8893896796598254,6.351579345350611,6.351579345350611,6.307236482080101,7.218516030541062,5.388210828763819,2.5816307821309343,34.690773567563326,24.26110466572089,46.76792184810859,13.437542582649563,9.39758885493891,18.11565084047585,1.5021007127010397,0.2487018967283095,0.06953054614949172,0.5622696050234542,0.16556938867374613,0.04628887102014861,0.37432217445153537,0.7561397828268828,193.36491266541347,80.753699284602,348.87313302558834,255.72641072065392,106.79731594428019,461.38708866937424,0.8396270704966675,0.9203148189691228,0.6615368305726569,0.64012975818100315,0.03926037988386789,0.03717570731770707,0.041348420311478735,0.009526088828465758,0.0035513777220519223,0.01582369691757107,0.0037068198650419197,0.0028766149807873762,0.004616498876043782,0.7167688994702506,0.23229730111608493,1.6105724264945016,0.002369156360041794,0.008897183815853535,2.46929232597408e-4,1.361972948727779,1.9337796896699837,0.9019237262570972,178.38832775086652,33.155080202363315,993.0961023925269,34.94268919228812,93.72902214380126,21.035991960992515,4.933116548020132,5.209747000413252,4.6840007000920165
PL,2021-06-30,181,2021,0.9153987830675843,6.803231707313438,6.803231707313438,6.7133556069470615,7.628618950335956,5.776303399013434,2.1298770530733573,43.74318950534313,33.314289378033344,54.90203713772642,20.537894167282026,15.641414291947832,25.777092184032032,7.083058239726767,0,0,0.03904529841474394,0,0,0.005512491510482079,7.5225462534542995,2.182658868807621,0,7.421541822410203,0.29014894628336246,0,0.9865731060147732,0.0856986228506329,0.18277112688825423,0.0326132237090659,0.6467426664615654,0.039665962170762036,0.037559753738944546,0.04177557325597383,0.009624498800647243,0.0035880654948751956,0.015987164800508838,0.003745113444533903,0.0029063320667114764,0.00466418996250623,0.008174305074402583,0,0.034615480874405864,0,6.242236204415578e-4,0,1.7351157001474158,2.2935640743492858,1.2512765050268684,17.74762158020925,0,Inf,NA,NA,4.415478147544866,5.918306821135076,6.250183004759594,5.619440170064865
BN,2021-06-30,181,2021,0.9267753564727454,6.116573390686287,6.116573390686287,6.058504192359758,6.9988269653642625,5.122637515389998,1.947125209932984,23.69863512834091,16.18249831269193,33.03007458652139,12.171089464327036,8.310969541218613,16.963508262346526,1.1076773735878669,2.88898499969222,1.2128260401196922,6.012378061044128,2.6081466215514877,1.094927159332721,5.427914485216479,1.4406959336859158,161.79291943748444,68.16886331896207,287.41562138493225,112.30191996415859,47.316620894845585,199.49776678386277,0.8420223466852201,0.9195599519598991,0.6733107987476961,0.6495594084018291,0.03983871833026917,0.03772333678226112,0.04195751735116158,0.009666416136291918,0.0036036925055672893,0.016056793294088635,0.0037614244421799677,0.002918989941085883,0.00468450379081236,0.6085718417438084,0.1989842263233087,1.346399567916405,0.027926131218530173,0.096539511732099,0.004370652111336187,0.9441232496897958,1.3858599275741321,0.6104578338280501,92.26677300938492,17.57153746271232,501.2904049482789,46.697242112449715,125.25901529577266,28.112398684380953,6.4457100639805285,6.807161019707378,6.1202102481021186
GR,2021-07-01,182,2021,0.8311917658415858,4.263664403995367,4.263664403995367,4.235024525643559,5.161458751568994,3.314453011156469,1.5376240701244959,36.20859297854127,26.739677510879897,46.873789688455624,23.54840411389345,17.390256845234532,30.48455770119443,0,0,0,0.03057501202666684,0,NA,Inf,4.644360338788204,0,0,1.893063435269911,0,0,0.4076047716323072,0.0456608031602942,0.10026151352256736,0.01651366771585759,0.6243967151615474,0.038295442325851074,0.03626200662650627,0.040332163111695365,0.00929195760205427,0.003464092327543547,0.015434783730597219,0.003615714029612867,0.002805913835176299,0.0045030350439256555,0,0,0.008524530989394697,0,4.719186981920117e-4,0,1.3866240841099433,1.8905213313780966,0.9696343630901675,NA,0,Inf,NA,NA,Inf,8.491271853614485,8.96743015058419,8.062473878295965
DL,2021-07-01,182,2021,0.8698974624061275,4.116595199431205,4.116595199431205,4.074160122215691,5.014849701661493,3.145168999811551,1.7357169272610025,30.69884373810474,22.021356350205128,40.427570672943936,17.686549722452817,12.687181881065877,23.29156905598627,0,0,0,0.03128388873250609,0,NA,Inf,2.9738653069104224,0,0,1.8319228522309736,0,0,0.6160073383196283,0.05277307000422449,0.11396608547499334,0.02027283868613166,0.6350091786272927,0.03894632496619697,0.036878328287357494,0.04101766256600721,0.009449886941178902,0.003522969244054091,0.0156971186764181,0.0036771679612401685,0.0028536041214010325,0.004579570191738321,0,0,0.008389419287641212,0,4.910669140940073e-4,0,1.1956071443107281,1.6582444522262234,0.8121108088157493,NA,0,Inf,NA,NA,Inf,7.396472079735346,7.811238160693124,7.022960042084541
BM,2021-07-01,182,2021,0.8201920772874284,4.157146305605109,4.157146305605109,4.135057676466268,5.07689178795674,3.195750327872991,1.734204655733472,23.50051183416684,16.24282415866399,32.451289373206414,13.551175610370755,9.366151858123215,18.712491207954532,1.0134428614406676,1.1608309307008595,0.4726287156474299,2.3755920996708877,1.1454330331467046,0.4663595093812796,2.344080944330543,1.8108630518378763,83.8034231224777,32.65784867091072,165.77000399054404,46.278167218346056,18.034411071431215,91.54198812676707,0.759497445095662,0.8766854396942148,0.5399556890995995,0.6212672317899833,0.03810350513743324,0.036080261040724586,0.04013001785575083,0.009245386205858849,0.003446730257767435,0.015357424420633368,0.0035975920301576383,0.00279185056341973,0.004480465781549108,0.30149052712535407,0.09117583321195837,0.7427268304868917,0.010732330274036016,0.03648297612494939,0.0016290236949117575,0.8954518734054868,1.3022708219889105,0.5860453356831844,76.74895735464429,12.140675636834626,502.0079603438199,53.36366864881952,143.14079986618665,32.125681527493455,7.566668858949601,7.990978929304668,7.1845621095063885
GC,2021-07-01,182,2021,0.7802315769942507,5.161658872119699,5.161658872119699,5.125482708564531,6.065423066540218,4.19806778655231,2.5214153476888015,32.28033454061707,22.400187861613837,43.91547080048044,12.802466111030105,8.883973789620367,17.416991944914816,1.5080378696682375,0.3186374054283229,0.10253635275505923,0.6996931101666499,0.21129270811907522,0.06799322140207052,0.4639758219868707,0.7659625192327834,155.22535158129986,60.2849531057085,290.7797551873487,202.65397807816936,78.70483423404602,379.62661081459254,0.8180189715675167,0.9100647707156764,0.6119337251110561,0.6094456589065641,0.037378465508676226,0.03539372002629377,0.03936641741680953,0.009069463509029948,0.0033811453196494396,0.015065200876882245,0.003529136469952439,0.0027387267815328427,0.004395210757498276,0.5478114493267549,0.1651040155940554,1.2780383080621502,0.0028898703211441565,0.01054101725683108,3.4669030921169247e-4,1.2065893712349849,1.7287947545874238,0.7928259777103442,184.96690633905652,30.791265698985075,1149.6589269760348,36.557472245920756,98.06045856412041,22.008114145064713,5.3052291095214725,5.602726222012172,5.037322070389835
PL,2021-07-01,182,2021,0.8441323785291754,5.052638281180618,5.052638281180618,5.003801833569297,5.941281382346787,4.068009162900999,2.1593945574976785,36.05967317917935,26.704867004619803,46.487486053432384,16.69897381836766,12.366830745172198,21.528018532797642,7.085430911098592,0,0,0.04548267626322311,0,0,0.006419182803967394,7.548142579310236,2.3487398150816037,0,7.724538814253455,0.31116791851807285,0,1.0233694889954421,0.1048127495222198,0.22147841810195631,0.04050701066897815,0.6280128296982713,0.03851722553246028,0.03647201344766478,0.040565741728917894,0.009345770798285958,0.003484154179757076,0.01552417232676394,0.0036366539797209278,0.002822163929966677,0.004529113801366755,0.00854155399584551,0,0.03498531535282851,0,7.060809041926913e-4,0,1.38891856446926,1.8857993528702108,0.9739802685105928,18.214947693910293,0,Inf,NA,NA,4.545642550202421,6.01150213034583,6.348604353188547,5.707929239670095
BN,2021-07-01,182,2021,0.8286464918616435,5.296824107466402,5.296824107466402,5.250530302072592,6.185402288848099,4.3155915335074155,1.9844418810482802,23.115909811626818,15.914537832621711,31.911756431946745,11.64856982327739,8.019654283961628,16.080973061851214,1.1630351952414306,3.1651884432448365,1.330113338937725,6.585676122716434,2.7214898192206345,1.1436569971226118,5.662490825438292,1.4232161094122893,136.2056837478435,55.25933162345764,251.79130047024637,95.70274173195595,38.827084135716206,176.91712369263615,0.8206379761112674,0.9077397100753508,0.6298704207389823,0.6236771759360754,0.038251311611769534,0.036220219193086885,0.04028568533129979,0.009281249781507246,0.0034601003938100725,0.015416997070191793,0.0036115473708056975,0.002802680369947095,0.004497845858478162,0.4919132790283165,0.15487424399746147,1.132518458020928,0.0293769045472954,0.1015313494891513,0.004602325687870453,0.8842138693940982,1.2855869779864886,0.5764280486542323,97.27602995491297,17.141921114277643,571.1638007916151,46.32022776326156,124.24772546375293,27.885430726217884,6.586963983758531,6.95633592317797,6.254331032131932
GR,2021-07-02,183,2021,0.8763592312681685,5.089943531801966,5.089943531801966,5.045596066146701,5.965901388505051,4.125298385984824,1.5022890028622777,40.26499796680135,29.887694078652707,51.46304231642587,26.802431416382166,19.894769928894075,34.256419516068135,0,0,0,0.03288598844115809,0,NA,Inf,4.6409283570119415,0,0,1.8961794859309264,0,0,0.40857762500599776,0.04069021161756427,0.09196379885206746,0.01482620817978837,0.6367227474913629,0.0390514214153165,0.03697784425852626,0.04112834850853483,0.00947538741042628,0.003532475957671583,0.01573947726700993,0.0036870907792692855,0.002861304556823692,0.004591928137348416,0,0,0.008707119934909077,0,5.17608267472759e-4,0,1.5724054038884216,2.1165899396994385,1.1051824968868973,NA,0,Inf,NA,NA,Inf,8.522748443277441,9.000671827926205,8.092360941896152
DL,2021-07-02,183,2021,0.9098103051156257,5.927876906310891,5.927876906310891,5.8462989228017435,6.801915155673245,4.901968742604081,1.6989241441963505,37.75111903612264,27.897459346859225,48.71197967322451,22.220603059343897,16.420662124415028,28.672251106459466,0,0,0,0.03205799789296169,0,NA,Inf,2.9738653069104224,0,0,1.91330926419485,0,0,0.6433745535646352,0.04362839469584441,0.09728322192784844,0.01642338979806857,0.6453423569215629,0.039580078513905145,0.037478430387002194,0.041685121926870294,0.009603660098970075,0.003580296713560493,0.0159525498283589,0.0037370046272921635,0.002900039355977395,0.004654091185914583,0,0,0.008904715782417968,0,5.114068087848959e-4,0,1.494192255437513,2.0305648119775914,1.0455529881054872,NA,0,Inf,NA,NA,Inf,7.435657285225823,7.85262072378025,7.060166446629009
BM,2021-07-02,183,2021,0.8970866768752058,4.4362058464785,4.4362058464785,4.417676586699493,5.348272487710245,3.49855991437269,1.719884447457676,24.421288905954132,16.893824966302763,33.152872016752255,14.199377721016985,9.822651161986565,19.276220600609914,1.0917895125149235,1.4332486969724534,0.6021765722943178,2.9084609047735204,1.312751845061218,0.5515500610618722,2.6639392221985325,1.8136919463041703,84.46399586552981,32.81504653648137,168.95059871214465,46.57019955215952,18.092954872159986,93.1528637244168,0.7530488735673371,0.8733372667815845,0.5243314983318142,0.6421123984101508,0.039381978993383686,0.037290849680537606,0.041476486598779914,0.009555593482321281,0.0035623772174677376,0.015872706821706387,0.0037183008032309513,0.0028855245690572362,0.004630797315184415,0.3140625436708952,0.09468862301577355,0.7823759789149989,0.013695541907335443,0.04616514724386499,0.0021451801020340912,0.9617586866856398,1.3750646519138907,0.6299850873477096,74.14160091780992,11.562826160161093,491.89047616047327,47.92624687447005,128.55565379775908,28.852276893285016,7.38198568808882,7.795939427186091,7.009205194017681
GC,2021-07-02,183,2021,0.8644826697845803,5.389059994440027,5.389059994440027,5.3552449960052435,6.293393030423472,4.42261289120934,2.4611999132466686,33.43008086872745,23.191706734581384,45.23377327853942,13.58283847191774,9.422926845462246,18.378748120005298,1.5139750266354353,0.39595341406478146,0.13612247308869344,0.8596526081471502,0.2615323285382877,0.08991064627479597,0.5678116171160293,0.775785255638684,151.81258003477186,60.52418533200922,287.9078261282658,195.68892155573192,78.01667393405307,371.1179402233402,0.8091120936893563,0.906185475507262,0.6071302714542902,0.633560754510031,0.038857490350480556,0.03679421066844186,0.040924103333016694,0.0094283322225832,0.003514933527738164,0.015661314335272056,0.0036687805253769645,0.002847095193389174,0.004569124421605132,0.5569670371388028,0.17231811714255899,1.3154866795339033,0.0037331803324688073,0.013463289715328975,4.7846144453808447e-4,1.2990090447723617,1.8511516117931963,0.8533205433529092,175.67370105150758,29.65315998551029,1076.839587088553,35.02808667768434,93.95808931020281,21.087402452222832,5.228153924939759,5.521328953617604,4.964139080483512
PL,2021-07-02,183,2021,0.9207638190404759,5.815804276406127,5.815804276406127,5.750958946095248,6.689898877946904,4.823197656446679,2.188912061922,39.76388663045412,29.692682281968885,50.31645296435802,18.166050305163456,13.565041190323962,22.986968658840073,7.087803582470416,0,0,0.05115996296351095,0,0,0.007218027752636934,7.573738905166172,2.7011915073029775,0,8.58915303435862,0.3566523141510002,0,1.1340703900552762,0.10495595482708373,0.21779648677053767,0.03973791328886885,0.6480766237855924,0.03974777631956678,0.037637223668155854,0.04186173864261072,0.009644350082047084,0.0035954661605405117,0.01602013957808574,0.0037528380338763398,0.002912326603870522,0.004673810219037594,0.010137134225390372,0,0.040144071224863076,0,8.195897474851426e-4,0,1.5805260713839022,2.1063342034171706,1.1175501243539514,17.591377711942343,0,Inf,NA,NA,4.4034395103068205,5.746836649539522,6.069097436755164,5.456629014889377
