site,date,epil_gm2,fila_gm2,epil_chla_mgm2,fila_chla_mgm2,epil_gm2_se,fila_gm2_se,epil_chla_mgm2_se,fila_chla_mgm2_se,epilg,epilgse,filag,filagse,epilc,epilcse,filac,filacse,year,GPP,ER,ARf,NPP,GPP.se,ER.se,ARf.se,NPP.se,PAR_bc_Jm2,light,epilcl,epilcsel,filacl,filacsel,epil_chla_mgm2_l,epil_chla_mgm2_sel
GR,2020-07-24,16.047579094329993,74.85420978534988,42.317730665678695,164.3841798992894,2.5865243778643134,16.794970626334695,6.72885657977347,33.83114266935994,2.7755580029550084,0.16117847824025971,4.328813205709236,0.22141118698435636,3.745206162900517,0.1590079731102129,5.108271130489618,0.2045609361787893,2020,9.053899245137435,-8.827889844795829,0.44185634992750433,5.053376372069621,0.4834752206584567,0.5704960543099838,0.02892031995388395,0.48433942013527914,34.100616690668325,0.48922401508107494,1.8322447963205775,0.07779051903488195,2.499088912580872,0.10007612252613082,20.70285010538286,3.2919182328614864
GR,2020-07-25,15.759125124783164,73.93293180170262,41.84687584213646,160.67005980015833,2.4609137288850502,15.879508108684774,6.397242118944994,31.982182944732333,2.7574195705020084,0.15615801698375759,4.316593470818866,0.21191627935641458,3.7340171428260316,0.152872633624503,5.085557590503707,0.1978237837251113,2020,9.40951265785896,-7.6185651492723485,0.44185634992750433,5.25185974026075,0.4487158742040785,0.5255682433788733,0.02892031995388395,0.4496468844203921,34.83512074734872,0.49976156714243847,1.8661182590354681,0.07639986695337346,2.541566231223256,0.09886472417250844,20.91346025088117,3.197095746753564
GR,2020-07-26,15.458161460180088,73.00003953821133,41.38506288922102,156.99050441123032,2.3494492992722034,15.094039486658636,6.114328056087074,30.45627389816521,2.7381371137187624,0.15198762836863475,4.30406562750418,0.20397339759345048,3.722920015950099,0.14774238890137306,5.06253493255787,0.19277281259189594,2020,8.990222003768757,-7.507830772952578,0.44185634992750433,5.01783532414556,0.44261871854461005,0.5427025536655881,0.02892031995388395,0.4435625264968939,34.74109855736042,0.49841267912349013,1.8555505393121554,0.07363667987243794,2.5232315988924254,0.09608041398609733,20.626840070310774,3.04745862747428
GR,2020-07-27,15.152340371211764,72.06086203975384,40.93794703645755,153.36802305119917,2.2525354136385776,14.43104691369746,5.878299182332138,29.20820582337215,2.7181549999725507,0.1486592406489373,4.291292820363417,0.19752089574094053,3.7120574333103837,0.14359047309082648,5.03933951155088,0.1892115040799912,2020,9.274156650358147,-8.138144316185056,0.44185634992750433,5.176311644175007,0.46183256891018076,0.5573123062126476,0.02892031995388395,0.46273718957137205,34.32661633955543,0.4924663158476097,1.8280632483970989,0.07071347127385466,2.4817049635587547,0.09318029233025824,20.16055995540882,2.8948643417731246
GR,2020-07-28,14.848922238089791,71.12086560394835,40.51098953912118,149.82434658109327,2.1699329018807103,13.879876232395178,5.686120120672266,28.1878776760607,2.6979272860552928,0.1461340336414784,4.278343400536361,0.1924529900766375,3.7015732839496183,0.140359941471714,5.016115892019037,0.18689209212588903,2020,8.185766067377608,-8.036271054788765,0.44185634992750433,4.568833351485717,0.45036395238984694,0.5743165204326499,0.02892031995388395,0.45129156264929143,25.434024883515608,0.3648888782879548,1.3506629234810374,0.0512157816001767,1.8303249012012104,0.06819484585670475,14.782009531264997,2.0748019926426733
GR,2020-07-29,14.555121340825524,70.18674584394867,40.10960297910939,146.38403803691784,2.1010653570775073,13.428442728596016,5.534042717085819,27.351615829244732,2.6779429138736246,0.14435230788384076,4.265306647212021,0.18863683919522106,3.691615781431038,0.13797301159944564,4.993041683775549,0.18558058385124104,2020,7.340561083387261,-8.216962146782425,0.44185634992750433,4.097087556661879,0.5171053624113927,0.655236552018045,0.02892031995388395,0.5179134490828103,30.238628666707648,0.43381805851389943,1.6014895910796847,0.059855184019387234,2.16607164933448,0.08050820858422131,17.400270092160554,2.4007676672591547
GR,2020-07-30,14.277729198523575,69.26522555813439,39.73905104270882,143.07048622846776,2.0448383926420566,13.062348368624033,5.417300990249527,26.657586671226017,2.6587009245552293,0.14321874047404598,4.252277018654072,0.18590061107562822,3.6823343576918264,0.13632185087729903,4.9703026675136694,0.1850315589894815,2020,8.358117410955385,-7.519237724130497,0.44185634992750433,4.6650301594851165,0.4283702193812498,0.5300379849737152,0.02892031995388395,0.4293453502240068,34.34808459111825,0.4927743098150387,1.8145597716197936,0.06717590597876966,2.4492374665558945,0.09117879877504237,19.582383450275437,2.6695067565305366
GR,2020-07-31,14.023046055925429,68.362675334850593,39.40444414386058,139.90480279931046,1.9996832271154528,12.765017232210225,5.330161858500726,26.064521476518927,2.640702123052422,0.14259977605011773,4.239348903453482,0.1840329423654247,3.673878605472407,0.13526803827103834,4.9480845049050375,0.18497965263570473,2020,8.791850563708202,-8.539958366947712,0.44185634992750433,4.907115564520025,0.4971523497698204,0.5752407500541044,0.02892031995388395,0.4979928149962496,31.48124625574266,0.4516452541811389,1.6592898365992332,0.06109316752750713,2.23477888392759,0.08354518223299164,17.7968301912204,2.4073423074091718
GR,2020-08-01,13.796968886479654,67.48512846415173,39.11078427547075,136.90606123274802,1.9637570714403023,12.518773869579997,5.266305197816604,25.533705180213214,2.6244489221301923,0.14233249981194687,4.226616618984861,0.1827955083143766,3.6663982416338836,0.13465097403120835,4.926572737660349,0.1851528856089889,2020,7.640482872302448,-8.203589390333285,0.44185634992750433,4.264486998663274,0.4570024797020869,0.5895813774220798,0.02892031995388395,0.4579166423707391,30.823340447063703,0.44220661780142906,1.6213055659460263,0.0595435518100087,2.17856306767351,0.08187583132132586,17.295047634017234,2.328795009836566
GR,2020-08-04,13.341846514991085,65.05706987888695,38.521869935420334,129.0712939067005,1.894478071265439,11.930401898059978,5.155771273543768,24.044403362110383,2.5909054503230187,0.14199519302944888,4.190519063527609,0.18060749470017218,3.651226130284915,0.13384010906498353,4.868082714798144,0.1848555714326738,2020,8.491495636909285,-7.872064238278715,0.44185634992750433,4.73947436935922,0.4658103279381647,0.5504783124404264,0.02892031995388395,0.46670723855549484,34.127484003667,0.4896094666070366,1.7876748781104717,0.0655293844099342,2.3834593813912535,0.09050703772849038,18.860672191786787,2.5243144231876458
GR,2020-08-05,13.27336399218002,64.32982540594,38.43216213953533,126.88031171229122,1.881463451676747,11.758507458354265,5.135031757129595,23.57412330810644,2.585759319772909,0.1417472957710802,4.179448676354675,0.17998681896500435,3.648894664756683,0.13361287711281708,4.851094761726136,0.18434521305472087,2020,8.020454495812336,-8.670299601646136,0.44185634992750433,4.476565747533055,0.5768870165464537,0.7044052001741044,0.02892031995388395,0.5776114738871653,32.90008061557206,0.47200054125841545,1.7222802567600988,0.06306535031634382,2.2897193532306,0.08701104034022616,18.140001331591858,2.423737768744321
GR,2020-08-06,13.244915574486646,63.64693530208364,38.395526932304065,124.90200642496622,1.873961885337732,11.602060982367288,5.122865079328278,23.15105804957475,2.5836137485615245,0.14148537790210597,4.168940699640777,0.1794680742119161,3.647940966670729,0.13342348676085383,4.835503877579122,0.18388156556799656,2020,8.68429999266197,-8.214603158260882,0.44185634992750433,4.847086896228899,0.4471445597640485,0.5402616921923299,0.02892031995388395,0.4480788348413924,31.2570962772874,0.44842948968529533,1.635844306086238,0.059831026080202444,2.1683825361940725,0.08245791661018988,17.217686548451127,2.2972437732497997
GR,2020-08-07,13.254243878372453,63.00922559061697,38.41067255605884,123.13417470663003,1.8728124050498456,11.467053774317238,5.121423337116411,22.796649035273447,2.584317793856827,0.1412990753931877,4.15902722282447,0.17914689122560135,3.6483353521253403,0.13333334191537258,4.821363034692203,0.18364522976166267,2020,9.485794413403116,-7.440046638052984,0.44185634992750433,5.294435917734103,0.5096925001927906,0.5659245804734088,0.02892031995388395,0.5105123207710199,34.42087097425123,0.4938185386312668,1.8016156320233236,0.06584247605547232,2.3808784480025134,0.09068741898750748,18.967902189477083,2.529053788046892
GR,2020-08-08,13.299404759194998,62.41753025133,38.476510626193935,121.575260836503,1.878804380621583,11.35843493154993,5.1327994024496855,22.522118784640472,2.587719279278431,0.14126980978773562,4.149740325610349,0.1791056019768559,3.650047941493343,0.13340085467509605,4.808725215509766,0.18374114508050363,2020,10.304893759780734,-8.029212149262175,0.44185634992750433,5.751611016693302,0.49321585372685783,0.5267825948237392,0.02892031995388395,0.4940630154886604,34.543657134694,0.4955800885455427,1.808891082040747,0.06611080737193517,2.3831084680935137,0.0910584529484554,19.068192543052703,2.5437131823525236
GR,2020-08-09,13.378714954192592,61.872702145317966,38.59214174348135,120.22440581123114,1.8925165877086876,11.279147628831616,5.158619842043666,22.327176098697652,2.5936650078001775,0.1414572770395721,4.141112081355534,0.17939657822821214,3.6530486739701082,0.13367021390863892,4.7976434214428485,0.18418053649580435,2020,11.673614130840043,-8.878178412863262,0.44185634992750433,6.5155536005249255,0.5338953377490561,0.5694946402790102,0.02892031995388395,0.5346780494619296,27.768615386526577,0.3983820479222072,1.4553090118957153,0.053251813563123085,1.911295011434907,0.07337421931660937,15.374416461472201,2.0551015371254886
