"","date","GPP.daily","GPP.daily.lower","GPP.daily.upper","ER.daily","ER.daily.lower","ER.daily.upper","K600.daily","K600.daily.lower","K600.daily.upper","warnings","errors"
"153",2021-08-23,8.56793453769186,6.13185314795423,11.1200601046715,-5.81306365990365,-7.99622841614894,-3.85378634237543,15.5357491090973,11.5448379969972,19.6317082942588,"overall warnings",""
"154",2021-08-24,6.59590110519492,4.7236698048033,8.6042132459581,-4.5773965641904,-6.34316829957062,-2.81201665744544,13.0454806099192,9.74626801809108,16.6074199343707,"overall warnings",""
"155",2021-08-25,5.03576882007794,3.81401378647194,6.20487556014902,-3.95870392874148,-5.34493240241414,-2.609930885873,10.0754200363377,7.81641289969322,12.1969639040931,"overall warnings",""
"156",2021-08-26,3.70259813189449,2.40626151936061,4.87894922742626,-2.41810987895485,-3.67039958297849,-1.06352946811788,7.80464978962772,5.19580221912757,10.0929915040868,"overall warnings",""
"157",2021-08-27,-0.0362650323080211,-1.19327387812686,1.2476591245455,0.381207789046419,-1.0062103416503,1.69306385080277,2.42736375751879,0.263286855247095,5.06087091101352,"overall warnings",""
"158",2021-08-28,6.59480579582104,4.43646945079099,8.72105747477248,-5.06601215742676,-7.00782793443262,-3.06998662070772,13.5091037754661,9.77548651082252,17.1310381717432,"overall warnings",""
"159",2021-08-29,6.32651787056672,4.33113806646138,8.54297483374716,-4.87417990391051,-6.86168806711739,-3.10461630212641,13.7385622156376,10.0620111753748,17.641585259984,"overall warnings",""
"160",2021-08-30,4.68999722776117,3.2384873334948,6.13716967537443,-3.78184759336326,-5.28859606600448,-2.29665190781816,10.3442545521731,7.60820097057927,13.0951124190006,"overall warnings",""
"161",2021-08-31,5.36539263074654,3.22821781786945,7.24397945920499,-4.16298125846652,-5.97035204638099,-2.10353999739666,13.1455488092046,8.92395888589135,17.2455971554155,"overall warnings",""
"162",2021-09-01,6.48281799175006,4.52352963638854,8.30465045110827,-6.04562616412749,-7.94345066419645,-4.01250713565645,16.2956752873224,12.150476914444,20.0324740130799,"overall warnings",""
"163",2021-09-02,6.36037094379476,4.56376500641394,8.2911643587903,-5.67784325699665,-7.64806247820686,-3.76744677977066,15.4878368099745,11.6090222884194,19.5398035586874,"overall warnings",""
"164",2021-09-03,6.25691254773072,4.31699800505895,8.07980555270355,-5.70767456119681,-7.6879703527574,-3.72467154576822,15.6017582557614,11.5405619370932,19.563776157431,"overall warnings",""
"165",2021-09-04,6.35287850699784,4.58268414856629,8.19964032293615,-5.64158320768916,-7.48956521833784,-3.75024061890115,14.8446282149927,11.2776652451951,18.9629733791673,"overall warnings",""
"166",2021-09-05,7.51183898787268,5.80009196715644,9.57289436858502,-6.61231645937193,-8.67500533536599,-4.83001917359202,16.7744190230201,13.3179250631397,20.8922207061733,"overall warnings",""
"167",2021-09-06,7.11868540002088,5.01790877584596,9.20998959630038,-6.48862170430588,-8.63016638206996,-4.25578468803361,16.4120163789482,12.0574759735659,20.4888152527901,"overall warnings",""
"168",2021-09-07,6.91389400241309,5.018257152338,8.72206199416154,-6.38865112245748,-8.23919972546024,-4.38382760295305,14.4725159073266,10.8519667283178,18.0656121425181,"overall warnings",""
"169",2021-09-08,8.90287147656707,7.15026842430546,10.8707719122926,-8.34928480891961,-10.3464782696938,-6.43718763414151,17.7274142200441,14.4296907515092,21.2411341335545,"overall warnings",""
"170",2021-09-09,7.6733888915653,5.94769466372824,9.40153704319138,-6.65170000267764,-8.46647108944362,-4.88476864974983,15.712536360315,12.344817506504,19.1209271059744,"overall warnings",""
"171",2021-09-10,4.89078933796118,3.71752617951066,6.12867417156525,-4.73820617807383,-6.27795669362246,-3.2384241079323,10.8221548250463,8.21818710012557,13.3543275833974,"overall warnings",""
"172",2021-09-11,4.73009360361257,3.32444842415895,5.99782164458881,-3.67279099453402,-5.08824472243342,-2.11106026759372,10.1481407854498,7.32238969640731,12.9407963532045,"overall warnings",""
"173",2021-09-12,5.26591452915469,3.98711213983835,6.58945169791363,-4.72258280564661,-6.2440181432674,-3.16061762068543,11.9457991181354,9.30477048752419,14.7750479262893,"overall warnings",""
"174",2021-09-13,2.24785983635584,0.467061866943902,4.03593956131209,-2.80367278031192,-4.98568185266036,-0.479417395581386,6.20447472040462,2.67387975218672,9.77858948769697,"overall warnings",""
"175",2021-09-14,8.4307047500771,6.34423830171521,10.4992918801781,-8.0764135289796,-10.3026127345311,-5.84502427076507,18.2639567286286,14.1588369033425,22.5188601285555,"overall warnings",""
"176",2021-09-15,2.37313094686522,1.06469949658195,3.83031080142409,-2.32216159031303,-4.07804058573754,-0.744835647230397,6.74200862678106,3.95190995711594,9.60456007294877,"overall warnings",""
"177",2021-09-16,5.44001336409706,3.8129349273956,7.16152781190223,-5.0251965779831,-6.90257557932745,-3.11318506792733,13.9156781661916,10.0795723699728,17.7054644044522,"overall warnings",""
"178",2021-09-17,4.13475253097355,2.78153705417213,5.38430514211311,-3.9079941353526,-5.38349812306172,-2.44059043507512,11.0336669941224,7.89501782524895,13.8548211437368,"overall warnings",""
"179",2021-09-18,4.33004918798248,2.97134404734658,5.56816235400681,-3.98976344641527,-5.40400817726385,-2.49643880183155,10.8907600176614,7.88961590689848,13.7253244773518,"overall warnings",""
"180",2021-09-19,1.20518209840983,-0.0393035203866197,2.38920797051794,-1.24259423171157,-2.81826879148644,0.439082630146933,5.49424602715676,1.98048728253037,8.95610500963353,"overall warnings",""
"181",2021-09-20,1.85482565351531,0.986670628046081,2.75794357528024,-1.62200962757175,-2.98877314192909,-0.327352598973737,6.70639342784805,4.00251870324228,9.1362256167922,"overall warnings",""
"182",2021-09-21,7.17964528607134,5.59760141938508,8.89104436818532,-7.02137980821512,-8.84246528707059,-5.30118815393046,17.0582320278319,13.556749910253,20.8006446207579,"overall warnings",""
"183",2021-09-22,5.50679481081379,4.35456974682362,6.63135629680055,-5.09762338347892,-6.42074822252408,-3.7310089447656,11.3448637789903,9.08740066695142,13.7273699126471,"overall warnings",""
"184",2021-09-23,6.46266530683257,4.59047789258922,8.40938858412817,-5.43824848508335,-7.44331975257271,-3.62418015139518,12.6125169553791,9.37159430959691,16.0033392855346,"overall warnings",""
"185",2021-09-24,7.62466919515114,6.17828538857786,9.14229405638133,-7.20205296073549,-8.91591296840878,-5.47478558439826,14.7182256524955,12.1232055255649,17.6460903726806,"overall warnings",""
"186",2021-09-25,6.94120878976191,5.22086929323915,8.87417865791756,-7.40633844897407,-9.58034041523455,-5.42725686186077,16.8046939244638,13.109061010833,20.9650441963999,"overall warnings",""
"187",2021-09-26,8.61145482156437,6.54162622046143,10.6413668025374,-8.70058299927,-10.9161033472001,-6.44284611635247,18.988230243598,14.9388109276416,23.0271917489989,"overall warnings",""
"188",2021-09-27,7.17603706131468,5.54603609286017,8.80081185382899,-7.27204793789279,-9.10037537344443,-5.26574669906313,16.6464992621121,13.2757687015761,20.0956536992928,"overall warnings",""
"189",2021-09-28,2.59091229962988,1.52214017235813,3.68464686473101,-2.72561469016278,-4.33294293469872,-1.21530701534151,8.95226240048167,5.83491881823876,12.2103186994507,"overall warnings",""
"190",2021-09-29,6.23214458557003,4.62780280945123,7.86277141949969,-6.73219500469608,-8.62124963247025,-4.74409643712487,17.7845276466035,13.8224863854261,21.9571131150685,"overall warnings",""
"191",2021-09-30,6.39486479794318,4.78938873174513,8.03933336531169,-7.28509039559816,-9.32495380680904,-5.40103354480846,18.2114147027481,14.1702816515789,22.3055681610877,"overall warnings",""
"192",2021-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"193",2021-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"194",2021-10-03,6.49465735018695,4.87112312790512,8.14348936494228,-7.59310932813232,-9.72826351308773,-5.6010087546854,18.6504272174268,14.4643633309517,22.6039689604673,"overall warnings",""
"195",2021-10-04,7.26672407260276,5.58636196544643,8.88287200190167,-8.13188777034647,-10.1181951162896,-6.05459112104092,19.4485314521151,15.306408975731,23.5677189386302,"overall warnings",""
"196",2021-10-05,7.4408760890903,5.76417371754571,8.96554814414686,-7.52179850831662,-9.33754677865336,-5.59954812768297,18.100491949845,14.3338652136509,21.7081997475748,"overall warnings",""
"197",2021-10-06,3.3637808341952,2.25984691689743,4.42820636060533,-3.73206619379181,-5.26774650739272,-2.13926928169996,10.1902495756871,7.20846851317727,12.9514696236736,"overall warnings",""
"198",2021-10-07,2.45111898067005,1.24632090425387,3.56344916648205,-3.48426314826653,-5.23211117306498,-1.63054233578891,10.981556171631,6.83302072323468,14.9111734059388,"overall warnings",""
"199",2021-10-08,2.81341904683868,1.73801999826295,3.744268939051,-3.90218944014973,-5.46753166631001,-2.15146482438966,12.640204905962,8.00958803402942,16.5718084596155,"overall warnings",""
"200",2021-10-09,3.28390790378154,2.04834565527845,4.49798149193434,-3.74298426178594,-5.42157588574926,-2.00739780216772,13.0031925634583,8.73732469683057,17.1892598488955,"overall warnings",""
"201",2021-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"202",2021-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"203",2021-10-12,4.05845027486421,3.04436554262374,5.11221604154838,-5.1037045396462,-6.73227906322026,-3.56598416825184,16.1106290635243,12.4093722083678,19.9895086727155,"overall warnings",""
"204",2021-10-13,3.12968461176828,2.2040667280064,4.04113721044971,-3.92590529591573,-5.32972958276256,-2.51225852071385,13.1798507708506,9.73443085553058,16.7048446883185,"overall warnings",""
"205",2021-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","data don't end when expected"
