solar.time,DO.obs,DO.sat,depth,discharge,temp.water,light,air.pres_mb
2021-07-02T20:15:57Z,6.662866666666667,7.215734941993604,0.5971392085211386,11.668082696120079,23.239933333333333,0,860.6633999999999
2021-07-02T20:20:57Z,6.6142,7.21841734188808,0.5971392085211386,11.668082696120079,23.2206,0,860.6633999999999
2021-07-02T20:25:57Z,6.565533333333334,7.220805187951176,0.5971392085211386,11.668082696120079,23.2034,0,860.6633999999999
2021-07-02T20:30:57Z,6.516866666666667,7.22274978208956,0.5971392085211386,11.668082696120079,23.1894,0,860.6633999999999
2021-07-02T20:35:57Z,6.4682,7.224695273055058,0.5971392085211386,11.668082696120079,23.1754,0,860.6633999999999
2021-07-02T20:40:57Z,6.425133333333333,7.227717194505139,0.5971392085211386,11.668082696120079,23.15366666666667,0,860.6633999999999
2021-07-02T20:45:57Z,6.390466666666667,7.232356251809398,0.5971392085211386,11.668082696120079,23.120333333333335,0,860.6633999999999
2021-07-02T20:50:57Z,6.3558,7.237000412239812,0.5971392085211386,11.668082696120079,23.087,0,860.6633999999999
2021-07-02T20:55:57Z,6.321666666666666,7.240570597803776,0.5971392085211386,11.668082696120079,23.0614,0,860.6633999999999
2021-07-02T21:00:57Z,6.288333333333333,7.242524319967003,0.5971392085211386,11.668082696120079,23.0474,0,860.6633999999999
2021-07-02T21:05:57Z,6.255,7.24447894588662,0.5971392085211386,11.668082696120079,23.0334,0,860.6633999999999
2021-07-02T21:10:57Z,6.223,7.246434476248475,0.5971392085211386,11.668082696120079,23.019399999999997,0,860.6633999999999
2021-07-02T21:15:57Z,6.193,7.2483909117388885,0.5971392085211386,11.668082696120079,23.0054,0,860.6633999999999
2021-07-02T21:20:57Z,6.162999999999999,7.25034825304466,0.5971392085211386,11.668082696120079,22.9914,0,860.6633999999999
2021-07-02T21:25:57Z,6.137533333333333,7.253388588558914,0.5971392085211386,11.668082696120079,22.96966666666667,0,860.6633999999999
2021-07-02T21:30:57Z,6.1188666666666665,7.258055930464233,0.5971392085211386,11.668082696120079,22.936333333333337,0,860.6633999999999
2021-07-02T21:35:57Z,6.1002,7.262728426626016,0.5971392085211386,11.668082696120079,22.903,0,860.6633999999999
2021-07-02T21:40:57Z,6.0826,7.267256321178085,0.5971392085211386,11.668082696120079,22.870733333333337,0,860.6633999999999
2021-07-02T21:45:57Z,6.0666,7.271564184203153,0.5971392085211386,11.668082696120079,22.840066666666665,0,860.6633999999999
2021-07-02T21:50:57Z,6.0506,7.27587643259232,0.5971392085211386,11.668082696120079,22.8094,0,860.6633999999999
2021-07-02T21:55:57Z,6.0354,7.280042855779318,0.5971392085211386,11.668082696120079,22.7798,0,860.6633999999999
2021-07-02T22:00:57Z,6.0214,7.283987839386147,0.5971392085211386,11.668082696120079,22.7518,0,860.6633999999999
2021-07-02T22:05:57Z,6.0074,7.287936496354527,0.5971392085211386,11.668082696120079,22.7238,0,860.6633999999999
2021-07-02T22:10:57Z,5.996466666666667,7.292340762287408,0.5971392085211386,11.668082696120079,22.6926,0,860.6633999999999
2021-07-02T22:15:57Z,5.9901333333333335,7.297428293745867,0.5971392085211386,11.668082696120079,22.6566,0,860.6633999999999
2021-07-02T22:20:57Z,5.9838000000000005,7.302521928859853,0.5971392085211386,11.668082696120079,22.6206,0,860.6633999999999
2021-07-02T22:25:57Z,5.975466666666667,7.3069980482186985,0.5971392085211386,11.668082696120079,22.589,0,860.6633999999999
2021-07-02T22:30:57Z,5.964133333333334,7.3105426257477095,0.5971392085211386,11.668082696120079,22.564,0,860.6633999999999
2021-07-02T22:35:57Z,5.9528,7.314090161564832,0.5971392085211386,11.668082696120079,22.539,0,860.6633999999999
2021-07-02T22:40:57Z,5.9424,7.317489111200861,0.5971392085211386,11.668082696120079,22.515066666666662,0,860.6633999999999
2021-07-02T22:45:57Z,5.9334,7.320663284828477,0.5971392085211386,11.668082696120079,22.492733333333337,0,860.6633999999999
2021-07-02T22:50:57Z,5.9243999999999994,7.323839828417949,0.5971392085211386,11.668082696120079,22.4704,0,860.6633999999999
2021-07-02T22:55:57Z,5.918333333333333,7.327968135402124,0.5971392085211386,11.668082696120079,22.4414,0,860.6633999999999
2021-07-02T23:00:57Z,5.916666666666666,7.3335263157102455,0.5971392085211386,11.668082696120079,22.4024,0,860.6633999999999
2021-07-02T23:05:57Z,5.915,7.339091758492928,0.5971392085211386,11.668082696120079,22.3634,0,860.6633999999999
2021-07-02T23:10:57Z,5.9132,7.345141118075558,0.5971392085211386,11.668082696120079,22.321066666666667,0,860.6633999999999
2021-07-02T23:15:57Z,5.9112,7.35191514716838,0.5971392085211386,11.668082696120079,22.273733333333332,0,860.6633999999999
2021-07-02T23:20:57Z,5.9092,7.358699948592065,0.5971392085211386,11.668082696120079,22.2264,0,860.6633999999999
2021-07-02T23:25:57Z,5.905600000000001,7.36373339804806,0.5971392085211386,11.668082696120079,22.191333333333333,0,860.6633999999999
2021-07-02T23:30:57Z,5.8996,7.366127803326955,0.5971392085211386,11.668082696120079,22.174666666666667,0,860.6633999999999
2021-07-02T23:35:57Z,5.8936,7.368523551362218,0.5971392085211386,11.668082696120079,22.158,0,860.6633999999999
2021-07-02T23:40:57Z,5.886266666666667,7.370134248996797,0.5971392085211386,11.668082696120079,22.1468,0,860.6633999999999
2021-07-02T23:45:57Z,5.876933333333334,7.3705657889656315,0.5971392085211386,11.668082696120079,22.1438,0,860.6633999999999
2021-07-02T23:50:57Z,5.8676,7.370997372512362,0.5971392085211386,11.668082696120079,22.1408,0,860.6633999999999
2021-07-02T23:55:57Z,5.8644,7.374614796366766,0.5971392085211386,11.668082696120079,22.115666666666662,0,860.6633999999999
2021-07-03T00:00:57Z,5.8704,7.383022486552964,0.5996656630579253,11.809685641461341,22.057333333333332,0,860.6633999999999
2021-07-03T00:05:57Z,5.8764,7.391446730081816,0.5996656630579253,11.809685641461341,21.999,0,860.6633999999999
2021-07-03T00:10:57Z,5.879466666666667,7.39843939487212,0.5996656630579253,11.809685641461341,21.950666666666667,0,860.6633999999999
2021-07-03T00:15:57Z,5.878133333333333,7.403268580092636,0.5996656630579253,11.809685641461341,21.917333333333332,0,860.6633999999999
2021-07-03T00:20:57Z,5.8768,7.40810321149162,0.5996656630579253,11.809685641461341,21.884,0,860.6633999999999
2021-07-03T00:25:57Z,5.874533333333334,7.411490699198199,0.5996656630579253,11.809685641461341,21.860666666666667,0,860.6633999999999
2021-07-03T00:30:57Z,5.870866666666667,7.412701164775813,0.5996656630579253,11.809685641461341,21.852333333333338,0,860.6633999999999
2021-07-03T00:35:57Z,5.8672,7.4139119719357245,0.5996656630579253,11.809685641461341,21.844,0,860.6633999999999
2021-07-03T00:40:57Z,5.866866666666667,7.417236182659856,0.5996656630579253,11.809685641461341,21.821133333333332,0,860.6633999999999
2021-07-03T00:45:57Z,5.871533333333333,7.42373697303283,0.5996656630579253,11.809685641461341,21.776466666666664,0,860.6633999999999
2021-07-03T00:50:57Z,5.8762,7.430247617190366,0.5996656630579253,11.809685641461341,21.7318,0,860.6633999999999
2021-07-03T00:55:57Z,5.878466666666666,7.435287988884056,0.5996656630579253,11.809685641461341,21.697266666666664,0,860.6633999999999
2021-07-03T01:00:57Z,5.877133333333333,7.438112400676575,0.5996656630579253,11.809685641461341,21.677933333333332,0,860.6633999999999
2021-07-03T01:05:57Z,5.8758,7.440938668383262,0.5996656630579253,11.809685641461341,21.6586,0,860.6633999999999
2021-07-03T01:10:57Z,5.873266666666667,7.443454633662113,0.5996656630579253,11.809685641461341,21.641399999999997,0,860.6633999999999
2021-07-03T01:15:57Z,5.868933333333334,7.44550359887277,0.5996656630579253,11.809685641461341,21.6274,0,860.6633999999999
2021-07-03T01:20:57Z,5.8646,7.4475535399360115,0.5996656630579253,11.809685641461341,21.6134,0,860.6633999999999
2021-07-03T01:25:57Z,5.862666666666667,7.450249233521623,0.5996656630579253,11.809685641461341,21.595,0,860.6633999999999
2021-07-03T01:30:57Z,5.864333333333334,7.453914566741683,0.5996656630579253,11.809685641461341,21.57,0,860.6633999999999
2021-07-03T01:35:57Z,5.866,7.4575830213847185,0.5996656630579253,11.809685641461341,21.545,0,860.6633999999999
2021-07-03T01:40:57Z,5.867666666666667,7.462077464559035,0.5996656630579253,11.809685641461341,21.5144,0,860.6633999999999
2021-07-03T01:45:57Z,5.8693333333333335,7.467812476060429,0.5996656630579253,11.809685641461341,21.4754,0,860.6633999999999
2021-07-03T01:50:57Z,5.871,7.473555122705601,0.5996656630579253,11.809685641461341,21.4364,0,860.6633999999999
2021-07-03T01:55:57Z,5.8716,7.477672933658571,0.5996656630579253,11.809685641461341,21.408466666666666,0,860.6633999999999
2021-07-03T02:00:57Z,5.8706,7.4793447652149405,0.5996656630579253,11.809685641461341,21.397133333333333,0,860.6633999999999
2021-07-03T02:05:57Z,5.8696,7.481017244265146,0.5996656630579253,11.809685641461341,21.3858,0,860.6633999999999
2021-07-03T02:10:57Z,5.8713999999999995,7.484482319775598,0.5996656630579253,11.809685641461341,21.362333333333336,0,860.6633999999999
2021-07-03T02:15:57Z,5.8774,7.49064165309991,0.5996656630579253,11.809685641461341,21.320666666666668,0,860.6633999999999
2021-07-03T02:20:57Z,5.8834,7.496809774382573,0.5996656630579253,11.809685641461341,21.279,0,860.6633999999999
2021-07-03T02:25:57Z,5.887533333333333,7.502334003149288,0.5996656630579253,11.809685641461341,21.241733333333336,0,860.6633999999999
2021-07-03T02:30:57Z,5.888866666666666,7.506885174641829,0.5996656630579253,11.809685641461341,21.211066666666667,0,860.6633999999999
2021-07-03T02:35:57Z,5.8902,7.511441134735112,0.5996656630579253,11.809685641461341,21.1804,0,860.6633999999999
2021-07-03T02:40:57Z,5.890733333333333,7.515168699202634,0.5996656630579253,11.809685641461341,21.15533333333333,0,860.6633999999999
2021-07-03T02:45:57Z,5.890066666666667,7.51764890891349,0.5996656630579253,11.809685641461341,21.138666666666666,0,860.6633999999999
2021-07-03T02:50:57Z,5.8894,7.520130538554729,0.5996656630579253,11.809685641461341,21.122,0,860.6633999999999
2021-07-03T02:55:57Z,5.891933333333333,7.524282998632086,0.5996656630579253,11.809685641461341,21.094133333333332,0,860.6633999999999
2021-07-03T03:00:57Z,5.899266666666667,7.5309471586703305,0.5996656630579253,11.809685641461341,21.049466666666667,0,860.6633999999999
2021-07-03T03:05:57Z,5.9066,7.537621566345558,0.5996656630579253,11.809685641461341,21.0048,0,860.6633999999999
