UTC,unix,battery,water.temp,DO.obs
2021-07-01T02:52:00Z,1625107920,3.05,22.308400000000002,7.1356
2021-07-01T02:57:00Z,1625108220,3.05,22.257133333333336,7.064266666666667
2021-07-01T03:02:00Z,1625108520,3.05,22.2098,6.9946
2021-07-01T03:07:00Z,1625108820,3.05,22.162466666666667,6.924933333333333
2021-07-01T03:12:00Z,1625109120,3.05,22.108466666666665,6.8534
2021-07-01T03:17:00Z,1625109420,3.05,22.0528,6.7814
2021-07-01T03:22:00Z,1625109720,3.05,21.997133333333334,6.7094000000000005
2021-07-01T03:27:00Z,1625110020,3.05,21.9436,6.646733333333334
2021-07-01T03:32:00Z,1625110320,3.05,21.890600000000003,6.5864
2021-07-01T03:37:00Z,1625110620,3.05,21.837600000000002,6.526066666666667
2021-07-01T03:42:00Z,1625110920,3.05,21.7758,6.474
2021-07-01T03:47:00Z,1625111220,3.05,21.7118,6.424
2021-07-01T03:52:00Z,1625111520,3.05,21.6478,6.374
2021-07-01T03:57:00Z,1625111820,3.05,21.594733333333334,6.330933333333333
2021-07-01T04:02:00Z,1625112120,3.05,21.544400000000003,6.2896
2021-07-01T04:07:00Z,1625112420,3.05,21.49406666666667,6.248266666666667
2021-07-01T04:12:00Z,1625112720,3.05,21.437333333333335,6.208
2021-07-01T04:17:00Z,1625113020,3.05,21.379,6.168
2021-07-01T04:22:00Z,1625113320,3.05,21.320666666666668,6.128
2021-07-01T04:27:00Z,1625113620,3.05,21.271133333333335,6.0976
2021-07-01T04:32:00Z,1625113920,3.05,21.2238,6.069599999999999
2021-07-01T04:37:00Z,1625114220,3.05,21.17646666666667,6.0416
2021-07-01T04:42:00Z,1625114520,3.05,21.122466666666668,6.012533333333333
2021-07-01T04:47:00Z,1625114820,3.05,21.0668,5.9832
2021-07-01T04:52:00Z,1625115120,3.05,21.011133333333333,5.953866666666667
2021-07-01T04:57:00Z,1625115420,3.05,20.95306666666667,5.935733333333333
2021-07-01T05:02:00Z,1625115720,3.05,20.8944,5.9204
2021-07-01T05:07:00Z,1625116020,3.05,20.835733333333334,5.9050666666666665
2021-07-01T05:12:00Z,1625116320,3.05,20.779466666666668,5.890000000000001
2021-07-01T05:17:00Z,1625116620,3.05,20.7238,5.875
2021-07-01T05:22:00Z,1625116920,3.05,20.668133333333333,5.86
2021-07-01T05:27:00Z,1625117220,3.05,20.616733333333332,5.845266666666666
2021-07-01T05:32:00Z,1625117520,3.05,20.5664,5.8306
2021-07-01T05:37:00Z,1625117820,3.05,20.516066666666667,5.815933333333333
2021-07-01T05:42:00Z,1625118120,3.05,20.470266666666667,5.805533333333333
2021-07-01T05:47:00Z,1625118420,3.05,20.4256,5.7962
2021-07-01T05:52:00Z,1625118720,3.05,20.380933333333335,5.786866666666667
2021-07-01T05:57:00Z,1625119020,3.05,20.332,5.779933333333333
2021-07-01T06:02:00Z,1625119320,3.05,20.282,5.7736
2021-07-01T06:07:00Z,1625119620,3.05,20.232000000000003,5.767266666666667
2021-07-01T06:12:00Z,1625119920,3.05,20.1908,5.760666666666666
2021-07-01T06:17:00Z,1625120220,3.05,20.1518,5.7540000000000004
2021-07-01T06:22:00Z,1625120520,3.05,20.1128,5.747333333333334
2021-07-01T06:27:00Z,1625120820,3.05,20.066866666666666,5.744933333333334
2021-07-01T06:32:00Z,1625121120,3.05,20.0192,5.7436
2021-07-01T06:37:00Z,1625121420,3.05,19.971533333333333,5.742266666666667
2021-07-01T06:42:00Z,1625121720,3.05,19.928666666666665,5.737733333333333
2021-07-01T06:47:00Z,1625122020,3.05,19.887,5.7324
2021-07-01T06:52:00Z,1625122320,3.05,19.845333333333333,5.7270666666666665
2021-07-01T06:57:00Z,1625122620,3.05,19.7946,5.727866666666666
2021-07-01T07:02:00Z,1625122920,3.05,19.741600000000002,5.7302
2021-07-01T07:07:00Z,1625123220,3.05,19.6886,5.732533333333333
2021-07-01T07:12:00Z,1625123520,3.05,19.642266666666668,5.7402
2021-07-01T07:17:00Z,1625123820,3.05,19.5976,5.7492
2021-07-01T07:22:00Z,1625124120,3.05,19.552933333333335,5.7581999999999995
2021-07-01T07:27:00Z,1625124420,3.05,19.499200000000002,5.762666666666666
2021-07-01T07:32:00Z,1625124720,3.05,19.4432,5.766
2021-07-01T07:37:00Z,1625125020,3.05,19.3872,5.769333333333333
2021-07-01T07:42:00Z,1625125320,3.05,19.3424,5.776666666666666
2021-07-01T07:47:00Z,1625125620,3.05,19.3004,5.785
2021-07-01T07:52:00Z,1625125920,3.05,19.2584,5.793333333333333
2021-07-01T07:57:00Z,1625126220,3.05,19.2052,5.8054
2021-07-01T08:02:00Z,1625126520,3.05,19.1492,5.8184
2021-07-01T08:07:00Z,1625126820,3.05,19.0932,5.8313999999999995
2021-07-01T08:12:00Z,1625127120,3.05,19.046266666666668,5.838533333333333
2021-07-01T08:17:00Z,1625127420,3.05,19.0016,5.8442
2021-07-01T08:22:00Z,1625127720,3.05,18.956933333333335,5.849866666666666
2021-07-01T08:27:00Z,1625128020,3.05,18.916533333333334,5.8571333333333335
2021-07-01T08:32:00Z,1625128320,3.05,18.8772,5.8648
2021-07-01T08:37:00Z,1625128620,3.05,18.837866666666667,5.872466666666666
2021-07-01T08:42:00Z,1625128920,3.05,18.780933333333333,5.882533333333333
2021-07-01T08:47:00Z,1625129220,3.05,18.7196,5.893199999999999
2021-07-01T08:52:00Z,1625129520,3.05,18.658266666666666,5.903866666666667
2021-07-01T08:57:00Z,1625129820,3.05,18.61,5.913733333333333
2021-07-01T09:02:00Z,1625130120,3.05,18.565,5.9234
2021-07-01T09:07:00Z,1625130420,3.05,18.52,5.933066666666666
2021-07-01T09:12:00Z,1625130720,3.05,18.472866666666665,5.9488666666666665
2021-07-01T09:17:00Z,1625131020,3.05,18.4252,5.9662
2021-07-01T09:22:00Z,1625131320,3.05,18.377533333333332,5.983533333333334
2021-07-01T09:27:00Z,1625131620,3.05,18.329866666666668,5.9926
2021-07-01T09:32:00Z,1625131920,3.05,18.2822,5.9996
2021-07-01T09:37:00Z,1625132220,3.05,18.234533333333335,6.0066
2021-07-01T09:42:00Z,1625132520,3.05,18.186866666666667,6.016
2021-07-01T09:47:00Z,1625132820,3.05,18.139200000000002,6.026
2021-07-01T09:52:00Z,1625133120,3.05,18.091533333333334,6.0360000000000005
2021-07-01T09:57:00Z,1625133420,3.05,18.052666666666667,6.044933333333334
2021-07-01T10:02:00Z,1625133720,3.05,18.016000000000002,6.0536
2021-07-01T10:07:00Z,1625134020,3.05,17.979333333333333,6.062266666666667
2021-07-01T10:12:00Z,1625134320,3.05,17.942933333333333,6.070666666666667
2021-07-01T10:17:00Z,1625134620,3.05,17.9066,6.079000000000001
2021-07-01T10:22:00Z,1625134920,3.05,17.870266666666666,6.0873333333333335
2021-07-01T10:27:00Z,1625135220,3.05,17.8246,6.098866666666667
2021-07-01T10:32:00Z,1625135520,3.05,17.776600000000002,6.1112
2021-07-01T10:37:00Z,1625135820,3.05,17.7286,6.1235333333333335
2021-07-01T10:42:00Z,1625136120,3.05,17.6966,6.131600000000001
2021-07-01T10:47:00Z,1625136420,3.05,17.6686,6.1386
2021-07-01T10:52:00Z,1625136720,3.05,17.640600000000003,6.1456
2021-07-01T10:57:00Z,1625137020,3.05,17.599,6.1534
2021-07-01T11:02:00Z,1625137320,3.05,17.554000000000002,6.1614
2021-07-01T11:07:00Z,1625137620,3.05,17.509,6.1694
2021-07-01T11:12:00Z,1625137920,3.05,17.470666666666666,6.177666666666667
2021-07-01T11:17:00Z,1625138220,3.05,17.434,6.186
2021-07-01T11:22:00Z,1625138520,3.05,17.397333333333332,6.194333333333333
2021-07-01T11:27:00Z,1625138820,3.05,17.3628,6.206666666666666
2021-07-01T11:32:00Z,1625139120,3.05,17.3288,6.22
2021-07-01T11:37:00Z,1625139420,3.05,17.2948,6.233333333333333
2021-07-01T11:42:00Z,1625139720,3.05,17.254133333333336,6.246666666666666
2021-07-01T11:47:00Z,1625140020,3.05,17.2118,6.26
2021-07-01T11:52:00Z,1625140320,3.05,17.16946666666667,6.273333333333333
2021-07-01T11:57:00Z,1625140620,3.05,17.136200000000002,6.290666666666667
2021-07-01T12:02:00Z,1625140920,3.05,17.1052,6.309
2021-07-01T12:07:00Z,1625141220,3.05,17.0742,6.327333333333334
2021-07-01T12:12:00Z,1625141520,3.05,17.038666666666668,6.363
2021-07-01T12:17:00Z,1625141820,3.05,17.002,6.403
2021-07-01T12:22:00Z,1625142120,3.05,16.965333333333334,6.443
2021-07-01T12:27:00Z,1625142420,3.05,16.937733333333334,6.481933333333333
2021-07-01T12:32:00Z,1625142720,3.05,16.9124,6.5206
2021-07-01T12:37:00Z,1625143020,3.05,16.88706666666667,6.559266666666667
2021-07-01T12:42:00Z,1625143320,3.05,16.863866666666667,6.597666666666667
2021-07-01T12:47:00Z,1625143620,3.05,16.8412,6.636
2021-07-01T12:52:00Z,1625143920,3.05,16.818533333333335,6.674333333333334
2021-07-01T12:57:00Z,1625144220,3.05,16.795866666666665,6.720666666666667
2021-07-01T13:02:00Z,1625144520,3.05,16.7732,6.769
2021-07-01T13:07:00Z,1625144820,3.05,16.750533333333333,6.817333333333333
2021-07-01T13:12:00Z,1625145120,3.05,16.725466666666666,6.855
2021-07-01T13:17:00Z,1625145420,3.05,16.6998,6.890000000000001
2021-07-01T13:22:00Z,1625145720,3.05,16.674133333333334,6.925000000000001
2021-07-01T13:27:00Z,1625146020,3.05,16.650866666666666,6.9584
2021-07-01T13:32:00Z,1625146320,3.05,16.6282,6.9914
2021-07-01T13:37:00Z,1625146620,3.05,16.605533333333334,7.0244
2021-07-01T13:42:00Z,1625146920,3.05,16.596466666666664,7.085933333333333
2021-07-01T13:47:00Z,1625147220,3.05,16.590799999999998,7.1546
2021-07-01T13:52:00Z,1625147520,3.05,16.58513333333333,7.2232666666666665
2021-07-01T13:57:00Z,1625147820,3.05,16.5864,7.301533333333333
2021-07-01T14:02:00Z,1625148120,3.05,16.5894,7.3822
2021-07-01T14:07:00Z,1625148420,3.05,16.5924,7.462866666666667
2021-07-01T14:12:00Z,1625148720,3.05,16.6066,7.542466666666667
2021-07-01T14:17:00Z,1625149020,3.05,16.6236,7.6217999999999995
2021-07-01T14:22:00Z,1625149320,3.05,16.6406,7.701133333333333
2021-07-01T14:27:00Z,1625149620,3.05,16.655199999999997,7.778066666666667
2021-07-01T14:32:00Z,1625149920,3.05,16.6692,7.8544
2021-07-01T14:37:00Z,1625150220,3.05,16.6832,7.930733333333333
2021-07-01T14:42:00Z,1625150520,3.05,16.6996,8.010533333333333
2021-07-01T14:47:00Z,1625150820,3.05,16.7166,8.0912
2021-07-01T14:52:00Z,1625151120,3.05,16.7336,8.171866666666666
2021-07-01T14:57:00Z,1625151420,3.05,16.768733333333333,8.2384
2021-07-01T15:02:00Z,1625151720,3.05,16.8084,8.301400000000001
2021-07-01T15:07:00Z,1625152020,3.05,16.848066666666668,8.3644
2021-07-01T15:12:00Z,1625152320,3.05,16.887733333333333,8.436733333333335
2021-07-01T15:17:00Z,1625152620,3.05,16.927400000000002,8.5114
2021-07-01T15:22:00Z,1625152920,3.05,16.967066666666668,8.586066666666667
2021-07-01T15:27:00Z,1625153220,3.05,17.011,8.659400000000002
2021-07-01T15:32:00Z,1625153520,3.05,17.056,8.7324
2021-07-01T15:37:00Z,1625153820,3.05,17.101,8.8054
2021-07-01T15:42:00Z,1625154120,3.05,17.155333333333335,8.862133333333334
2021-07-01T15:47:00Z,1625154420,3.05,17.212,8.9148
2021-07-01T15:52:00Z,1625154720,3.05,17.268666666666668,8.967466666666667
2021-07-01T15:57:00Z,1625155020,3.05,17.329600000000003,9.032133333333332
2021-07-01T16:02:00Z,1625155320,3.05,17.3916,9.0998
2021-07-01T16:07:00Z,1625155620,3.05,17.4536,9.167466666666666
2021-07-01T16:12:00Z,1625155920,3.05,17.515600000000003,9.215399999999999
2021-07-01T16:17:00Z,1625156220,3.05,17.5776,9.2584
2021-07-01T16:22:00Z,1625156520,3.05,17.6396,9.301400000000001
2021-07-01T16:27:00Z,1625156820,3.05,17.703733333333336,9.3436
2021-07-01T16:32:00Z,1625157120,3.05,17.7684,9.3856
2021-07-01T16:37:00Z,1625157420,3.05,17.833066666666667,9.4276
2021-07-01T16:42:00Z,1625157720,3.05,17.897733333333335,9.466666666666667
2021-07-01T16:47:00Z,1625158020,3.05,17.9624,9.505
2021-07-01T16:52:00Z,1625158320,3.05,18.027066666666666,9.543333333333333
2021-07-01T16:57:00Z,1625158620,3.05,18.098399999999998,9.5854
2021-07-01T17:02:00Z,1625158920,3.05,18.1714,9.6284
2021-07-01T17:07:00Z,1625159220,3.05,18.2444,9.6714
2021-07-01T17:12:00Z,1625159520,3.05,18.308333333333334,9.703999999999999
2021-07-01T17:17:00Z,1625159820,3.05,18.37,9.734
2021-07-01T17:22:00Z,1625160120,3.05,18.431666666666665,9.764
2021-07-01T17:27:00Z,1625160420,3.05,18.497866666666667,9.787333333333333
2021-07-01T17:32:00Z,1625160720,3.05,18.5652,9.809000000000001
2021-07-01T17:37:00Z,1625161020,3.05,18.632533333333335,9.830666666666668
2021-07-01T17:42:00Z,1625161320,3.05,18.6996,9.8582
2021-07-01T17:47:00Z,1625161620,3.05,18.7666,9.8872
2021-07-01T17:52:00Z,1625161920,3.05,18.8336,9.9162
2021-07-01T17:57:00Z,1625162220,3.05,18.907533333333333,9.9372
2021-07-01T18:02:00Z,1625162520,3.05,18.9832,9.956199999999999
2021-07-01T18:07:00Z,1625162820,3.05,19.058866666666667,9.9752
2021-07-01T18:12:00Z,1625163120,3.05,19.145466666666668,10.000066666666665
2021-07-01T18:17:00Z,1625163420,3.05,19.2348,10.026399999999999
2021-07-01T18:22:00Z,1625163720,3.05,19.324133333333332,10.052733333333332
2021-07-01T18:27:00Z,1625164020,3.05,19.4092,10.074266666666666
2021-07-01T18:32:00Z,1625164320,3.05,19.4932,10.0946
2021-07-01T18:37:00Z,1625164620,3.05,19.5772,10.114933333333333
2021-07-01T18:42:00Z,1625164920,3.05,19.660933333333332,10.1294
2021-07-01T18:47:00Z,1625165220,3.05,19.7446,10.1424
2021-07-01T18:52:00Z,1625165520,3.05,19.828266666666664,10.1554
2021-07-01T18:57:00Z,1625165820,3.05,19.918599999999998,10.166266666666667
2021-07-01T19:02:00Z,1625166120,3.05,20.0106,10.1766
2021-07-01T19:07:00Z,1625166420,3.05,20.1026,10.186933333333334
2021-07-01T19:12:00Z,1625166720,3.05,20.183666666666667,10.175666666666666
2021-07-01T19:17:00Z,1625167020,3.05,20.262,10.158999999999999
2021-07-01T19:22:00Z,1625167320,3.05,20.340333333333334,10.142333333333333
2021-07-01T19:27:00Z,1625167620,3.05,20.43626666666667,10.1358
2021-07-01T19:32:00Z,1625167920,3.05,20.5366,10.1318
2021-07-01T19:37:00Z,1625168220,3.05,20.636933333333335,10.1278
2021-07-01T19:42:00Z,1625168520,3.05,20.7418,10.1142
2021-07-01T19:47:00Z,1625168820,3.05,20.8478,10.0982
2021-07-01T19:52:00Z,1625169120,3.05,20.9538,10.0822
2021-07-01T19:57:00Z,1625169420,3.05,21.052866666666667,10.088600000000001
2021-07-01T20:02:00Z,1625169720,3.05,21.1502,10.1006
2021-07-01T20:07:00Z,1625170020,3.05,21.247533333333333,10.1126
2021-07-01T20:12:00Z,1625170320,3.05,21.356066666666667,10.113666666666667
2021-07-01T20:17:00Z,1625170620,3.05,21.467399999999998,10.112
2021-07-01T20:22:00Z,1625170920,3.05,21.578733333333332,10.110333333333333
2021-07-01T20:27:00Z,1625171220,3.05,21.6434,10.0876
2021-07-01T20:32:00Z,1625171520,3.05,21.6964,10.0596
2021-07-01T20:37:00Z,1625171820,3.05,21.7494,10.0316
2021-07-01T20:42:00Z,1625172120,3.05,21.7712,9.959333333333333
2021-07-01T20:47:00Z,1625172420,3.05,21.7852,9.876
2021-07-01T20:52:00Z,1625172720,3.05,21.7992,9.792666666666667
2021-07-01T20:57:00Z,1625173020,3.05,21.817466666666665,9.697333333333333
2021-07-01T21:02:00Z,1625173320,3.05,21.8368,9.599
2021-07-01T21:07:00Z,1625173620,3.05,21.856133333333332,9.500666666666666
2021-07-01T21:12:00Z,1625173920,3.05,21.877866666666666,9.4042
2021-07-01T21:17:00Z,1625174220,3.05,21.900199999999998,9.3082
2021-07-01T21:22:00Z,1625174520,3.05,21.922533333333334,9.2122
2021-07-01T21:27:00Z,1625174820,3.05,21.920333333333332,9.0842
2021-07-01T21:32:00Z,1625175120,3.05,21.912,8.9482
2021-07-01T21:37:00Z,1625175420,3.05,21.903666666666666,8.8122
2021-07-01T21:42:00Z,1625175720,3.05,21.875333333333334,8.695933333333334
2021-07-01T21:47:00Z,1625176020,3.05,21.842,8.5846
2021-07-01T21:52:00Z,1625176320,3.05,21.808666666666667,8.473266666666667
2021-07-01T21:57:00Z,1625176620,3.05,21.797466666666665,8.349133333333334
2021-07-01T22:02:00Z,1625176920,3.05,21.7918,8.2218
2021-07-01T22:07:00Z,1625177220,3.05,21.786133333333332,8.094466666666667
2021-07-01T22:12:00Z,1625177520,3.05,21.7738,7.977800000000001
2021-07-01T22:17:00Z,1625177820,3.05,21.7598,7.8638
2021-07-01T22:22:00Z,1625178120,3.05,21.7458,7.7498000000000005
2021-07-01T22:27:00Z,1625178420,3.05,21.723,7.6646
2021-07-01T22:32:00Z,1625178720,3.05,21.698,7.586600000000001
2021-07-01T22:37:00Z,1625179020,3.05,21.673,7.5086
2021-07-01T22:42:00Z,1625179320,3.05,21.63253333333333,7.437
2021-07-01T22:47:00Z,1625179620,3.05,21.5882,7.367
2021-07-01T22:52:00Z,1625179920,3.05,21.543866666666666,7.297000000000001
2021-07-01T22:57:00Z,1625180220,3.05,21.5038,7.250733333333334
2021-07-01T23:02:00Z,1625180520,3.05,21.4648,7.2104
2021-07-01T23:07:00Z,1625180820,3.05,21.4258,7.170066666666667
2021-07-01T23:12:00Z,1625181120,3.05,21.382266666666666,7.151866666666667
2021-07-01T23:17:00Z,1625181420,3.05,21.3376,7.1392
2021-07-01T23:22:00Z,1625181720,3.05,21.292933333333334,7.126533333333333
2021-07-01T23:27:00Z,1625182020,3.05,21.2528,7.142666666666666
2021-07-01T23:32:00Z,1625182320,3.05,21.2138,7.1659999999999995
2021-07-01T23:37:00Z,1625182620,3.05,21.1748,7.189333333333333
2021-07-01T23:42:00Z,1625182920,3.05,21.147000000000002,7.1788
2021-07-01T23:47:00Z,1625183220,3.05,21.122,7.1598
2021-07-01T23:52:00Z,1625183520,3.05,21.096999999999998,7.1408
2021-07-01T23:57:00Z,1625183820,3.05,21.056266666666666,7.1082
2021-07-02T00:02:00Z,1625184120,3.05,21.011599999999998,7.0722
2021-07-02T00:07:00Z,1625184420,3.05,20.966933333333333,7.0362
2021-07-02T00:12:00Z,1625184720,3.05,20.93133333333333,6.999133333333333
2021-07-02T00:17:00Z,1625185020,3.05,20.898,6.9618
2021-07-02T00:22:00Z,1625185320,3.05,20.86466666666667,6.9244666666666665
2021-07-02T00:27:00Z,1625185620,3.05,20.819866666666666,6.905266666666667
2021-07-02T00:32:00Z,1625185920,3.05,20.7722,6.8906
2021-07-02T00:37:00Z,1625186220,3.05,20.724533333333333,6.875933333333333
2021-07-02T00:42:00Z,1625186520,3.05,20.697133333333333,6.866066666666667
2021-07-02T00:47:00Z,1625186820,3.05,20.6748,6.8574
2021-07-02T00:52:00Z,1625187120,3.05,20.652466666666665,6.848733333333334
2021-07-02T00:57:00Z,1625187420,3.05,20.625866666666667,6.8520666666666665
2021-07-02T01:02:00Z,1625187720,3.05,20.598200000000002,6.8584
2021-07-02T01:07:00Z,1625188020,3.05,20.570533333333334,6.864733333333333
2021-07-02T01:12:00Z,1625188320,3.05,20.538066666666666,6.852666666666666
2021-07-02T01:17:00Z,1625188620,3.05,20.5044,6.835999999999999
2021-07-02T01:22:00Z,1625188920,3.05,20.47073333333333,6.819333333333333
2021-07-02T01:27:00Z,1625189220,3.05,20.448533333333334,6.797066666666667
2021-07-02T01:32:00Z,1625189520,3.05,20.429199999999998,6.7734
2021-07-02T01:37:00Z,1625189820,3.05,20.409866666666666,6.749733333333333
2021-07-02T01:42:00Z,1625190120,3.05,20.386,6.718866666666667
2021-07-02T01:47:00Z,1625190420,3.05,20.361,6.6862
2021-07-02T01:52:00Z,1625190720,3.05,20.336,6.653533333333334
2021-07-02T01:57:00Z,1625191020,3.05,20.313133333333333,6.6254
2021-07-02T02:02:00Z,1625191320,3.05,20.2908,6.5984
2021-07-02T02:07:00Z,1625191620,3.05,20.268466666666665,6.5714
2021-07-02T02:12:00Z,1625191920,3.05,20.2416,6.55
2021-07-02T02:17:00Z,1625192220,3.05,20.2136,6.53
2021-07-02T02:22:00Z,1625192520,3.05,20.1856,6.51
2021-07-02T02:27:00Z,1625192820,3.05,20.155466666666666,6.497466666666667
2021-07-02T02:32:00Z,1625193120,3.05,20.1248,6.486800000000001
2021-07-02T02:37:00Z,1625193420,3.05,20.094133333333335,6.476133333333333
2021-07-02T02:42:00Z,1625193720,3.05,20.068,6.468933333333333
2021-07-02T02:47:00Z,1625194020,3.05,20.043000000000003,6.4626
2021-07-02T02:52:00Z,1625194320,3.05,20.018,6.456266666666667
2021-07-02T02:57:00Z,1625194620,3.05,19.988466666666667,6.446466666666667
2021-07-02T03:02:00Z,1625194920,3.05,19.9578,6.4358
2021-07-02T03:07:00Z,1625195220,3.05,19.927133333333334,6.425133333333333
2021-07-02T03:12:00Z,1625195520,3.05,19.880733333333332,6.4126
2021-07-02T03:17:00Z,1625195820,3.05,19.8304,6.3996
2021-07-02T03:22:00Z,1625196120,3.05,19.780066666666666,6.3866000000000005
2021-07-02T03:27:00Z,1625196420,3.05,19.740933333333334,6.375466666666667
2021-07-02T03:32:00Z,1625196720,3.05,19.7046,6.364800000000001
2021-07-02T03:37:00Z,1625197020,3.05,19.668266666666668,6.354133333333333
2021-07-02T03:42:00Z,1625197320,3.05,19.622866666666667,6.345866666666667
2021-07-02T03:47:00Z,1625197620,3.05,19.575200000000002,6.3382
2021-07-02T03:52:00Z,1625197920,3.05,19.527533333333334,6.330533333333333
2021-07-02T03:57:00Z,1625198220,3.05,19.478,6.321266666666666
2021-07-02T04:02:00Z,1625198520,3.05,19.428,6.311599999999999
2021-07-02T04:07:00Z,1625198820,3.05,19.378,6.301933333333333
2021-07-02T04:12:00Z,1625199120,3.05,19.332,6.293066666666666
2021-07-02T04:17:00Z,1625199420,3.05,19.287,6.2844
2021-07-02T04:22:00Z,1625199720,3.05,19.242,6.275733333333333
2021-07-02T04:27:00Z,1625200020,3.05,19.2018,6.269733333333333
2021-07-02T04:32:00Z,1625200320,3.05,19.1628,6.2644
2021-07-02T04:37:00Z,1625200620,3.05,19.1238,6.2590666666666666
2021-07-02T04:42:00Z,1625200920,3.05,19.077866666666665,6.253733333333333
2021-07-02T04:47:00Z,1625201220,3.05,19.0302,6.2484
2021-07-02T04:52:00Z,1625201520,3.05,18.982533333333333,6.2430666666666665
2021-07-02T04:57:00Z,1625201820,3.05,18.946066666666667,6.2401333333333335
2021-07-02T05:02:00Z,1625202120,3.05,18.912399999999998,6.2378
2021-07-02T05:07:00Z,1625202420,3.05,18.878733333333333,6.235466666666667
2021-07-02T05:12:00Z,1625202720,3.05,18.842933333333335,6.232066666666667
2021-07-02T05:17:00Z,1625203020,3.05,18.8066,6.228400000000001
2021-07-02T05:22:00Z,1625203320,3.05,18.770266666666668,6.224733333333334
2021-07-02T05:27:00Z,1625203620,3.05,18.736066666666666,6.223466666666667
2021-07-02T05:32:00Z,1625203920,3.05,18.7024,6.2228
2021-07-02T05:37:00Z,1625204220,3.05,18.668733333333332,6.222133333333334
2021-07-02T05:42:00Z,1625204520,3.05,18.6284,6.219333333333333
2021-07-02T05:47:00Z,1625204820,3.05,18.5864,6.216
2021-07-02T05:52:00Z,1625205120,3.05,18.5444,6.212666666666666
2021-07-02T05:57:00Z,1625205420,3.05,18.5136,6.214133333333333
2021-07-02T06:02:00Z,1625205720,3.05,18.4856,6.2168
2021-07-02T06:07:00Z,1625206020,3.05,18.457600000000003,6.2194666666666665
2021-07-02T06:12:00Z,1625206320,3.05,18.4296,6.217866666666667
2021-07-02T06:17:00Z,1625206620,3.05,18.4016,6.215199999999999
2021-07-02T06:22:00Z,1625206920,3.05,18.3736,6.212533333333333
2021-07-02T06:27:00Z,1625207220,3.05,18.345599999999997,6.212266666666666
2021-07-02T06:32:00Z,1625207520,3.05,18.3176,6.2126
2021-07-02T06:37:00Z,1625207820,3.05,18.2896,6.212933333333333
2021-07-02T06:42:00Z,1625208120,3.05,18.254666666666665,6.2162
2021-07-02T06:47:00Z,1625208420,3.05,18.218,6.2202
2021-07-02T06:52:00Z,1625208720,3.05,18.18133333333333,6.2242
2021-07-02T06:57:00Z,1625209020,3.05,18.154,6.225
2021-07-02T07:02:00Z,1625209320,3.05,18.129,6.225
2021-07-02T07:07:00Z,1625209620,3.05,18.104,6.225
2021-07-02T07:12:00Z,1625209920,3.05,18.069666666666667,6.229
2021-07-02T07:17:00Z,1625210220,3.05,18.033,6.234
2021-07-02T07:22:00Z,1625210520,3.05,17.996333333333332,6.239
2021-07-02T07:27:00Z,1625210820,3.05,17.96206666666667,6.2408
2021-07-02T07:32:00Z,1625211120,3.05,17.9284,6.2418000000000005
2021-07-02T07:37:00Z,1625211420,3.05,17.894733333333335,6.2428
2021-07-02T07:42:00Z,1625211720,3.05,17.856533333333335,6.2502
2021-07-02T07:47:00Z,1625212020,3.05,17.8172,6.2592
2021-07-02T07:52:00Z,1625212320,3.05,17.777866666666668,6.268199999999999
2021-07-02T07:57:00Z,1625212620,3.05,17.7428,6.276666666666666
2021-07-02T08:02:00Z,1625212920,3.05,17.7088,6.285
2021-07-02T08:07:00Z,1625213220,3.05,17.674799999999998,6.293333333333333
2021-07-02T08:12:00Z,1625213520,3.05,17.64773333333333,6.3014
2021-07-02T08:17:00Z,1625213820,3.05,17.6224,6.3094
2021-07-02T08:22:00Z,1625214120,3.05,17.597066666666667,6.3174
2021-07-02T08:27:00Z,1625214420,3.05,17.574133333333332,6.322733333333334
2021-07-02T08:32:00Z,1625214720,3.05,17.5518,6.3274
2021-07-02T08:37:00Z,1625215020,3.05,17.529466666666664,6.332066666666667
2021-07-02T08:42:00Z,1625215320,3.05,17.5002,6.336733333333334
2021-07-02T08:47:00Z,1625215620,3.05,17.469199999999997,6.3414
2021-07-02T08:52:00Z,1625215920,3.05,17.4382,6.346066666666667
2021-07-02T08:57:00Z,1625216220,3.05,17.4208,6.353133333333334
2021-07-02T09:02:00Z,1625216520,3.05,17.4068,6.3608
2021-07-02T09:07:00Z,1625216820,3.05,17.3928,6.3684666666666665
2021-07-02T09:12:00Z,1625217120,3.05,17.360666666666667,6.371866666666667
2021-07-02T09:17:00Z,1625217420,3.05,17.324,6.3742
2021-07-02T09:22:00Z,1625217720,3.05,17.287333333333333,6.376533333333333
2021-07-02T09:27:00Z,1625218020,3.05,17.264,6.383666666666667
2021-07-02T09:32:00Z,1625218320,3.05,17.244,6.392
2021-07-02T09:37:00Z,1625218620,3.05,17.224,6.400333333333333
2021-07-02T09:42:00Z,1625218920,3.05,17.197599999999998,6.404133333333333
2021-07-02T09:47:00Z,1625219220,3.05,17.1696,6.4068000000000005
2021-07-02T09:52:00Z,1625219520,3.05,17.1416,6.409466666666667
2021-07-02T09:57:00Z,1625219820,3.05,17.11573333333333,6.418
2021-07-02T10:02:00Z,1625220120,3.05,17.0904,6.428
2021-07-02T10:07:00Z,1625220420,3.05,17.065066666666667,6.438000000000001
2021-07-02T10:12:00Z,1625220720,3.05,17.037333333333333,6.4432
2021-07-02T10:17:00Z,1625221020,3.05,17.009,6.4472000000000005
