mean,se_mean,sd,X_2.5,X_50,X_97.5,parameter,biomass_vars,model,r2_adj,rmse
1.615499714039438,0.00799379942708128,0.409664140265873,0.9908906735177458,1.5535112778107372,2.5552582391556746,tau_b,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
3.054108982596338,0.0010549899607750013,0.0697688073855089,2.9221270795091985,3.054071052401719,3.1874349354084237,sigma,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
0.09279890858905099,0.09695513637803332,0.32200305692432696,0.001007556484339886,0.0013257438702869008,1.240357122345354,alpha_fila_chla,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
10.119784658950833,3.2462526626353423,6.662992310371027,0.27745325327564757,9.537016368798987,25.162969832874847,Pmax_fila_chla,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
8.915264257452412,0.035528358066653005,0.6669752733729606,7.626923844762849,8.88363844785534,10.194016882261959,intercept,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
11.39983646978853,0.05052182827105573,0.21766581208309196,10.938926542571572,11.412903466445975,11.79426391435018,beta_1,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
6.304605535278383,0.08345030957911045,0.3258257254626212,5.670647626464861,6.323453337086207,6.9099358665679125,beta_2,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
9.159954823809304,0.011056037246383535,0.22111346316339603,8.729988921171806,9.165381836729221,9.590898534176286,beta_3,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
8.938970740719931,0.04712753871592126,0.2350143063531896,8.500169285404452,8.926568183524363,9.454051881305585,beta_4,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
9.295336991523117,0.07365903218266155,0.27118638110606474,8.80302725140381,9.272338700723392,9.85210319461763,beta_5,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
8.52894234571239,0.09009348757756114,0.2870907466014615,8.020861783132384,8.50730224661788,9.277840026961242,beta_6,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
1.504600640212354,0.03876770607712603,0.3885975429870731,0.851328393441274,1.4554324783404489,2.3735501290199394,tau_b,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
2.9712836584851847,0.020284746818891326,0.07627331458356416,2.838080757874198,2.963784349308536,3.131556096800504,sigma,fila_chla,PI_curve,-879653491.5027734,98387.78211990064
0.79822919384441,0.01223547818878927,0.6013272232433443,0.020039770673192618,0.6791450270470536,2.1880272277721144,alpha_epil_afdm,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
0.23225799761084662,0.2313818380586894,0.4839739524424983,4.042980737446606e-4,7.814702926912209e-4,1.737616902724656,alpha_fila_afdm,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
0.2242991137625237,0.040160410211495155,0.9815863120162833,0.02041718777464281,0.16784236354299698,0.37714157803790094,Pmax_epil_afdm,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
6.97443639727352,3.0222502244747087,6.579519653718679,0.006222150040908141,6.107193440695858,21.995989478699357,Pmax_fila_afdm,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
9.09372818757511,0.024182325590262975,0.6480971924479344,7.816780833798219,9.11458445941615,10.350283882320646,intercept,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
11.543980291415439,0.05175581909686162,0.2526072767485532,11.047642396340414,11.552680995567425,12.039720400492037,beta_1,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
6.438129513138066,0.036663566151775226,0.3291698855928419,5.79402060282475,6.4410236482231,7.081503623467485,beta_2,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
9.222575079133478,0.04872410584681125,0.25123994281439355,8.734201150262585,9.221218181665163,9.708852724418076,beta_3,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
8.989915188372205,0.08035168926311273,0.26168374065767724,8.469529362538736,8.988180011202186,9.50776202352971,beta_4,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
9.6304644281430285,0.09521917701911277,0.27538053753042363,9.108848879926395,9.621138836064715,10.193210436597987,beta_5,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
8.956507757029343,0.09750310228981628,0.274640211742051,8.438345197977695,8.948176361605606,9.498061512940007,beta_6,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
1.5391373426104966,0.00701120729635969,0.37309696223212174,0.9487280098059402,1.4942377242633176,2.4006916064934676,tau_b,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
3.04596551256592,0.004940631128890388,0.06889391904178814,2.9198450252175685,3.044800949493445,3.188578824311111,sigma,epil_afdm + fila_afdm,PI_curve,-658633594.3250986,85093.17293434101
0.795536392661291,0.009257942379096924,0.6039663549748078,0.030796916503370356,0.674593666999536,2.2339795092332477,alpha_epil_chla,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
0.0012432146993076557,2.427590969109323e-6,1.4066125093960358e-4,9.643512063030914e-4,0.0012425543442974485,0.0015216172622693406,alpha_fila_chla,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
0.33808780611807754,0.0028427918210608962,0.11339407008651202,0.10145068867171073,0.33922913312775277,0.5540400050835412,Pmax_epil_chla,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
12.503707788876701,0.07229558989024025,5.444764700074452,4.557574047432662,11.65200106930294,25.57479071151982,Pmax_fila_chla,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
9.012613162687618,0.014329955105591277,0.6892097912010299,7.601178844510019,9.015935596485937,10.401056560127452,intercept,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
11.652794812768311,0.004405695220781918,0.23268814348587952,11.195134520384002,11.655157815063347,12.103279404472033,beta_1,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
6.256920992142522,0.0054904520226002574,0.32175500229312076,5.63032458263183,6.2518968983664145,6.8871741991716835,beta_2,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
9.40381866977565,0.004086147530571082,0.23048377268146927,8.963361873721823,9.40524405761532,9.85876435716989,beta_3,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
9.022162622720995,0.0037100518026809757,0.2167488464686194,8.602273345474426,9.018753369339496,9.449815244670638,beta_4,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
9.41484087803363,0.0040080676682798695,0.231532146979221,8.96767144667256,9.416809138510658,9.881739944562668,beta_5,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
8.615489491772571,0.004022834519822101,0.23531730052326688,8.16364558043882,8.615969108677124,9.073851571993007,beta_6,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
1.6164772444777333,0.0077793749958323085,0.3951053239083525,1.0020476022155023,1.5626099144534997,2.539631750068274,tau_b,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
2.93774846460063,0.001094530965103229,0.06455553693305245,2.8120219981754637,2.9368417760387038,3.0647662416834596,sigma,epil_chla + fila_chla,PI_curve,-995928919.2726918,104637.40246067767
