mean,se_mean,sd,X_2.5,X_50,X_97.5,parameter,biomass_vars,model,r2_adj,rmse
2.1768295817680947,0.004129703548594429,0.12317113861883837,1.9350013297937807,2.1769291349983804,2.420915910200236,beta_3,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
2.1363540852451908,0.003961749945399381,0.1187924541596993,1.902721749067289,2.13630758361997,2.3671996833268873,beta_4,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
2.0715575614586346,0.00408106264065537,0.12081509581373796,1.8315347404254652,2.0718201791780895,2.305448740560834,beta_5,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
2.0074608860954695,0.003776968896486439,0.11414559136230931,1.7808339460481164,2.0095016101082175,2.2358036409740594,beta_6,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
0.23857760977952547,0.0031760339176552478,0.12332651482011914,0.10887913021664022,0.2085391325648595,0.5210094140889856,tau,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
0.44888261353557973,1.7170187068265297e-4,0.009720605603344713,0.43041709557105196,0.4483725267699791,0.46879611892784134,sigma,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
0.6397762485332082,7.670256582077068e-4,0.019520385000624006,0.600063139060913,0.6397102634772505,0.6780425851129076,phi,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
2.183308210990631,0.0049000856110196465,0.17636937126808208,1.832209693013335,2.1793349761850647,2.5445072868118754,gamma_intercept,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
0.44655609665761364,7.218832434642118e-4,0.024198277799243016,0.3983712591622052,0.4466325524972067,0.4937407564996814,gamma_light,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
0.17010023844009556,5.817437321174266e-4,0.0266820506943385,0.11768476591488997,0.170384262755836,0.22122609846542843,gamma_epil_chla,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
2.5695218848862234,0.005534814709979016,0.13986043544948457,2.2979726158318132,2.5690914588797886,2.845874194680907,beta_1,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
2.2915487103737893,0.004771839666338982,0.1287851625091908,2.040056765141285,2.290247032103163,2.5460996359919736,beta_2,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
2.1028932770025808,0.004721043416120664,0.12592375650603985,1.85580960378372,2.102946224494958,2.350305870140748,beta_3,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
2.0778546129034905,0.004739535030671518,0.12056754544909373,1.8345989223902635,2.079585087655063,2.3176708731996416,beta_4,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
2.0538260019712844,0.004691362332811878,0.12533560006187092,1.8077151507417117,2.0524299919941904,2.3044322326538627,beta_5,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
1.9928364778306813,0.00447970759990129,0.11819127943158877,1.7552984409992713,1.9931676425740434,2.2308979846429327,beta_6,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
0.30110104746403743,0.003882080003518498,0.14653418429183585,0.1404680240335861,0.26454795176177404,0.6887664543129494,tau,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
0.45726187030142135,1.8287859914511078e-4,0.009824993860386653,0.43835204829135105,0.45688157486275743,0.4771713804964895,sigma,light + epil_chla,ar1_lmod,0.8147885452517316,1.4262442761340324
0.6045637644858611,8.300869236226651e-4,0.02129644616999055,0.5601322130000285,0.6052837455565769,0.6447725717538821,phi,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
2.15856848454221,0.005875035059423583,0.1766951259004998,1.8202848524863593,2.1549386171777,2.501465312079353,gamma_intercept,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
0.30517262860203187,4.5089013021018624e-4,0.018313854827516612,0.2690243298347218,0.30517383414380383,0.34221463122441936,gamma_light,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
0.08957707417050444,4.190571448683568e-4,0.019017422866944,0.05346323718793997,0.08893609668191328,0.12777768808008225,gamma_fila_chla,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
2.5188041288288168,0.005477308329744241,0.14133027093004824,2.2536489848521004,2.5147999981213958,2.8021202414384736,beta_1,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
1.9834066655585882,0.004224772342898628,0.11632179005955352,1.7656650239091394,1.9800932834911862,2.2218877626097124,beta_2,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
2.1916995017466396,0.004655090676353433,0.12176078990905441,1.9639465987044056,2.1867288335926522,2.442973859554355,beta_3,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
2.0560024573716493,0.004377102120549698,0.11435198788267065,1.8415767790347866,2.0516622727374196,2.2912817988460543,beta_4,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
2.14009282404849,0.004540572720961803,0.12099430168286654,1.9108671195309628,2.1360069688626377,2.3908260002427086,beta_5,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
2.0722408435453614,0.004424133165757093,0.11820867201593353,1.8452222036244055,2.0680740837918057,2.3190320749828404,beta_6,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
0.27338327329528495,0.004573114591358159,0.14865379919421068,0.12362187250603271,0.23542463570291217,0.6455461098610683,tau,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
0.421001538871234,1.592993983339919e-4,0.009274686273301695,0.4031933254446009,0.42096102721756207,0.4394480658929644,sigma,light + fila_chla,ar1_lmod,0.8133286954304874,1.4318541227947952
0.5939743409197408,6.91758437420069e-4,0.019992028474975936,0.5555449376990969,0.5935026104681436,0.6346271327208926,phi,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
2.1914008370767886,0.006332724791438671,0.20044150957933232,1.8178697679260163,2.1884763085124113,2.5965412225578985,gamma_intercept,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
0.38126774373221944,4.794217053221684e-4,0.020898520090022233,0.33998511639566537,0.38105235775917923,0.4230693005258298,gamma_light,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
0.16122549547004908,5.098809660154369e-4,0.02351871284386466,0.11464541363884706,0.16101745929134093,0.207117510745069,gamma_epil_chla,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
0.09661565098033778,4.1148944916428125e-4,0.018690502066014546,0.060905911977107284,0.09616115276077429,0.133181634033192,gamma_fila_chla,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
2.6213364954037686,0.004437979946117121,0.13082925502763937,2.358092856064103,2.623877877797542,2.874198494007026,beta_1,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
2.3290244761226213,0.0038057742603180007,0.12058325223373077,2.0814307686419355,2.3343848443025785,2.557313912759634,beta_2,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
2.082075827540691,0.0037437120736384575,0.11230819459014156,1.860552552404932,2.082760997436298,2.2976647264129406,beta_3,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
2.0285278385914425,0.0035145659163335363,0.1046669003466667,1.822128940590773,2.0288432713241846,2.231908147709637,beta_4,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
2.0387149980472477,0.0037070142386920945,0.11122025287457925,1.8162679438711304,2.0403702343719887,2.2566773831875224,beta_5,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
2.0221588909337327,0.0036898653143356804,0.1088604026774016,1.8004808068104765,2.0240275797468357,2.235887612610375,beta_6,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
0.34869771311956815,0.006369071778217045,0.215001572234554,0.1578527992339747,0.3008956848489485,0.797429822246684,tau,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
0.40054518467293065,1.5670125596892442e-4,0.009030893617417182,0.38342860340100976,0.4002981430710544,0.41805961089248667,sigma,light + epil_chla + fila_chla,ar1_lmod,0.8168790267237129,1.417477072990664
0.62223126857583555,6.710336538943681e-4,0.018656600892725986,0.585536489734455,0.6222541299430693,0.657860867670965,phi,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
2.175739378784397,0.005795959665053994,0.1672415346743299,1.854130099917577,2.1713042603783936,2.524455401239741,gamma_intercept,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
0.37644188795150607,5.97276572928654e-4,0.019818130962473576,0.3373471703012732,0.37675203945955066,0.41541413981437286,gamma_light,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
0.1306988311051858,4.394285338838638e-4,0.022346042015790622,0.08578206813927726,0.13122538409132153,0.17467860938949045,gamma_epil_afdm,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
0.014384042402092477,2.828912155628407e-4,0.016967460505547108,-0.018932270957368373,0.014649927308438374,0.04713150356880358,gamma_light_epil_afdm,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
2.5457701116062,0.004676856622898611,0.1302992074511692,2.2958069523509392,2.5443151183694144,2.7964021499386784,beta_1,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
2.204291928226963,0.004324196500534378,0.12303780247530091,1.9688889136289098,2.20082625111179,2.4501159789499,beta_2,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
2.1665555761027706,0.003920649965415564,0.11284838461713524,1.951189496249336,2.1652009404570025,2.3863496220610605,beta_3,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
2.107424996420624,0.0038128546801473417,0.10994852088210584,1.8922674269206825,2.1071987596461743,2.322913400873161,beta_4,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
2.0574928355610975,0.0038567082134963824,0.11191233894364898,1.8457893499298197,2.058246790829938,2.2772184215895654,beta_5,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
1.9797843209586183,0.0036099292143567945,0.10546860838549191,1.7813808719308184,1.9791333722100823,2.184853192103518,beta_6,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
0.2874020426405297,0.0041275209452146,0.14619271029424677,0.12938641008490934,0.24912045483856363,0.7012856687815022,tau,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
0.43813759955900344,1.8900774639050454e-4,0.009875075392021102,0.4193356179126697,0.4379631020461725,0.4581593427018777,sigma,light + epil_afdm + light_epil_afdm,ar1_lmod,0.8129908667992864,1.4324464906517986
0.649755917593069,6.231301858147342e-4,0.018941295336560547,0.6141596371012532,0.6495630985146661,0.6872299504826589,phi,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
2.1825266104265655,0.00496533698965181,0.17808390201329763,1.842952449605273,2.1844028618643403,2.5261240240347695,gamma_intercept,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
