site,date,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,light,mean_PAR_umolm2s,light_hrs,q.cms,epil_gm2_fit,fila_gm2_fit,epil_chla_mgm2_fit,fila_chla_mgm2_fit,epil_gm2_se,fila_gm2_se,epil_chla_mgm2_se,fila_chla_mgm2_se,log_q,year
PL,2021-08-26,10.764258246860544,10.332226857305994,11.196289636415097,-10.276956579486038,-10.90989417281026,-9.644018986161816,13.65374611336127,0.5686608905567967,709.12922,14,NA,7.548656136372778,4.365576730554109,20.455263642990182,20.13388831332002,2.227454803543358,3.135640854587111,5.870958278297556,12.779437668917916,NA,2021
PL,2021-08-27,9.732585990406625,9.133951315984971,10.331220664828276,-9.462883151748256,-10.343807264894728,-8.581959038601786,13.65374611336127,0.5528355184258809,689.394728,14,NA,7.688462281992536,4.317293752589916,20.869878540714524,19.83614024800084,2.3281044755297833,3.2681050666331632,6.1718110498655845,13.208944894435389,NA,2021
PL,2021-08-28,12.195780020119784,11.858869031991512,12.532691008248056,-10.80271900797124,-11.297093233178376,-10.308344782764102,13.65374611336127,0.6908971537288652,861.559794,14,NA,7.827720489775722,4.2684753179260575,21.293448013564312,19.5429103983397,2.4308640082393467,3.400609106950759,6.484595995546215,13.636931686200956,NA,2021
PL,2021-08-29,12.594321044241957,12.26145549065195,12.92718659783196,-11.38681836340921,-11.877165610108555,-10.896471116709863,13.65374611336127,0.709794797626267,885.1254580000001,14,NA,7.966240731181139,4.218972824907832,21.726109237067423,19.264054114726655,2.5351452183688146,3.5317446290354297,6.808429392469711,14.065752987882544,NA,2021
PL,2021-08-30,13.047630828847334,12.770873567238926,13.32438809045574,-11.748346030248554,-12.15654954662822,-11.340142513868887,13.65374611336127,0.7031453126907153,876.833444,14,NA,8.103826532351528,4.168644846396553,22.167999077766822,19.008923738357208,2.640288885734896,3.660138845500508,7.142253385807434,14.498824786713454,NA,2021
PL,2021-08-31,12.689051887906793,12.384751970463483,12.9933518053501,-10.756912963344648,-11.20452489094345,-10.309301035745843,13.65374611336127,0.7023359533778037,875.82416,14,NA,8.240275201816027,4.117357361213741,22.619253933361357,18.78645482190845,2.7455928951258604,3.7845000194556433,7.484889855395083,14.94077217359652,NA,2021
PL,2021-09-01,11.47540879860065,11.159654709082634,11.791162888118668,-10.309275312628715,-10.77474838855471,-9.84380223670272,13.65374611336127,0.7158872728611312,892.7228719999999,14,NA,8.3753780928695285,4.064984021785359,23.08000956527424,18.605291916013712,2.850351297871146,3.9036654091972487,7.835115942483452,15.397602190290684,NA,2021
PL,2021-09-02,11.279889141534706,10.949552554266448,11.610225728802964,-10.320096194454948,-10.809669799847406,-9.83052258906249,13.65374611336127,0.6960509465290062,867.986656,14,NA,8.50892090149698,4.011406453149694,23.550400923492287,18.473951940944698,2.9539042501636525,4.016650237182064,8.191761398400743,15.876914289942215,NA,2021
PL,2021-09-03,11.675032661319172,11.396052898627447,11.9540124240109,-10.94294579583002,-11.355330382498826,-10.530561209161217,13.65374611336127,0.6921620501056865,863.1371399999999,14,NA,8.640693190040622,3.9565350840643023,24.0305300272483,18.399782273420517,3.0557824886121536,4.12282399439914,8.553991630438725,16.387616236883577,NA,2021
PL,2021-09-04,12.02928432809208,11.738611911293836,12.319956744890325,-11.24429785787016,-11.676462074803045,-10.812133640937278,13.65374611336127,0.6590550887437543,821.8522300000001,14,NA,8.77051234811465,3.9003844207013296,24.52032681122767,18.38420041853617,3.1560541436207976,4.22237004155552,8.922001391419712,16.937346245922598,NA,2021
PL,2021-09-05,12.553900084691744,12.259489757206556,12.84831041217693,-11.515836728645157,-11.9545056742515,-11.07716778303881,13.65374611336127,0.6743643792780767,981.1003533333333,12,NA,8.898182621761231,3.843052900315163,25.01951520044152,18.422747498395896,3.255195064506231,4.316035236229552,9.296810495669938,17.530719171388455,NA,2021
PL,2021-09-06,12.630697827843337,12.323088995019422,12.938306660667248,-11.76802268043851,-12.227007761582737,-11.309037599294284,13.65374611336127,0.6597731469013793,959.87227,12,NA,9.023500581089936,3.7846528667898554,25.52774694010888,18.51010233491438,3.353650121036569,4.40447531270135,9.67940209515542,18.17057038415098,NA,2021
PL,2021-09-07,12.38000329409069,12.08223610050874,12.67777048767264,-11.864850610180037,-12.311316670305096,-11.418384550054975,13.65374611336127,0.6536823669134301,951.0110866666668,12,NA,9.146260381003769,3.7252945563405184,26.044636644895277,18.64122632533785,3.4516847828132735,4.488099132665069,10.070434653241794,18.858294995593177,NA,2021
PL,2021-09-08,13.015074276605276,12.775795531567043,13.254353021643508,-12.267363067930384,-12.625454982257828,-11.909271153602935,13.65374611336127,0.6602102784273532,960.5082316666666,12,NA,9.26625418437872,3.665085882876072,26.569760084486425,18.811242609701516,3.5493486407437467,4.567081235413518,10.47017467665244,19.593774957343584,NA,2021
PL,2021-09-09,12.001376672460912,11.826001578755566,12.17675176616626,-11.709392250606678,-11.9739582204962,-11.444826280717155,13.65374611336127,0.6320510162763078,919.5406733333333,12,NA,9.383272609614917,3.604132242958757,27.10265252425735,19.015330059184564,3.646471183589814,4.641403164870273,10.878486095808674,20.375404855493677,NA,2021
PL,2021-09-10,11.575326496571018,11.260574583356682,11.890078409785351,-12.600756725216492,-13.07572497511421,-12.125788475318773,13.65374611336127,0.5607508684507768,815.8095119999999,12,NA,9.497068118830391,3.5425094319628254,27.642788990836983,19.24797515487107,3.7427489259174154,4.71095893514554,11.295033964756168,21.19989807155358,NA,2021
PL,2021-09-11,11.613192298240534,11.226577057501448,11.99980753897962,-11.181325737411653,-11.758295943374565,-10.60435553144874,13.65374611336127,0.6221192911349243,905.0914833333333,12,NA,9.607241052063875,3.480185945513954,28.189525602597787,19.500862561396637,3.837990719831047,4.775741514036875,11.719877713645936,22.061361929235293,NA,2021
PL,2021-09-12,11.720616972314266,11.484765630725953,11.95646831390258,-11.22308947002718,-11.577761355009445,-10.868417585044917,13.65374611336127,0.584049373339869,849.705388,12,NA,9.713346150753493,3.417109239027175,28.742147709836804,19.764649810935698,3.931997858291042,4.8357269211884,12.15310411837124,22.951975345290787,NA,2021
PL,2021-09-13,11.694671777382467,11.407821574601805,11.981521980163132,-10.966279339726087,-11.398205094377651,-10.534353585074522,13.65374611336127,0.599930688618984,872.810351,12,NA,9.814930248246151,3.3532335203778647,29.29988587335542,20.02953934586632,4.024520553359948,4.890845957677592,12.594693485342749,23.86218630688562,NA,2021
PL,2021-09-14,11.729197036621594,11.42609108991434,12.032302983328847,-11.122473343689236,-11.57981216196201,-10.66513452541646,13.65374611336127,0.6193608822258689,901.0784066666666,12,NA,9.91153388265672,3.288519848715054,29.861914556380892,20.28525139083451,4.115280594857395,4.941008224131744,13.044557540700072,24.780707663543012,NA,2021
PL,2021-09-15,11.52754818474338,11.080772851414713,11.97432351807205,-10.957531648205103,-11.639528300219718,-10.275534996190489,13.65374611336127,0.6054724507845602,880.8727946666667,12,NA,10.002693075045958,3.2229362282338156,30.427351027818972,20.52104315552288,4.20400719056428,4.986131192999176,13.502605198907842,25.694607316385664,NA,2021
PL,2021-09-16,10.823375012304195,10.524951406340652,11.121798618267738,-10.383244571386417,-10.831954054201551,-9.934535088571282,13.65374611336127,0.6302424299959896,916.909448,12,NA,10.087965192847284,3.156420329695509,30.995310648902827,20.72632074189597,4.290583715897244,5.026187841943128,13.969060047929442,26.590502850267992,NA,2021
PL,2021-09-17,10.805116363972424,10.47587176294886,11.134360964995992,-9.981223454506308,-10.479531835046869,-9.482915073965748,13.65374611336127,0.5849265425293859,850.9815393333333,12,NA,10.167004217992297,3.0887727515459593,31.56508260786281,20.892420921324707,4.3753637312514115,5.061238228422232,14.445187946618914,27.45782651461292,NA,2021
PL,2021-09-18,11.378832937355648,10.890233156843022,11.867432717868274,-11.415123855966096,-12.154755004634724,-10.675492707297469,13.65374611336127,0.5345878806313681,777.7462373333333,12,NA,10.239493287752968,3.0197787116194874,32.13597501568639,21.011182889319528,4.458810387538382,5.091298923377699,14.932527134136253,28.285856776827867,NA,2021
PL,2021-09-19,10.14365273277886,9.925685201730657,10.361620263827064,-11.280083723528392,-11.609283446411116,-10.950884000645669,13.65374611336127,0.4562183109915935,663.7301136666666,12,NA,10.30512262321636,2.9492474686895624,32.70726071002877,21.074561996332292,4.541330101830214,5.116292253850853,15.432542677819358,29.062604836319565,NA,2021
PL,2021-09-20,9.578212441122943,9.234979006616475,9.921445875629416,-9.120458220183943,-9.636623662215763,-8.604292778152121,13.65374611336127,0.30453003880662366,443.04613033333334,12,NA,10.363591024127029,2.87701316457171,33.27817738252147,21.074800813973077,4.6232270736051015,5.1360383593504775,15.946541572385485,29.774831480474923,NA,2021
PL,2021-09-21,11.390991956691153,10.999467173579418,11.782516739802888,-10.46096683882672,-11.055735655023408,-9.866198022630034,13.65374611336127,0.586159955749212,852.7759729999999,12,NA,10.41460739213213,2.802935705891356,33.847927854613616,21.00462223927384,4.704678956702533,5.150262830098127,16.47562571620115,30.408221358109095,NA,2021
PL,2021-09-22,12.480934550831858,12.154943612220393,12.806925489443325,-11.840931831878851,-12.33632127400238,-11.345542389755328,13.65374611336127,0.5634465532239722,819.7313343333334,12,NA,10.45789227422747,2.7269016482686323,34.41568051083875,20.85743986708702,4.785733669871758,5.158616437012092,17.020684020265747,30.947712232467374,NA,2021
PL,2021-09-23,12.09111181067055,11.698635520113076,12.483588101228026,-11.388409418514074,-11.988410273088869,-10.78840856393928,13.65374611336127,0.5320152223485854,774.0034003333334,12,NA,10.49328647886949,2.648828901620292,34.98066882646684,20.62859187643507,4.866425150805493,5.160743171281768,17.58261324203068,31.37957068513309,NA,2021
PL,2021-09-24,11.456435660890651,11.133927140260148,11.778944181521158,-11.230516030911048,-11.723640126915354,-10.73739193490674,13.65374611336127,0.5569837876272162,810.328967,12,NA,10.52107591525863,2.5686783287623403,35.54250113313134,20.318490707309557,4.947088666659815,5.15640930403635,18.16291882168563,31.69678041637967,NA,2021
PL,2021-09-25,12.374307209306382,11.9879122888452,12.760702129767564,-11.805456111716351,-12.397448809848074,-11.213463413584632,13.65374611336127,0.5508489312194735,801.4036590000001,12,NA,10.541673605468374,2.4864414646296327,36.100885853177914,19.92950327445727,5.02805982971704,5.145369484674835,18.763121864456505,31.89463788533204,NA,2021
PL,2021-09-26,12.700407005364893,12.387897853794009,13.012916156935775,-12.091150926693224,-12.569313307332392,-11.612988546054057,13.65374611336127,0.5498729533526172,799.9837556666666,12,NA,10.555510467717102,2.4021368441072903,36.65553602923444,19.46489612208992,5.1095788918678196,5.127339944336579,19.384559852630964,31.96935458660836,NA,2021
PL,2021-09-27,12.00163744309274,11.770923528551288,12.232351357634192,-11.535966243270575,-11.889655318693332,-11.182277167847822,13.65374611336127,0.5426466001096583,789.4704813333333,12,NA,10.56303252028439,2.3158101830416387,37.20616969225303,18.928792326365187,5.191812924756032,5.102022736639993,20.02841743733173,31.91828375668065,NA,2021
PL,2021-09-28,6.074642018173429,5.6724017087528855,6.476882327593972,-8.606746831547882,-9.222903054460389,-7.990590608635377,13.65374611336127,0.32747786976241355,476.4318276666666,12,NA,10.56469821873657,2.227534348152564,37.75251021736499,18.326111292555247,5.2748949199611,5.069134402327087,20.695796157660368,31.74016693693708,NA,2021
PL,2021-09-29,10.400122377957157,10.091067910699488,10.709176845214822,-9.76783197850085,-10.240448409993595,-9.295215547008102,13.65374611336127,0.540092589542942,785.754774,12,NA,10.560975944606795,2.1374090902187817,38.294286666950114,17.6624926021282,5.358977347856793,5.028436400497585,21.38782126133583,31.43537150595178,NA,2021
PL,2021-09-30,10.821169925306044,10.471208350825716,11.17113149978637,-10.33739647182528,-10.876463877678203,-9.798329065972355,13.65374611336127,0.528550622010311,768.9629196666666,12,NA,10.552407745332438,2.045592870402893,38.83128735727487,16.94460870273266,5.444378308709936,4.979848567576737,22.10594448599454,31.006907260714502,NA,2021
PL,2021-10-01,11.619168915457202,11.296192180903086,11.942145650011318,-11.186382775871278,-11.684542277345976,-10.68822327439658,13.65374611336127,0.4852792023233601,706.0094089999999,12,NA,10.53985353921261,1.9524219365725992,39.36356917962239,16.18146166241123,5.531920562331326,4.923774162755832,22.852642243328365,30.463393480652343,NA,2021
PL,2021-10-02,12.430453854799016,12.059830590580711,12.801077119017318,-10.922692039011336,-11.4953618565556,-10.350022221467071,13.65374611336127,0.5193638367990638,755.597507,12,NA,10.524434885949733,1.8583822540550277,39.8914433791264,15.38365906838796,5.622794352433057,4.861006577441331,23.631150633193226,29.817738885401035,NA,2021
PL,2021-10-03,12.680356782261695,12.294789264553517,13.065924299969874,-11.604618648835388,-12.202935990827928,-11.006301306842849,13.65374611336127,0.4994914259254595,726.6860906666666,12,NA,10.50731870015568,1.7639615770925026,40.41530041871944,14.561652544099289,5.718136798223501,4.792324359399841,24.4445474414097,29.083409641686444,NA,2021
PL,2021-10-04,13.9335975103024,13.49614639984424,14.37104862076056,-12.59090000118125,-13.27072217364874,-11.91107782871376,13.65374611336127,0.5003610875929237,727.9513196666667,12,NA,10.489666077749478,1.6696133729613332,40.935567062289024,13.725231796030442,5.818898723316174,4.718393631611337,25.295426145157307,28.273370666975623,NA,2021
PL,2021-10-05,16.116685768506084,15.537539841670927,16.69583169534124,-13.34942931344945,-14.250571289807729,-12.448287337091172,13.65374611336127,0.49570836134527047,786.7443181818181,11,NA,10.47263114059626,1.5757553529957218,41.452705998781056,12.883402092771709,5.925831249505335,4.639776903218498,26.185822878709025,27.399933072359595,NA,2021
PL,2021-10-06,14.660517709272217,14.11752714052918,15.203508278015253,-13.011111795594784,-13.843305432153985,-12.178918159035582,13.65374611336127,0.4364834572962459,692.7478065454545,11,NA,10.457361077270328,1.4827685980424945,41.96721549723669,12.044297571451985,6.0395131900363985,4.556954726914821,27.117234777902706,26.47472891870718,NA,2021
PL,2021-10-07,10.737202476258105,10.376969623356738,11.097435329159469,-11.347620026401932,-11.911379915727192,-10.783860137076672,13.65374611336127,0.28019016795537727,444.69296836363634,11,NA,10.444923281279914,1.3910083823333872,42.479623682841414,11.215173946279675,6.160403922399983,4.470390231264207,28.090813789436893,25.50891722501271,NA,2021
PL,2021-10-08,10.119187486108991,9.421227898219474,10.817147073998507,-11.28899852477999,-12.382983036903944,-10.195014012656037,13.65374611336127,0.39093774278357607,620.4616905454545,11,NA,10.436085946321429,1.3008338835331126,42.990471519414385,10.402500698815386,6.288901453121538,4.380659102493808,29.107821199876632,24.513675472670172,NA,2021
PL,2021-10-09,10.969012548430143,10.694473654939408,11.24355144192088,-11.03116104584267,-11.456432022735124,-10.605890068950217,13.65374611336127,0.47213328903088064,749.3280556363636,11,NA,10.431439895485278,1.2125720015033907,43.500311654993666,9.611798844510789,6.4254265525073135,4.288370049809221,30.169645097195335,23.499756816443764,NA,2021
PL,2021-10-10,10.472751881527737,10.071819697373211,10.873684065682262,-10.243659375964189,-10.868519646091348,-9.618799105837027,13.65374611336127,0.32597467010495035,517.3580669090909,11,NA,10.43116349126225,1.1265154528746173,44.009663079991775,8.847644349799102,6.570425608469754,4.1941916259098875,31.278163139177057,22.477529318569392,NA,2021
PL,2021-10-11,9.109293842029484,8.726557833590904,9.492029850468064,-9.107205334253672,-9.700057659989517,-8.514353008517828,13.65374611336127,0.3622079089565222,574.864248,11,NA,10.435336104467922,1.042913107598998,44.51905752642394,8.113681343887981,6.724431129470302,4.098780323491448,32.4354737675726,21.456536279907287,NA,2021
PL,2021-10-12,8.400884351765976,7.891781012888779,8.909987690643174,-8.560083749319329,-9.363738479367743,-7.756429019270912,13.65374611336127,0.20444496162929696,324.47689909090906,11,NA,10.444042500252618,0.9619691604659876,45.02905546609837,7.412678098285014,6.888065170122163,4.00275133313093,33.64375691784687,20.4452969986448,NA,2021
PL,2021-10-13,8.589548036537046,7.9877622227848,9.191333850289292,-9.239603902778846,-10.183910408287913,-8.295297397269781,13.65374611336127,0.41823218682977203,663.7810098181818,11,NA,10.457373170096986,0.8838461807225744,45.54024619786817,6.746604577078628,7.062027888729636,3.9066737025586744,34.90524546446451,19.451259868645447,NA,2021
PL,2021-10-14,NA,NA,NA,NA,NA,NA,13.65374611336127,0.22819742942444915,362.174708,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
DL,2020-07-22,NA,NA,NA,NA,NA,NA,7.657994586692211,0.8721718437892935,1015.104748,15,9.685641461342396,6.334208796419002,11.702053576869996,16.340169315899562,78.50439881647014,1.1620911021938152,3.971156115770607,2.981997891078729,25.090880367139544,2.27064452712231,2020
DL,2020-07-23,7.185840102753937,6.67597801830659,7.695702187201284,-7.73774615893595,-8.449051286237003,-7.026441031634898,7.657994586692211,0.6719355748049497,782.0534418666666,15,9.770603228547154,5.98787369687765,10.85280588707089,15.699474175474869,69.66351445668735,1.062521796233323,3.4845959506553625,2.740312982884342,21.115456141369545,2.2793782070910646,2020
DL,2020-07-24,8.737319131888896,8.575394574070833,8.899243689706958,-9.857853414802692,-10.082668481948636,-9.633038347656749,7.657994586692211,0.8977659551796091,1044.8932629333333,15,10.421976777116964,5.650376883744613,10.056574765991838,15.075111756127605,61.57878671217055,0.973489405672422,3.078066975453169,2.527156689541491,17.81054761342093,2.3439167282286357,2020
DL,2020-07-25,9.76712352458875,9.492742831814017,10.041504217363483,-9.23118073938038,-9.61242731717218,-8.849934161588582,7.657994586692211,0.9083687559212553,1057.2336674666667,15,9.85556499575191,5.324842104023359,9.316135154134884,14.468917108311992,54.27707674461705,0.8947260628089798,2.7417116477820707,2.3408536939297235,15.089321075951926,2.288036269834179,2020
DL,2020-07-26,12.369114699366673,11.97641829339408,12.761811105339266,-10.706241193644484,-11.254905585773995,-10.157576801514972,7.657994586692211,0.9026831399460233,1050.6162837333334,15,9.175870858113848,5.013768549130423,8.632818454732494,13.882423164556709,47.75371309077888,0.8257539450843031,2.465898488866298,2.1794818617291,12.86554636331283,2.2165773058520344,2020
DL,2020-07-27,11.130290776670426,10.786580296869214,11.474001256471638,-9.802059852748464,-10.286315835813673,-9.317803869683257,7.657994586692211,0.8877099926571591,1106.98855,14,8.524497309544039,4.719091303179214,8.006798945969916,13.316883926803234,41.980851242418126,0.765881386254664,2.241195642954039,2.040780764316374,11.056710825805386,2.1429440548085807,2020
DL,2020-07-28,10.499446290237389,10.259914765182826,10.738977815291948,-9.5888608629097,-9.923659045483427,-9.254062680335975,7.657994586692211,0.7302021799906616,910.57379,14,8.496176720475786,4.44228306066662,7.437319218019636,12.773416783429512,36.91491829153452,0.7142605451641383,2.0586210549716233,1.9222099628779292,9.587334456976524,2.139616264715906,2020
DL,2020-07-29,9.334818972237612,8.820846337219555,9.848791607255668,-9.567290188086652,-10.281870643061003,-8.8527097331123,7.657994586692211,0.8050243243714509,1003.8782,14,8.411214953271028,4.1845132054841985,6.922828146878841,12.253346878934728,32.502934769670745,0.6700149436024706,1.9101841664284356,1.821213229520844,8.392281935536266,2.1295659288624047,2020
DL,2020-07-30,12.015238460885632,11.720584956830626,12.309891964940638,-10.183898297077237,-10.600406300206927,-9.767390293947544,7.657994586692211,0.8718206854997298,1087.17433,14,8.269612007929764,3.9466000017347977,6.461353177927032,11.757822404569888,28.687188573276803,0.6321959367106429,1.7887408588711944,1.7350908109434706,7.415901714878229,2.1125875923279867,2020
DL,2020-07-31,11.612512172510945,11.430472748734925,11.794551596286963,-10.868679020983569,-11.123462501580882,-10.613895540386256,7.657994586692211,0.8179929632722335,1020.0503,14,8.382894364202775,3.729052428211862,6.050721306121846,11.28772401813897,25.408985653622505,0.5998126395558327,1.6880052412795885,1.6610432960841972,6.611788060676284,2.1261932443837654,2020
DL,2020-08-01,10.92556220454516,10.732264697988985,11.118859711101338,-10.65898398931866,-10.93206020401284,-10.38590777462448,7.657994586692211,0.7913754071014378,986.857782,14,7.986406117247238,3.5321463357207517,5.688707542257513,10.84370141151499,22.611447955362426,0.5719010112833882,1.602663422781458,1.5963279407373676,5.942609993844775,2.0777408609978183,2020
DL,2020-08-02,11.708879165447367,11.47007737991018,11.947680950984552,-10.90380515301034,-11.24099297101024,-10.566617335010436,7.657994586692211,0.8322359434969359,1037.811524,14,7.67487963749646,3.355996667671546,5.373162388921528,10.426209197007203,20.24145175172819,0.5475921971009714,1.5284517216075502,1.5384321536061605,5.379466372012863,2.037952610939406,2020
DL,2020-08-03,8.543337476620396,8.315747369134332,8.77092758410646,-8.934843562441552,-9.252737740906625,-8.616949383976479,7.657994586692211,0.8003180767569055,998.0094339999999,14,7.2500708014726705,3.200507093144256,5.10189409824039,10.035520968581965,18.249270229429907,0.5261880977544765,1.4622761847198729,1.4853167998591563,4.900966646338507,1.9810112345392674,2020
DL,2020-08-04,7.740731881059871,7.497310107896827,7.984153654222914,-8.654467269819056,-8.997134619090438,-8.311799920547674,7.657994586692211,0.8304447940420304,1035.577932,14,6.71197960917587,3.06498532725422,4.871922813631321,9.67166700342398,16.583962987805283,0.5072605642723472,1.4025047268460282,1.4358328823867097,4.492229888233065,1.903893931194836,2020
DL,2020-08-05,6.409372464491175,6.255660380499699,6.56308454848265,-8.640268222669803,-8.85641425634238,-8.424122188997227,7.657994586692211,0.7897138229464749,984.78576,14,6.457094307561597,2.9481223547787585,4.679480521301241,9.334375301356763,15.19463285202589,0.4906484039949556,1.3488195594704984,1.3897484330367869,4.143314091845309,1.8651794190141457,2020
DL,2020-08-06,5.510083817103526,5.3864657079796805,5.6337019262273715,-7.713976571537535,-7.88898627573647,-7.5389668673386,7.657994586692211,0.7403605838624119,923.241482,14,6.683659020107617,2.84820129197186,4.520395776906251,9.023101494917915,14.033561548277255,0.4763712537032131,1.3017535250330203,1.3474678519194765,3.8473802407956654,1.899665595085315,2020
DL,2020-08-07,5.677918158954216,5.506413846486305,5.849422471422127,-7.066350489698548,-7.306944663365027,-6.82575631603207,7.657994586692211,0.8119808911767726,1012.55315,14,6.853582554517134,2.763644389217644,4.3910107516819785,8.737272828468111,13.061535749515972,0.4644995209576598,1.2620358202874744,1.3095275580568513,3.5991388893532896,1.9247715162163914,2020
DL,2020-08-08,6.345416417052,6.12011683733078,6.57071599677322,-7.33534438603061,-7.653043853394611,-7.017644918666609,7.657994586692211,0.8061829045488802,1005.3229679999998,14,6.5420560747663545,2.6931105372353215,4.288292924007801,8.476358284152981,12.247226731338346,0.4550855272000383,1.2302866240440915,1.276374600876968,3.3939353903943994,1.8782515005814984,2020
DL,2020-08-09,8.802061707457847,8.35919429070255,9.244929124213144,-8.74399391690726,-9.365775072328024,-8.122212761486495,7.657994586692211,0.6861502201883566,855.640292,14,6.032285471537808,2.635461084294668,4.2097263794542075,8.239880199389802,11.565410631878407,0.4481296622091231,1.206874164948753,1.2482788084396654,3.2272685402779424,1.7971259557691301,2020
DL,2020-08-10,5.00131807112151,4.698840693017799,5.303795449225221,-6.173971763623428,-6.602726473425212,-5.745217053821645,7.657994586692211,0.8030077070768326,1001.3634460000001,14,5.777400169923534,2.5897312994461066,4.153223478301841,8.027425491693482,10.99561479820326,0.44356519241687026,1.191839647795994,1.2252978984501346,3.094576503070677,1.7539537839039212,2020
DL,2020-08-11,5.344912704324262,5.153501677150931,5.536323731497593,-6.693935490768257,-6.9649461459572235,-6.42292483557929,7.657994586692211,0.7943200509930272,990.5297999999999,14,5.749079580855281,2.5550298628802164,4.116937649504848,7.838558115662392,10.520661868457612,0.4412682982164248,1.1849457695854295,1.2073203390671272,2.991330589433979,1.7490397691014923,2020
DL,2020-08-12,4.508973261250848,4.40960370287197,4.608342819629725,-5.638963060431997,-5.778247149912075,-5.499678970951918,7.657994586692211,0.6564267294909029,818.574624,14,5.437553101104503,2.530293568366607,4.098862403530906,7.672548505578224,10.124718940847808,0.44109107444518914,1.185873862536806,1.194186720112699,2.9133936403668454,1.6933291620874864,2020
DL,2020-08-13,4.476919822674705,4.342931812286906,4.6109078330625035,-5.5123646467310214,-5.7009049956578375,-5.323824297804205,7.657994586692211,0.746128782580224,930.434518,14,5.295950155763239,2.514502287194713,4.0971212867519275,7.528699001397115,9.794049042640449,0.4428326767912275,1.194041941088097,1.185596191956193,2.8566001276673214,1.6669424069142915,2020
DL,2020-08-14,4.533465277263816,4.34036136032527,4.726569194202362,-5.567964191534671,-5.842399356129596,-5.293529026939745,7.657994586692211,0.7922755832133744,987.980316,14,5.324270744831492,2.506730794571279,4.110020558664468,7.406444482748007,9.516857736887314,0.4462367942621085,1.2085723456368838,1.1811060806354676,2.816677261649415,1.6722757528896541,2020
DL,2020-08-15,5.066322893905475,4.859224963781433,5.273420824029518,-6.009632655667015,-6.304705908284213,-5.714559403049816,7.657994586692211,0.7843493351725955,978.0961580000001,14,5.352591333899745,2.5061259857214377,4.1359943231344465,7.305351298025053,9.282826420204715,0.45101064982029926,1.228382409793469,1.1801915353240493,2.7894158567071745,1.6775808051193473,2020
DL,2020-08-16,5.389135209482788,5.214526035858446,5.56374438310713,-6.253245729093181,-6.5025215631106335,-6.003969895075729,7.657994586692211,0.7347776514146109,916.2794759999999,14,5.154347210421976,2.5118872944253186,4.173557346974888,7.225117417435859,9.082753803377654,0.4568553539744024,1.2523371016942724,1.182324782779382,2.7709492603267964,1.6398404771365003,2020
DL,2020-08-17,5.6233556065616535,5.397464330206434,5.849246882916873,-6.118606472441067,-6.441240593131669,-5.795972351750466,7.657994586692211,0.7500532791887615,935.328428,14,5.0127442650807135,2.523264896968548,4.221304716426287,7.165496220333978,8.908698283852164,0.4635286717067262,1.2795671006521292,1.187104296342194,2.758416351060399,1.611983522633534,2020
DL,2020-08-18,5.096409687396195,4.89475400713364,5.298065367658749,-6.376515982653381,-6.665606729389486,-6.0874252359172765,7.657994586692211,0.7329724556281229,914.028368,14,4.842820730671198,2.539617542677029,4.278061486500412,7.125998620340614,8.755441778689304,0.4709670200983642,1.3100836910812483,1.1944645795235234,2.751356395602671,1.5774973465623647,2020
DL,2020-08-19,5.362128047053475,5.086532598105403,5.637723496001548,-6.664670271983251,-7.062064596390527,-6.267275947575976,7.657994586692211,0.6586494403747755,821.34638,14,4.927782497875955,2.5604726977602073,4.342999714767096,7.105857152297588,8.620880713610523,0.47930071568554194,1.3448596123930865,1.2046832813239172,2.7516519328300393,1.5948890892742338,2020
DL,2020-08-20,5.592528226846754,5.4084125860284,5.776643867665109,-5.99138147891454,-6.253493672048384,-5.7292692857806955,7.657994586692211,0.6730929440917255,839.35766,14,5.267629566694987,2.585534287602047,4.415643887121634,7.10412099091705,8.50547588583084,0.4887793049291506,1.385450064691169,1.2182318106216696,2.762450762454597,1.6615804637729061,2020
DL,2020-08-21,6.0020414894958964,5.825250902850672,6.178832076141119,-6.735028011330358,-6.98869870470009,-6.481357317960626,7.657994586692211,0.7319381128317598,912.738526,14,5.380911922967997,2.6145479903099225,4.4955890702284975,7.1198998419449495,8.410218879944297,0.49961130056675535,1.4332012519225776,1.2355063680304914,2.786264665286307,1.682857862220191,2020
DL,2020-08-22,6.5294951931740055,6.327501241666469,6.731489144681542,-6.498002485763585,-6.78809113323965,-6.207913838287521,7.657994586692211,0.7362181269362141,918.0757719999999,14,5.210988388558482,2.6472623478345234,4.582419087740224,7.152408614660077,8.33615312259924,0.5118935179396888,1.488869358721232,1.2567059314124762,2.8243189632102768,1.6507695476686906,2020
DL,2020-08-23,NA,NA,NA,NA,NA,NA,7.657994586692211,0.7365920499700669,918.54206,14,5.154347210421976,2.683425259564608,4.675698489930781,7.200950701809488,8.284400133383816,0.5255842928461004,1.5524572712525988,1.2817833746621687,2.8764697690253347,1.6398404771365003,2020
DL,2020-08-24,NA,NA,NA,NA,NA,NA,7.657994586692211,0.6307941117778006,786.6103400000001,14,5.154347210421976,2.7227807078646844,4.774964885541409,7.2649028465797745,8.256187985597464,0.5404965511833382,1.6231684090760816,1.3104312933016933,2.9413416868257274,1.6398404771365003,2020
