parameter,chains,biomass_vars,units
gamma_light,2.3280381027510297,fila,chla_mgm2
gamma_fila,1.2982474823103802,fila,chla_mgm2
phi,0.5416841824259867,fila,chla_mgm2
gamma_light,2.152273415976421,fila,chla_mgm2
gamma_fila,1.3139114089698403,fila,chla_mgm2
phi,0.5411458148631524,fila,chla_mgm2
gamma_light,2.2529408234390003,fila,chla_mgm2
gamma_fila,1.392733961678929,fila,chla_mgm2
phi,0.5209254382799552,fila,chla_mgm2
gamma_light,2.3278799414338613,fila,chla_mgm2
gamma_fila,1.2769161838672463,fila,chla_mgm2
phi,0.5381315674701703,fila,chla_mgm2
gamma_light,2.3370272883505097,fila,chla_mgm2
gamma_fila,1.1658746781239062,fila,chla_mgm2
phi,0.5083943358916813,fila,chla_mgm2
gamma_light,2.15612531811713,fila,chla_mgm2
gamma_fila,1.1966275391461014,fila,chla_mgm2
phi,0.5079395590329664,fila,chla_mgm2
gamma_light,2.2653814824513634,fila,chla_mgm2
gamma_fila,1.4271189069734909,fila,chla_mgm2
phi,0.5097622983811013,fila,chla_mgm2
gamma_light,2.2205021411514143,fila,chla_mgm2
gamma_fila,1.4695991093369827,fila,chla_mgm2
phi,0.5285448417081331,fila,chla_mgm2
gamma_light,2.2724591040206694,fila,chla_mgm2
gamma_fila,1.5799930602134176,fila,chla_mgm2
phi,0.5328148302669218,fila,chla_mgm2
gamma_light,2.183616161197734,fila,chla_mgm2
gamma_fila,1.3828405558278207,fila,chla_mgm2
phi,0.5340141976162284,fila,chla_mgm2
gamma_light,2.3980794705480752,fila,chla_mgm2
gamma_fila,1.2542095348771278,fila,chla_mgm2
phi,0.5142062394904905,fila,chla_mgm2
gamma_light,2.496368432188545,fila,chla_mgm2
gamma_fila,1.177190765150221,fila,chla_mgm2
phi,0.5043898069661924,fila,chla_mgm2
gamma_light,1.8874259927823203,fila,chla_mgm2
gamma_fila,1.4740862137183717,fila,chla_mgm2
phi,0.49234498656083375,fila,chla_mgm2
gamma_light,2.0500414607977397,fila,chla_mgm2
gamma_fila,1.260362327558616,fila,chla_mgm2
phi,0.5376558930262294,fila,chla_mgm2
gamma_light,2.4517161944495345,fila,chla_mgm2
gamma_fila,1.262164415793924,fila,chla_mgm2
phi,0.5466957966697691,fila,chla_mgm2
gamma_light,2.2432163107815777,fila,chla_mgm2
gamma_fila,1.4632049646997303,fila,chla_mgm2
phi,0.5553181992644294,fila,chla_mgm2
gamma_light,2.3384464998904857,fila,chla_mgm2
gamma_fila,1.2376747196555993,fila,chla_mgm2
phi,0.5221526921285067,fila,chla_mgm2
gamma_light,2.168838867373443,fila,chla_mgm2
gamma_fila,1.322350473661203,fila,chla_mgm2
phi,0.5121156965354038,fila,chla_mgm2
gamma_light,2.1468817103507143,fila,chla_mgm2
gamma_fila,1.3970563151356592,fila,chla_mgm2
phi,0.49212534929096974,fila,chla_mgm2
gamma_light,2.1187311504383883,fila,chla_mgm2
gamma_fila,1.2746289043552568,fila,chla_mgm2
phi,0.5111662077658962,fila,chla_mgm2
gamma_light,2.3449008976528227,fila,chla_mgm2
gamma_fila,1.3632508366896607,fila,chla_mgm2
phi,0.5468064256482986,fila,chla_mgm2
gamma_light,2.562476161315471,fila,chla_mgm2
gamma_fila,1.1534168471086907,fila,chla_mgm2
phi,0.5120038350564031,fila,chla_mgm2
gamma_light,2.1593627722050552,fila,chla_mgm2
gamma_fila,1.4435002019393623,fila,chla_mgm2
phi,0.5426641059176831,fila,chla_mgm2
gamma_light,2.2280819605269544,fila,chla_mgm2
