parameter,chains,biomass_vars,units
phi,0.6696932614437119,fila,chla_mgm2
gamma_light,2.405171500617607,fila,chla_mgm2
gamma_fila,1.000265103413546,fila,chla_mgm2
phi,0.6705819593614895,fila,chla_mgm2
gamma_light,2.5317350258730213,fila,chla_mgm2
gamma_fila,0.8382864091438326,fila,chla_mgm2
phi,0.6940017384240907,fila,chla_mgm2
gamma_light,2.8462129420826643,fila,chla_mgm2
gamma_fila,0.8361219765217894,fila,chla_mgm2
phi,0.692131661058197,fila,chla_mgm2
gamma_light,2.6917061885315317,fila,chla_mgm2
gamma_fila,0.7760914657337702,fila,chla_mgm2
phi,0.6751900747820606,fila,chla_mgm2
gamma_light,2.7004783106201113,fila,chla_mgm2
gamma_fila,0.7909202947248747,fila,chla_mgm2
phi,0.6523232817543179,fila,chla_mgm2
gamma_light,2.432616435459659,fila,chla_mgm2
gamma_fila,0.9383614542536423,fila,chla_mgm2
phi,0.7020950236575844,fila,chla_mgm2
gamma_light,2.514912414665129,fila,chla_mgm2
gamma_fila,1.0752149096288772,fila,chla_mgm2
phi,0.6981780735650002,fila,chla_mgm2
gamma_light,2.5740170223790804,fila,chla_mgm2
gamma_fila,0.9384267628590197,fila,chla_mgm2
phi,0.6997905101413252,fila,chla_mgm2
gamma_light,2.431486549785091,fila,chla_mgm2
gamma_fila,0.8644614417697446,fila,chla_mgm2
phi,0.6655703816439109,fila,chla_mgm2
gamma_light,2.4446666277346663,fila,chla_mgm2
gamma_fila,0.553055752741171,fila,chla_mgm2
phi,0.6910769213624476,fila,chla_mgm2
gamma_light,2.5007696545123506,fila,chla_mgm2
gamma_fila,1.0286522510832168,fila,chla_mgm2
phi,0.7054023305066791,fila,chla_mgm2
gamma_light,2.8085802588594375,fila,chla_mgm2
gamma_fila,0.8079659070890827,fila,chla_mgm2
phi,0.679965495861726,fila,chla_mgm2
gamma_light,2.4848197147991296,fila,chla_mgm2
gamma_fila,1.0848010026362715,fila,chla_mgm2
phi,0.6803966726848866,fila,chla_mgm2
gamma_light,2.754475848345372,fila,chla_mgm2
gamma_fila,0.4581052027595789,fila,chla_mgm2
phi,0.6956071284442785,fila,chla_mgm2
gamma_light,2.589015336289053,fila,chla_mgm2
gamma_fila,0.8730070277356974,fila,chla_mgm2
phi,0.6838666010256674,fila,chla_mgm2
gamma_light,2.834226192039354,fila,chla_mgm2
gamma_fila,0.5251092162357053,fila,chla_mgm2
phi,0.7033096122192395,fila,chla_mgm2
gamma_light,2.6874714748399984,fila,chla_mgm2
gamma_fila,0.7561501889319158,fila,chla_mgm2
phi,0.6958711524073535,fila,chla_mgm2
gamma_light,2.6424867591867662,fila,chla_mgm2
gamma_fila,0.9335343049093298,fila,chla_mgm2
phi,0.7161524728475883,fila,chla_mgm2
gamma_light,2.5362513300841227,fila,chla_mgm2
gamma_fila,1.0979439382325804,fila,chla_mgm2
phi,0.6899365022767037,fila,chla_mgm2
gamma_light,2.609056727751042,fila,chla_mgm2
gamma_fila,0.7370190135428336,fila,chla_mgm2
phi,0.6915895508860566,fila,chla_mgm2
gamma_light,2.45397237524589,fila,chla_mgm2
gamma_fila,0.9721558985544064,fila,chla_mgm2
phi,0.7060480445431706,fila,chla_mgm2
gamma_light,3.0147598245480927,fila,chla_mgm2
gamma_fila,0.6180793335984409,fila,chla_mgm2
phi,0.7028208222164657,fila,chla_mgm2
gamma_light,2.548302553115666,fila,chla_mgm2
gamma_fila,0.6254243458391013,fila,chla_mgm2
phi,0.7144727593227814,fila,chla_mgm2
gamma_light,2.5024025714438407,fila,chla_mgm2
gamma_fila,1.088443191361889,fila,chla_mgm2
phi,0.6615568551721934,fila,chla_mgm2
gamma_light,2.5773975287566073,fila,chla_mgm2
gamma_fila,0.8979959031767023,fila,chla_mgm2
phi,0.6515789066874415,fila,chla_mgm2
gamma_light,2.348394303984172,fila,chla_mgm2
gamma_fila,0.7149140337558264,fila,chla_mgm2
phi,0.675410202814558,fila,chla_mgm2
gamma_light,2.3789260441242464,fila,chla_mgm2
gamma_fila,0.9969513874781901,fila,chla_mgm2
phi,0.6840438671216424,fila,chla_mgm2
gamma_light,2.631334719829982,fila,chla_mgm2
gamma_fila,0.8810541637147895,fila,chla_mgm2
phi,0.6822020392084489,fila,chla_mgm2
gamma_light,2.4162930663953173,fila,chla_mgm2
gamma_fila,0.9010412346739378,fila,chla_mgm2
phi,0.7029844003485561,fila,chla_mgm2
gamma_light,2.841626753752408,fila,chla_mgm2
gamma_fila,0.4945920604371068,fila,chla_mgm2
phi,0.7023772682120275,fila,chla_mgm2
gamma_light,2.7874557236838644,fila,chla_mgm2
gamma_fila,0.6763106699124607,fila,chla_mgm2
phi,0.6673097605385283,fila,chla_mgm2
gamma_light,2.4183600403530767,fila,chla_mgm2
gamma_fila,1.1398296000429209,fila,chla_mgm2
phi,0.6811405184324245,fila,chla_mgm2
gamma_light,2.538072058275377,fila,chla_mgm2
gamma_fila,0.9744593316657358,fila,chla_mgm2
phi,0.6980660375409684,fila,chla_mgm2
gamma_light,2.8677772107013944,fila,chla_mgm2
gamma_fila,0.649355912246604,fila,chla_mgm2
phi,0.6862197824218346,fila,chla_mgm2
gamma_light,2.863389332127494,fila,chla_mgm2
gamma_fila,0.5812134935040248,fila,chla_mgm2
phi,0.6640504718461284,fila,chla_mgm2
gamma_light,2.427520861268586,fila,chla_mgm2
gamma_fila,0.9481419706518793,fila,chla_mgm2
phi,0.694678843047672,fila,chla_mgm2
gamma_light,2.6297181851932603,fila,chla_mgm2
gamma_fila,0.8378339762390716,fila,chla_mgm2
phi,0.6904303142335816,fila,chla_mgm2
gamma_light,2.6706895574833434,fila,chla_mgm2
gamma_fila,0.6502154667578122,fila,chla_mgm2
phi,0.7073404106571012,fila,chla_mgm2
gamma_light,3.050544714250351,fila,chla_mgm2
gamma_fila,0.36757357647123257,fila,chla_mgm2
phi,0.7074002603582336,fila,chla_mgm2
gamma_light,2.4338762453796448,fila,chla_mgm2
gamma_fila,0.5657660102745553,fila,chla_mgm2
phi,0.6819744317497282,fila,chla_mgm2
gamma_light,2.8024304361820755,fila,chla_mgm2
gamma_fila,0.5572888535634465,fila,chla_mgm2
phi,0.688679469096734,fila,chla_mgm2
gamma_light,2.513690268048142,fila,chla_mgm2
gamma_fila,0.6524184037747086,fila,chla_mgm2
phi,0.6744145091349386,fila,chla_mgm2
gamma_light,2.6904756522118523,fila,chla_mgm2
gamma_fila,0.7734054664830002,fila,chla_mgm2
