date,doy,year,site,epil_gm2_fit,epil_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-07-21,203,2020,PL,6.800961529015806,1.7115945806624673,6.365712975487458,4.880595425432111,16.0403872880874,3.870357539300228,68.66944666424199,16.661041329997527
2020-07-22,204,2020,PL,6.512535964936672,1.6229497205534305,6.486766196589013,4.7143725214481815,14.926008292731975,3.5979548171067695,66.11660367308468,16.273184069246934
2020-07-23,205,2020,PL,6.224838997852089,1.5396978800285344,6.6100745162801715,4.560405643356048,13.829274337108775,3.3370596066204365,63.59340648214396,15.890830034439709
2020-07-24,206,2020,PL,5.940476299733467,1.4620920984037935,6.735665633438543,4.418883516859828,12.758872355880523,3.0871544748016504,61.09900935379431,15.514652297045147
2020-07-25,207,2020,PL,5.6620535425522185,1.3904774069102392,6.8635672469417806,4.289935337920598,11.723489283709856,2.8485889015684105,58.63256655041015,15.145089877418723
2020-07-26,208,2020,PL,5.392176398279776,1.3252074493194297,6.993807055667503,4.173565787628049,10.73181205525953,2.6224127130148474,56.19323233436609,14.78170819841284
2020-07-27,209,2020,PL,5.133450538887564,1.2665599508833156,7.126412758493345,4.069602724033922,9.792527605192243,2.410201697278509,53.78016096803642,14.422751008461649
2020-07-28,210,2020,PL,4.888433048164025,1.214690947347628,7.261413672435371,3.9776871843262467,8.914166468216553,2.214008294528331,51.392635004906666,14.065354385066847
2020-07-29,211,2020,PL,4.659486657165695,1.1696764502271777,7.398845587063473,3.897336632422497,8.104633579224643,2.0366405181126925,49.03045016290617,13.706996674657855
2020-07-30,212,2020,PL,4.448925508766182,1.1313720907865288,7.538745910085964,3.82787661254882,7.371677473154559,1.8810703849708788,46.69353045107518,13.344370852749252
2020-07-31,213,2020,PL,4.259063745839043,1.0993337398243637,7.68115204921115,3.7684216016881913,6.72304668494432,1.7497691095017043,44.381799878454004,12.972821602162572
2020-08-01,214,2020,PL,4.092215511257855,1.0728186650499505,7.826101412147338,3.717906303642668,6.166489749531965,1.6441121254662063,42.095182454082945,12.586359899935811
2020-08-02,215,2020,PL,3.9506949478961952,1.0508502659341632,7.97363140660288,3.675147352836053,5.709755201855574,1.5639573674848208,39.83360218700231,12.177908551046812
2020-08-03,216,2020,PL,3.8366078015592167,1.0323936921142458,8.123774466797272,3.638982497612341,5.359856210429663,1.5077969105441915,37.59727234899984,11.74039276581165
2020-08-04,217,2020,PL,3.751010024892783,1.0167263207946349,8.276535057553005,3.6085724931815535,5.120095873535907,1.4739206274340413,35.38784580453203,11.269893506108223
2020-08-05,218,2020,PL,3.6936679306146942,1.0036283357723623,8.431868647880066,3.5835160401928614,4.98919197137001,1.4613439094253307,33.20865832061745,10.766960885653356
2020-08-06,219,2020,PL,3.6632659332889843,0.9933280233041829,8.58967574912225,3.5637719360230475,4.961991545556389,1.4697597601071035,31.064382098353786,10.236176170273302
2020-08-07,220,2020,PL,3.658272024162695,0.9861862200192707,8.749845152067312,3.549373804899678,5.032566104211284,1.4984599131351053,28.959952811938678,9.683397948914727
2020-08-08,221,2020,PL,3.6771541944828807,0.9825077319438155,8.912265647503094,3.5402992965854185,5.1949871554508915,1.5456664609584052,26.9003061355696,9.114458057612019
2020-08-09,222,2020,PL,3.7183804354965586,0.9824335666476456,9.076826026217283,3.536414209060265,5.443326207391459,1.6084171536762695,24.890377743444198,8.53464980212823
2020-08-10,223,2020,PL,3.7804187384507872,0.9858784836711342,9.243415078997707,3.5374446707415954,5.771654768149184,1.6828374625584717,22.9351033097601,7.9485912397739
2020-08-11,224,2020,PL,3.8616404481975697,0.9925642918097645,9.411887749535563,3.543023454977567,6.173662259782728,1.764806069260192,21.03939498506666,7.361630556129503
2020-08-12,225,2020,PL,3.9600303240089048,1.0021797962088528,9.58196359313575,3.552847173592725,6.641509760120032,1.8509320111004666,19.20807082531988,6.784513695407015
2020-08-13,226,2020,PL,4.073476478761746,1.0142713107425527,9.753328318006748,3.5665536593890064,7.166976260931518,1.9381546718604399,17.44592536282763,6.23279854468746
2020-08-14,227,2020,PL,4.199867025333072,1.0282349110171647,9.925667632356891,3.5836889484697965,7.741840753987603,2.0236840536263005,15.757753129897639,5.7271809223608035
2020-08-15,228,2020,PL,4.337090076599855,1.0433848744682463,10.09866724439458,3.6037381132789594,8.35788223105866,2.105191431911906,14.148348658837843,5.294672427083281
2020-08-16,229,2020,PL,4.483033745439055,1.0590481491479824,10.272012862328182,3.6261750286787864,9.006879683915056,2.181064899829258,12.622506481955941,4.968876759205098
2020-08-17,230,2020,PL,4.635661781138712,1.0747336449769676,10.445364054299823,3.650568029485063,9.680864283567914,2.250960217354396,11.184709308272046,4.787662951984154
2020-08-18,231,2020,PL,4.7933339747907,1.0904406065387855,10.618255646043231,3.6767873834086116,10.373202935755339,2.3168234852138547,9.837857321574695,4.785205218143338
2020-08-19,232,2020,PL,4.9549657081983955,1.1066754901257152,10.790102750538473,3.705010294597222,11.079207690030277,2.382568169368974,8.582849254065133,4.97663920235837
2020-08-20,233,2020,PL,5.119989737972206,1.124247685263535,10.96024892216117,3.7355901575670165,11.796057187780875,2.452911460415485,7.418853805951964,5.349106433076852
2020-08-21,234,2020,PL,5.287944790384394,1.1439009886967642,11.12802487117164,3.7688263738219914,12.521314963913065,2.5317648024970274,6.344690977465651,5.867605532569881
