date,doy,year,site,epil_gm2_fit,epil_gm2_se,epip_gm2_fit,epip_gm2_se,epi_gm2_fit,epi_gm2_se,fila_gm2_fit,fila_gm2_se,filaepip_gm2_fit,filaepip_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,epip_chla_mgm2_fit,epip_chla_mgm2_se,epi_chla_mgm2_fit,epi_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se,filaepip_chla_mgm2_fit,filaepip_chla_mgm2_se
2020-07-29,211,2020,GC,12.499202953846968,2.1947173166365017,4.652723956452604,1.7011900952244818,16.82635926345126,2.544647416473826,88.20209403144449,12.522945096737265,93.37137047424781,13.098978298115538,27.660423988901506,4.861892876462017,4.102120944336142,2.890298489711958,32.156505528895195,5.89648216625415,138.34015501374762,18.64081536217967,143.4819059348002,20.07905316501361
2020-07-30,212,2020,GC,12.26452378719091,2.193070652259583,4.727645774321253,1.6792648161564196,16.865941522999137,2.5506578490503387,87.95001577901445,12.313886266061523,93.17245388274759,12.879308965837991,27.444458685433972,4.839627805775971,3.785705968700702,2.8847628096624875,30.678437277419494,5.874914252745623,136.22782203362564,18.39475459278417,140.50746282370451,19.852342043663
2020-07-31,213,2020,GC,12.042135823593135,2.195216422996271,4.799378161710756,1.6618089069175355,16.90430882588001,2.559937605638431,87.6605232471455,12.136914494706298,92.93334568648505,12.69369393621972,27.23288945831807,4.826900600451216,3.488627620908197,2.875340246399111,29.285039040563817,5.8689158791208476,134.13272608816257,18.197779885143845,137.62698695630615,19.683427705150304
2020-08-01,214,2020,GC,11.835874148674513,2.199979150058964,4.867811507638554,1.6481575932752135,16.941845769675496,2.571787031038587,87.33187020833628,11.988648935265852,92.65203148420098,12.538471675503251,27.027286281571683,4.821620076685448,3.236970515723547,2.8614141937251887,28.023078174789532,5.872778866050958,132.0826891156621,18.040745559288286,134.90407051511403,19.558341275256826
2020-08-02,215,2020,GC,11.649573848055928,2.2061136928958867,4.932836201122084,1.6375796856503992,16.978936951967274,2.585479857882709,86.96231043508544,11.865233982236497,92.32649687463618,12.409473174893499,26.829219129212706,4.821571504707515,3.0568192679116057,2.8399155442483366,26.939322036558035,5.880317194265869,130.10553305442807,17.9134448388744,132.40230568263732,19.46157347638154
2020-08-03,216,2020,GC,11.486827391595675,2.2124865903015594,4.994325003154327,1.6293664055742503,17.015937162159847,2.600344092629623,86.55021472153764,11.762798581928338,91.95484025860563,12.302519151276439,26.640243218748036,4.824694696819918,2.972301400266387,2.8068690195169754,26.076953914945165,5.886040026482433,128.22684026576383,17.80611351833786,130.17964994523308,19.378595601674608
2020-08-04,217,2020,GC,11.349989321073501,2.218445319249317,5.052064799270923,1.6230157451419873,17.053050629241365,2.615929994677774,86.09455331919578,11.678439686538706,91.53574178160892,12.214482464874576,26.461829643610205,4.829660444271751,2.9974881901640273,2.761269718693923,25.460885452627313,5.887333186947071,126.46093155105862,17.71250576965512,128.26569955494494,19.300836735275627
2020-08-05,218,2020,GC,11.239819553255717,2.223939375452498,5.10575146075722,1.618304573583696,17.0902951167059,2.6320627094888125,85.59508357026944,11.610638202699745,91.0686641818895,12.143737239323656,26.295300125995666,4.836068757347185,3.1331881315269925,2.706858210807485,25.092612257248113,5.885063401039206,124.80842188270131,17.631091770343243,126.65541294048434,19.22748791190144
2020-08-06,219,2020,GC,11.15568194332921,2.2293933055597086,5.155017764387172,1.6152416508122098,17.12753167439869,2.6487841107982213,85.05227253160089,11.55904717653375,90.55379131455544,12.089929474093035,26.141814399658937,4.844267926652138,3.3684051153950163,2.651402099771136,24.953332718736707,5.882636809566917,123.25861000373898,17.564210861545906,125.31507276737288,19.1639264787185
2020-08-07,220,2020,GC,11.096658197343114,2.235329353504384,5.199484554146752,1.6138940510770179,17.16459000567978,2.6661815748520312,84.46673184599712,11.523591132230248,89.99145467983415,12.05300387896166,26.00249797575166,4.854781218925097,3.6897488514720918,2.603201010213029,25.020154766809043,5.883646014452313,121.798541412861,17.515088035465865,124.2052483727608,19.11674398007691
