site,date,epil_gm2,epip_gm2,epi_gm2,fila_gm2,filaepip_gm2,epil_chla_mgm2,epip_chla_mgm2,epi_chla_mgm2,fila_chla_mgm2,filaepip_chla_mgm2,GPP,ER,NPP,light,NPP_light,fila_prod_gCd,fila_turnover,epi_prod_gCd,epi_turnover
GC,2021-07-29,8.89577886960903,0.9561604202816812,10.562451501109718,33.819467702670444,35.38751645314753,30.639243456775876,1.552159745068777,34.26086523685567,83.14101979263484,88.79953215019717,13.58633763104632,-11.008193516350271,8.462718066922006,0.6046866148477119,13.995213155252841,0.10516444648941708,160.7932568069655,1.281293992904319,4.121790767615997
GC,2021-07-30,8.681438411731948,0.939714018961053,10.348474945479431,33.43572840705685,35.125165530971664,30.29925003686414,1.4416288089328533,33.139365431137605,82.41875613151818,87.6477565673866,15.35131367156303,-11.55540185400571,9.562094148349104,0.9154026302913043,10.44577962956716,0.15781978583329476,105.9300905476296,1.8761884245997886,2.757845323474606
GC,2021-07-31,8.47792794122962,0.9291863587093188,10.148863340137456,33.183207206419006,34.993001739201475,29.946024955934423,1.3538734963662789,32.06127223108823,81.78619894118275,86.60138938005896,16.587465589495476,-10.80989597654728,10.332073921665069,0.901164245668162,11.465250614780466,0.15417260653314233,107.61706619809158,1.786918776397288,2.8397662709099674
GC,2021-08-01,8.288770824462459,0.9253033347701072,9.968697718035996,33.07432410426457,35.00264147606994,29.58604489475258,1.2891804889391874,31.058310684277327,81.3186334950119,85.75060012110919,14.26450424907185,-10.977066357925471,8.885137489035694,0.7353067365886395,12.0835796095887,0.12507826681953965,132.2145123420343,1.4124285350585435,3.528921099580732
GC,2021-08-02,8.117203344368969,0.9288862021917698,9.812756620060256,33.12300757008066,35.16731219192229,29.225517284717174,1.248157369206726,30.15839577836255,81.09034628435388,85.18287078167866,14.467239044232253,-11.386158718995596,9.011417834805782,0.5093987532075585,17.690302102357148,0.08640726732124124,191.66794991292434,0.9501369813684184,5.163864165105752
GC,2021-08-03,7.966240034631055,0.9409054408163264,9.68562397065295,33.34534901547177,35.502402358675916,28.87037299533733,1.2321066151211697,29.386479234058015,81.17646347622659,84.9854826469703,18.176845586526458,-11.010454630444684,11.322073962981772,0.849571889773289,13.326799178823,0.14426251496715095,115.57177213728949,1.5440728944010371,3.1363881866503815
GC,2021-08-04,7.838498262137313,0.9624425214967,9.591418329901368,33.75823636252869,36.02407882595614,28.52605173924817,1.2431103227425355,28.763398126224185,81.64852940632696,85.24058903013459,12.558736479771644,-6.818549087808637,7.8226413174225655,0.8469316380741079,9.23644951463966,0.1446505074508487,116.6889662450701,1.5066370998903067,3.183055272765979
GC,2021-08-05,7.735278633814409,0.9943314317626808,9.532326990578897,34.371537443187925,36.74176971741632,28.19661219132701,1.2830871554401204,28.29833281650396,82.54915240231558,85.99543863210063,9.32919348500239,-8.918042976641832,5.811009294729313,0.8074902170245563,7.196383525415017,0.1394354252988092,123.25252843576138,1.4132475055513867,3.372490293856844
GC,2021-08-06,7.656344568102154,1.0370568350811145,9.508222014550444,35.186432205531496,37.656634985172005,27.8843656236799,1.3536523891193992,27.987395027300774,83.88532899307941,87.25509103860334,10.265694139268351,-8.067960978773305,6.394340963775321,0.8257854705228337,7.743343994326807,0.14490270316514156,121.41399517381846,1.4293869840764466,3.3259789407883416
GC,2021-08-07,7.600228819543122,1.0908048313687626,9.517083438538098,36.19701783682856,38.76313777739242,27.590083687738804,1.456291781919309,27.816524400527964,85.63396480444864,88.98939361729488,9.549587643870735,-8.047365718205159,5.948289383061373,0.8089566361754076,7.35303861426213,0.1449087239061974,124.89592365832881,1.3917082934863167,3.4192091414132504
GC,2021-08-08,7.565393177285412,1.1558001530199584,9.556762663785426,37.39666217347627,40.05480597492298,27.314224320436555,1.5934613036654517,27.771462361078154,87.76740945821925,91.16350291794116,4.652674483344937,-5.45521122408823,2.898078457857218,0.6167822695008971,4.698705849962833,0.11323701131832686,165.12561457644105,1.0593774829527198,4.510555877187709
GC,2021-08-09,7.550487491187176,1.232362546250341,9.625369600048629,38.779025538755,41.52515255063344,27.057242930728215,1.7687208189166954,27.83974385030935,90.2585616787492,93.7437437903247,9.486916820405373,-7.337104026709048,5.909252703390078,0.6974816386343802,8.472269915176517,0.13168746137651421,147.23886820127828,1.200931184869952,4.0074609275347255
GC,2021-08-10,7.554319260362079,1.3208640927766038,9.721212333378608,40.337310966654194,43.16698911786674,26.819597053530604,1.9865241836512808,28.010201259620295,93.07917879072602,96.6953559204228,9.25776715345972,-7.279060711455899,5.7665189454670625,0.7959712692406818,7.244632021665861,0.15497911370493272,130.13789407601422,1.3789030414983128,3.5249803796268235
GC,2021-08-11,7.57582689076781,1.4216830967211085,9.8427432114622,42.06351995533111,44.9717423530803,26.60175111501485,2.2519584895406797,28.27254150517281,96.1982878595918,99.98039786501204,10.982174845161282,-8.374186065381885,6.8406256343774725,0.8203508300121642,8.338658759296969,0.16507838150540324,127.40468973508294,1.434447243516765,3.4308488011490827
GC,2021-08-12,7.613876644971349,1.5351142130324185,9.988249608949316,43.94736146394374,46.92862337470649,26.403936551669815,2.570212949796092,28.615741631452053,99.57871304383376,103.5535248594346,11.423108359690444,-8.19544735292921,7.115276251861795,0.8229176237983719,8.646401591230417,0.17141392933551758,128.19075332531244,1.4564027069662193,3.4290823414340816
GC,2021-08-13,7.666694197851512,1.6611727602981146,10.154995266817856,45.9743455039978,49.023456325596015,26.22543503092996,2.945372021781464,29.023877979072225,103.16919445715055,107.35272989239512,10.848804736996922,-8.072083327160389,6.757551471597157,0.8233964697870095,8.20692305536014,0.17769789292882682,129.3609753786216,1.4780344215907166,3.4353040492415143
GC,2021-08-14,7.732358989921532,1.7995961691473952,10.33988925942784,48.12583244185412,51.23834937817506,26.06533516479051,3.3797477563499507,29.47926487169227,106.907989694461,111.30328761575292,10.97514573105454,-7.978951147730081,6.8362473086975895,0.8188851578909363,8.348236920430397,0.18312869504595541,131.39893895322396,1.4929998259412403,3.462789840886018
GC,2021-08-15,7.808948254224965,1.9497863703987008,10.53967505457116,50.378592054381215,53.55117879259471,25.92277597926217,3.8728093912969848,29.963323126633515,110.72353144154468,115.3184225559292,10.952982166341302,-8.23915860353834,6.822441969494365,0.8087639025325549,8.435641042003285,0.18732033504154244,134.4717647531664,1.4987591417156299,3.516133700611291
GC,2021-08-16,7.89450782386069,2.1107134888841146,10.750875227095708,52.70413054194604,55.93501173070532,25.796942319403424,4.419769436929689,30.456342685647396,114.53365660529504,119.29845870105083,11.718795500972554,-8.198885581539539,7.299455166050307,0.7836592250065677,9.314578241568114,0.1877515860588837,140.35601948368276,1.476131706919915,3.6415704563139566
GC,2021-08-17,7.98702760330685,2.280818777974491,10.969746460366,55.068151502608835,58.357642738403634,25.687060588097623,5.010074866374736,30.93736316183102,118.2453788478926,123.13074163244764,10.009260631042093,-9.455674195401008,6.234612526137235,0.6862211631002229,9.085427354018616,0.16973504604258138,162.2179767423927,1.3130084199176562,4.177332869294911
GC,2021-08-18,8.084491819631968,2.458033475594593,11.192408869440268,57.431798558667744,60.78276883590823,25.592382254996082,5.6269453209036575,31.385424046616965,121.7614430359232,126.69822123076617,6.748191206691425,-7.330296877043174,4.203343181565972,0.5636531491656303,7.457322269534263,0.14356380558311788,200.02185901033727,1.094107629927882,5.114857333632713
GC,2021-08-19,8.185184828441093,2.640224320246277,11.41555642060241,59.758663075857,63.176437877115745,25.51215952866846,6.251130324509207,31.785060012999413,125.0079630690452,129.91465438911916,11.8185715393066,-8.14317450272327,7.361604106050586,0.5917550340458752,12.440289786330547,0.15474010160354418,193.09365334709165,1.1632822596379788,4.906615022288317
GC,2021-08-20,8.287936368424367,2.825531273652369,11.63695129405018,62.01908973076987,65.51072943417628,25.445768701300153,6.864915807577967,32.12934083133526,127.94869204777451,132.74263877485933,11.127004265700943,-7.432100429894954,6.930837624327,0.6540895514211617,10.596160127108197,0.17506377945290105,177.1328424548706,1.2997479329174426,4.476618503993165
GC,2021-08-21,8.392160591405634,3.01249613281863,11.8554903685662,64.1910650835702,67.76431317406669,25.39278583003284,7.45474929728929,32.41968332331807,130.58459662824734,135.1927572232147,7.951248027790462,-8.368657025225113,4.952708534608837,0.5474018932220758,9.047664240721888,0.1495276420558122,214.64614903647865,1.097577439402133,5.400753488074638
GC,2021-08-22,8.497378299077086,3.199632380276201,12.070280215946044,66.25381902709462,69.91674245635996,25.35284897767145,8.008634246772923,32.659584096330704,132.92827188303485,137.29095967240104,10.037331299061035,-7.580128369468617,6.252097307970688,0.7688281968821474,8.131982324952453,0.2137813914371578,154.9569365736173,1.5529592532742633,3.8862192264533126
GC,2021-08-23,8.60308741147589,3.385304919202283,12.28038783438962,68.18623601668398,71.94705252531084,25.32561722090595,8.515576845658549,32.85291653407308,134.99669927421803,139.0690961874872,10.358494167172651,-7.308207394252671,6.452144655548885,0.7785976012878791,8.28687969867411,0.21986669550634677,155.06267527160722,1.5820022610009805,3.881280114801937
GC,2021-08-24,8.708762561695611,3.567744622246629,12.48484350738508,69.96714832769109,73.83402582266585,25.310769150053808,8.966018191800886,33.00386868991329,136.81073102280624,140.5639545843616,9.68641455794615,-6.884705065067015,6.03351673639471,0.7808643381753305,7.726715693654819,0.2234698773001061,156.54715788322912,1.5938980814539463,3.916449756936925
GC,2021-08-25,8.813854977705331,3.745067808111832,12.682644280207942,71.57565790339467,75.55648850075679,25.30800145187047,9.352175465509308,33.11688437805956,138.39456822453377,141.81634262882744,10.342942351041827,-8.351936824767318,6.442457671542023,0.7200479094998513,8.947262517596897,0.20845085306663777,171.68473251705353,1.474792681440609,4.2998058099323035
GC,2021-08-26,8.917953647719942,3.9154200345597263,12.87301785192966,72.9932524548568,77.0950263170697,25.317078675913994,9.669142718350168,33.19757545177508,139.7771174749613,142.8725586872098,9.722253245664035,-6.9200046988308666,6.055840096691002,0.639055704753972,9.476231964821315,0.1868521218804067,195.32358455521202,1.312094729094727,4.905521517036858
GC,2021-08-27,9.021282531974627,4.077400909324137,13.056234595718744,74.20971294014274,78.43669840660026,25.33798560245085,9.91778575372601,33.255585177133,140.99723583676348,143.79070395100047,8.388706081485926,-6.623635407021568,5.2251943416794235,0.5845481902584848,8.938859838688174,0.17240670699911959,215.21701281760951,1.2022783390149367,5.429788665416743
GC,2021-08-28,9.124241991814651,4.229797308806853,13.232878280847666,75.2184397908138,79.57145506193265,25.370773863686622,10.102290379399117,33.30165200868507,142.09788579229289,144.633338617945,9.323590894875828,-7.245501503371462,5.807519528614766,0.6892705380231854,8.425602442359745,0.20488047376283733,183.56663865850905,1.4196314171511715,4.660673933027837
GC,2021-08-29,9.227251087085245,4.371491083319194,13.4035901415949,76.01479897996835,80.4909301342541,25.415511015558973,10.22891316031267,33.346594620167586,143.12386772732285,145.46474412216187,8.733771190661203,-6.809487121193404,5.440130022875,0.7287440813465459,7.465076097527862,0.21817769156085906,174.20387583201781,1.5029572880905655,4.45907220644424
GC,2021-08-30,9.330747516122171,4.5014740574974175,13.569065473681396,76.59613391379935,81.18854339173583,25.47228074100128,10.305504270722556,33.401291679170996,144.12151030191325,146.35073154230884,9.112557619200505,-7.481051167938575,5.6760701886029095,0.7294741782985406,7.781043328829047,0.21991860193751417,174.14655522310645,1.5069307448833569,4.5022193354783875
GC,2021-08-31,9.435187742377376,4.618860781007507,13.730050485241014,76.96174625259727,81.65957758454529,25.541183090006047,10.341043078930207,33.476695289454696,145.1385042411205,147.35873991435938,7.928117622111872,-6.392222979045056,4.9383009652294225,0.7299423168625753,6.765330425635737,0.2216125865320281,173.64028699126828,1.5113019027000578,4.542457883732964
GC,2021-09-01,9.541047322515585,4.722898817365704,13.887339469632083,77.11284730247779,81.90122899409235,25.622334757405152,10.345221770321244,33.583878504422806,146.22388830941605,148.55823729637024,7.165815952799115,-6.729579634608353,4.463475130296816,0.7385037743671725,6.043943558882403,0.2258885852305158,170.6877911156629,1.5339234170941398,4.526738204420994
GC,2021-09-02,9.648821451112433,4.812976430368061,14.04177236278274,77.05248219032164,81.91263077811105,25.71586939941299,10.328102165415803,33.73411758160148,147.4281954214127,150.02144060967325,7.641393761647887,-6.840180357695363,4.759705139035508,0.72049961341217,6.606117547370098,0.22219666674127397,173.3880244928283,1.5032223166076122,4.670557444381023
GC,2021-09-03,9.75900054936527,4.888572497398681,14.194153691362771,76.78529698919304,81.69480815708634,25.82187254276281,10.2988912767071,33.93769936559382,148.79553541638364,151.81365285634567,7.421694876387896,-6.804970060826294,4.622858125803351,0.714554004639054,6.469571363102942,0.22240686881459126,172.62348370455422,1.4998145547676545,4.731969577919477
GC,2021-09-04,9.871948335197102,4.94903000781499,14.344902952140757,76.31674040697237,81.25040657606792,25.94011206002309,10.26188287477865,34.19865116247809,150.33025371557255,153.95014679918629,7.967768707419776,-7.131105416495491,4.962999008596274,0.683910600474862,7.256794974592144,0.2150646162947479,177.42746743234514,1.44653324961834,4.958373046705142
GC,2021-09-05,9.987835041093302,4.993537480323129,14.493957725963227,75.6525052583529,80.58341038061184,26.070013535120925,10.21633167876966,34.51431544767563,151.99466107037648,156.39233127754474,8.192358401645018,-7.289431503132762,5.102892430545488,0.6942880869940898,7.349819946700204,0.22074520801548375,171.35707256903714,1.4820371345451548,4.889876706905695
GC,2021-09-06,10.10679139053298,5.021362332254439,14.641150006095312,74.79943521036837,79.69949141166765,26.2109322683949,10.160522087423647,34.88071861527674,153.74099635929795,159.08884998056493,8.064865949741996,-7.36672773815133,5.023479368290182,0.66738506015456045,7.527107914472627,0.2146294979237472,174.2524581521941,1.439733176124393,5.084674802558803
GC,2021-09-07,10.228953094974932,5.031924070116519,14.78630880941231,73.76570396540332,78.60605005675818,26.362220996431414,10.0928056820298,35.29389955474234,155.51937755737063,161.98542129299935,8.62804447375929,-7.953460083937677,5.3742744978924915,0.6663130726448958,8.06568971633647,0.2167634632685288,170.15253136554108,1.4544476270849922,5.083135526525306
GC,2021-09-08,10.354461108816446,5.0248087564813675,14.92926036630884,72.56069215056763,77.3121123060614,26.523227063436565,10.011619985490928,35.749846659345856,157.27761593437887,165.02398366237378,9.150351314455811,-8.620717198270231,5.699611292639803,0.6815250858772806,8.363024943246343,0.2242187883666257,161.80778756132122,1.5068712177383237,4.953728026180067
GC,2021-09-09,10.483461899612909,4.999781057905791,15.06982832545374,71.19485244831611,75.82820599685138,26.6932897584992,9.915509444320778,36.244439795906636,158.9611975581975,168.14203777800594,8.929942754169302,-7.847768185733118,5.562322233888709,0.65065533173718,8.548799898462224,0.21635421311473851,164.5330854050888,1.458520348761915,5.166135782145916
GC,2021-09-10,10.616028122032484,4.956834643023189,15.20775616028503,69.67916171718574,74.16625796707008,26.87170739402108,9.802845764866053,36.77264494779224,160.51027510784758,171.26676749162067,8.712010044013631,-8.32785276999459,5.426575343616144,0.5884987319172142,9.221048490516571,0.19759302424933511,176.3198928249113,1.338414114830242,5.681259630997656
GC,2021-09-11,10.751912416659213,4.896317878812173,15.3424686802086,68.0238348661845,72.33954645802946,27.057642102199537,9.6709766922879,37.326122363367205,161.85030141241506,174.29775752707607,9.011208230475912,-7.431789945979285,5.612941233153489,0.5443147933031285,10.311939528763912,0.1842836850378449,184.56282457184145,1.2565596832204764,6.104950240360611
GC,2021-09-12,10.890772491269836,4.818802458171555,15.473296922884844,66.2395344459276,70.36239664405862,27.250205939896265,9.51723072090905,37.89527652306796,162.90187152619714,177.12222965869253,8.234950596543598,-7.334937138397464,5.129422445260743,0.5359743320621381,9.57027629574258,0.1826389086566295,181.34015071909272,1.2561722069743997,6.158907527556922
GC,2021-09-13,11.032247807165035,4.725032735645614,15.599555996802565,64.33767461096558,68.24995479352118,27.44848855476019,9.339290331728591,38.469935532338475,163.5849945568855,179.62123583256906,8.565904322829194,-9.414989643450086,5.335568365876774,0.610571465211453,8.73864677581839,0.20893115524945438,153.9685992119014,1.4527071381735053,5.369133112547361
GC,2021-09-14,11.175958599836637,4.6159138104191175,15.720546747952955,62.330297044274936,66.01799789477414,27.65155508722852,9.135260043140647,39.03932345519317,163.8206289050177,181.67135588380617,7.968324164728716,-7.589257888118156,4.963344994301283,0.6150857652260201,8.069354348458132,0.2107790792743778,147.85693451848135,1.4851081017689352,5.29272809475215
GC,2021-09-15,11.321505016367343,4.492496912885613,15.835557708015914,60.22994114182177,63.682741026732835,27.858444369232735,8.90373488633859,39.592060393814045,163.53256987897828,183.14718645117745,7.716281836571689,-7.479842195149099,4.806351754323977,0.6080664258741182,7.9043202351037,0.20800727482914516,144.77844871361822,1.4889469899225407,5.317703657414871
GC,2021-09-16,11.46847535914145,4.356085586716716,15.943958484298266,58.0496028505358,61.26105343674431,28.06823007683385,8.644361358567183,40.11707548376465,162.65537371608292,183.93148284844077,7.1625880662108274,-6.755771948178203,4.461464530023917,0.6490962809130196,6.873347854879734,0.22085171419373054,131.42212425757955,1.6104917134346257,4.950028103620378
GC,2021-09-17,11.616473299954617,4.2085542146736055,16.04548018465671,55.80284830310201,58.77136281642155,28.28021109412456,8.359252078651492,40.60640001869402,161.15355368300047,183.93976031928187,7.19020736587659,-6.70009604683973,4.4786681615414405,0.5684850612751049,7.878251279806445,0.19163824342152713,145.59423867280543,1.4276891316929294,5.619388642970986
GC,2021-09-18,11.76509204968749,4.051894886783819,16.139951400798427,53.50334994385202,56.232012299114785,28.493729127424164,8.051277544041687,41.05273577690081,159.00563219064787,183.10349031038217,8.13836490559756,-7.533306100740537,5.069260722950282,0.5561620606065134,9.11471868005898,0.18498525188566822,144.61517715185275,1.4120938829014846,5.714900261317979
GC,2021-09-19,11.913905332424346,3.88805249425996,16.22720872773755,51.164651025337314,53.66063636126057,28.70810652360537,7.723493459369818,41.448657390642175,156.1995443465123,181.3663143168721,6.64180214186101,-7.06358613780914,4.137075090376636,0.43417436418441174,9.52860286476852,0.14186235904057282,180.33201820189723,1.1129989445678465,7.2898580932788875
GC,2021-09-20,12.062467262127743,3.718894841806827,16.30709720273326,48.80003594320662,51.07400049053811,28.922645996590266,7.379089205564403,41.7866859278124,152.7336415417353,178.6869771179487,6.98627944683117,-6.658894862310184,4.351644637489463,0.330993885562532,13.147205514366949,0.10574940087052719,230.73433769593774,0.8554172586409459,9.531662494535913
GC,2021-09-21,12.21031237138994,3.5461878462254974,16.379470730757372,46.42240895742707,48.487866405434275,29.13663051183808,7.021335042110969,42.059373841121854,148.61747248535738,175.04204636729165,7.311928586619548,-7.109188109981966,4.554486413809465,0.6023543883632706,7.561140919359792,0.18726007267636247,123.95170068543634,1.5668773030799636,5.226787923521752
GC,2021-09-22,12.35695580353948,3.3715758720839752,16.444192494961644,44.04418276612227,45.91688308077149,29.349323336744135,6.6535292921499325,42.25940071871819,143.8722867997619,170.42824746318323,8.83857209173718,-8.10939688075719,5.505408871601585,0.5808511406519826,9.478175192050031,0.17480958067000024,125.97759973255535,1.518127644615296,5.415945277489731
GC,2021-09-23,12.502009633150625,3.1966041571465524,16.501275043778637,41.67748342434818,43.3747842005138,29.560063841137204,6.279146555876774,42.38114773700997,138.5381115920362,164.87485909320986,9.302956988513648,-8.01181697181427,5.794666989769906,0.5377268635587744,10.776227453878246,0.1558311352966467,133.72643196434774,1.4094658418081694,5.853733575625201
GC,2021-09-24,12.645541340076344,3.0228049458935957,16.551302965581392,39.33484269089999,40.87504437739173,29.76855976909862,5.902292916380552,42.425228700819375,132.69195666638717,158.47333308002305,8.588965012258495,-8.093130849769398,5.349932510090522,0.5736821463655143,9.325603984687856,0.15923523400518927,123.51174329174572,1.5052742576389753,5.497769885317156
GC,2021-09-25,12.787743815122926,2.8515548307168093,16.595018229585516,37.02797692998479,38.42978647997354,29.974609842959783,5.526894753596709,42.39414695200838,126.42190248550612,151.3385039910657,7.195095358140667,-7.567253484488071,4.481712815779213,0.5666717713690937,7.9088337238879545,0.14985703595651675,123.54433908838624,1.485790536718127,5.584575288196831
GC,2021-09-26,12.9288217492573,2.6840344915704706,16.633178490875,34.767404596799004,36.049478567115614,30.178009629879245,5.156440973603973,42.29079189439733,119.81761557778648,143.5939250101858,7.796289737573388,-7.850950802714332,4.856187429521418,0.5654496309051136,8.588187460213092,0.14172218370864978,122.66041803403652,1.478971654193093,5.623224232769301
GC,2021-09-27,13.068991439684927,2.5212339630149176,16.666554410588407,32.5624244716265,33.74297088701582,30.37855169014934,4.793964376063813,42.11839199719868,112.96835616181023,135.3683566464026,7.62563721932878,-7.664962769027237,4.749890634275121,0.5571446535712374,8.525417239183454,0.1316582306861673,123.66269963495597,1.4513088973115758,5.741904580569222
GC,2021-09-28,13.20848062606892,2.363961622673126,16.695927304074797,30.421113545631755,31.51755534200083,30.5760257373798,4.442037302761712,41.88046697852106,105.96114030501856,126.79227628641566,5.546407097865582,-6.220534474285573,3.4547705811721916,0.2774739442292585,12.450792779006816,0.061502400748257,247.3164720036876,0.7187102377811548,11.615200693132923
GC,2021-09-29,13.347528360961473,2.212856021298688,16.722087130354264,28.350342685988156,29.37904340748571,30.770218810704552,4.102779610847331,41.58077992498004,98.8791021485966,117.99453749716014,6.221330272306778,-6.628931280064845,3.875169712802486,0.5552257834784439,6.979448412004332,0.11484110899195651,123.43290192353427,1.4278492732102976,5.855690598475162
GC,2021-09-30,13.486457551049524,2.068365165278198,16.74583496069082,26.35593987653613,27.33186791136077,30.960954609031564,3.777750425630976,41.22366939743807,91.80183202387356,109.1026962094957,6.063596978348652,-6.814505186427873,3.776920101112853,0.5416781522471275,6.972627722651301,0.10401977389054345,126.68716192495097,1.3810457763948016,6.062737110860135
GC,2021-10-03,13.910735913591918,1.6750866667643365,16.810491797303662,20.879199463484323,21.764204645893948,31.513229267006817,2.891366104021606,39.875008301015185,71.37367286629416,83.16913912502599,6.075217480108205,-7.000585416162573,3.7841583306385598,0.5036413958995544,7.513596700842414,0.07519391598550376,138.83569694328403,1.2420592501895376,6.767185943318884
GC,2021-10-04,14.058259598516749,1.5569519585996523,16.83236285040515,19.233239043185993,20.102732311256933,31.69136278621674,2.6251666696377765,39.35799806407756,65.04626361641901,75.13829750250835,6.579526468825137,-7.305750267857123,4.098284543752349,0.5012125535838124,8.176739617650133,0.06819735526066667,141.011619656451,1.220042748966887,6.898267648678102
GC,2021-10-05,14.210768372670463,1.4450157576524192,16.85565275706279,17.679486080236533,18.53772700088454,31.86689316995803,2.3735058896536456,38.81938934917889,59.03612455580892,67.54346791009426,7.089413877375598,-7.14742650320282,4.4158854676816715,0.49997671757673556,8.832182204572215,0.06174344525357843,143.1689307879357,1.2003795513811717,7.020967967035286
GC,2021-10-06,14.3694956767172,1.3390904230399103,16.881123356004405,16.21781079578375,17.067604696482167,32.040056017407835,2.1363589281195634,38.266070204216206,53.37156779024074,60.43117398605267,6.349549849425374,-6.866924017703537,3.9550356900276578,0.45975041740280215,8.602571178445551,0.05132811679256305,157.9817438201196,1.0880681662567218,7.75738316749055
GC,2021-10-07,14.535643187692186,1.238972588629044,16.909471228573597,14.847241964250568,15.69016263025179,32.21109381656543,1.913733708219808,37.704328882389845,48.07068607439508,53.82993840623385,4.824126748957655,-6.530419773750961,3.004873403280911,0.3060251674280144,9.81904014148686,0.030772352777597323,241.24320411176936,0.7136223894940803,11.847632219444165
GC,2021-10-08,14.71012291245762,1.144430105167985,16.941116893226848,13.566146365239277,14.402651774298622,32.38025713415047,1.7057409585886756,37.13898891310517,43.14254366049439,47.75260374428126,5.079856595746536,-6.487240451517151,3.164163541171058,0.3934746962390794,8.041593452933194,0.03550960112302336,191.02082163974796,0.903788878939766,9.372275587801246
GC,2021-10-09,14.893683205326475,1.0552300566370931,16.97634324772723,12.372271435448464,13.201922810781616,32.54779789714711,1.512472343415403,36.57399916150956,38.588424243868374,42.1986891009805,5.3320311770150735,-5.982420793718422,3.321239159551329,0.4735864020687741,7.0129529586219395,0.038227817723310784,161.82288412325494,1.0712523382349872,7.923596822993978
GC,2021-10-12,15.501407622820295,0.8175029180148184,17.103224838322895,9.28441607500926,10.084871597047457,33.043058018662315,1.0216175185891756,34.90308523244171,27.09194241187412,28.521848856435888,4.1457884168079495,-5.2243154116125154,2.5823470231141794,0.21033727142449835,12.277172778867802,0.01192009227729258,389.44396817698276,0.45404632167620795,18.834229044277603
GC,2021-10-13,15.723671839601012,0.7475035741146313,17.152355840109482,8.408038701304578,9.1948521959308,33.2064974492073,0.886765178754255,34.360193502481835,23.934740798056737,24.8746742261586,4.187008892831515,-5.144644570302488,2.6080226155103685,0.4195915989048546,6.21562162425887,0.021007711792343998,200.1179087093337,0.8916665877493455,9.61814431300141
PL,2021-06-22,9.113226749453618,0,9.08736499774499,0,0,19.19979339340259,0,19.391540444156693,0,0,11.51007356097627,-15.087995953753284,4.86190597352318,0.9259693643151421,5.250612127021182,0,NA,1.1105267823063962,4.091465934244245
PL,2021-06-23,9.020975063144704,0,8.982510511696228,0,0,19.00172426510505,0,18.922569941718155,0,0,9.691700085037708,-14.206770832288797,4.093816975835494,0.9290635610155121,4.406390636352964,0,NA,1.0872906518916556,4.130685063864276
PL,2021-06-24,8.929995857687846,0,8.879478756818422,0,0,18.80563700476622,0,18.468739897650327,0,0,10.294353405964705,-15.030374033856084,4.348380403728132,0.9228594799926791,4.711855377768485,0,NA,1.0541270331163628,4.21176882759928
PL,2021-06-25,8.840670622154233,0,8.778926894589855,0,0,18.611589763905723,0,18.034095727857057,0.10156875526281794,0.08947952302077744,10.366776553324009,-13.8688038072892,4.3789722614519055,0.8343915007949642,5.248102667968037,1.7727734533566947e-4,NA,0.9306456472890401,4.7165787107922155
PL,2021-06-26,8.753366398478287,0,8.681484091591779,0.02669592889020389,0.0247856816007056,18.419637895888044,0,17.622314687718102,0.2588337409914607,0.20882818163524197,11.475869363967677,-14.58761463634149,4.847457969444435,0.9134678235665437,5.3066543170814935,4.94580946528252e-4,NA,0.9955803462506174,4.360011788243151
PL,2021-06-27,8.668436529802626,8.40569502311983e-5,8.587753484799737,0.06303835547058334,0.05634098975960489,18.229834033421596,0,17.23675127599933,0.4291813483028939,0.3397211347793383,12.58931033909418,-14.953242780078105,5.317780361343541,0.9066633797363235,5.865220191081349,8.13973287190147e-4,NA,0.9665439302374919,4.442505516893381
PL,2021-06-28,8.586221544206815,0.00144107001269755,8.498314545964222,0.10182907326338476,0.09007739331150331,18.04222816726651,0,16.880488696173778,0.6141216966746232,0.48369849948451504,13.755966998491743,-16.464227640403536,5.810581293616168,0.9232952472730308,6.293307921575276,0.001186091733201844,NA,0.9639305032577654,4.408157287917924
PL,2021-06-29,8.507050165052883,0.00292755076941983,8.413725817619458,0.1433692002205036,0.12629509195931976,17.85686772599006,0,16.55639547463367,0.8153807735121719,0.6425537658265734,14.275761727375247,-18.008777134272442,6.03014488580143,0.9341129832503509,6.455477007523078,0.001593247012962536,NA,0.9565007351560866,4.398180528448033
PL,2021-06-30,8.43124044023894,0.00456643791886002,8.334527998173284,0.1880007380633184,0.16533659804223244,17.673797656614127,0,16.267186648387813,1.034934507962067,0.818380151645214,16.054183839249063,-16.295895315654636,6.781358250629972,0.9249815421430538,7.331344401660714,0.0020024845423501575,NA,0.9306055203562678,4.478013409474801
PL,2021-07-01,8.359100983835512,0.00638163470294364,8.261247359076973,0.23611263252714387,0.2075934042610862,17.49306050601014,0.00202904933714331,16.01548926875136,1.275048962148874,1.0136266091598038,11.923154660762442,-14.515962551499532,5.036393256854632,0.8637913496459703,5.83056690590711,0.002303875203525817,NA,0.8555968351468637,4.827768768954671
PL,2021-07-02,8.290932324873157,0.00839818634137459,8.194399483204357,0.2881479370701917,0.2535139730469297,17.314696502902148,0.00550089153177429,15.80391232182871,1.538327869103933,1.2311657308308337,13.72406453923137,-12.5996662665781,5.797105553741319,0.9205250124193677,6.297607860219995,0.002962154723623976,NA,0.8997468054129352,4.553725244650116
