date,doy,year,site,epil_gm2_fit,epil_gm2_se,epip_gm2_fit,epip_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,epip_chla_mgm2_fit,epip_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2021-07-04,185,2021,DL,12.052635613405005,2.2456219191870566,2.2204460492503126e-16,2.6432733335294283e-12,2.2204460492503126e-16,3.762817010286534e-13,22.549643047420734,4.007572436540757,2.45120295772667e-12,1.3827872544988375e-9,2.2204460492503126e-16,7.565854356102776e-13
2021-07-05,186,2021,DL,11.91257089382017,2.2085292954415827,2.2204460492503126e-16,2.6272050701949305e-12,2.2204460492503126e-16,3.740624834031645e-13,22.283710854909607,3.948974337968409,6.153170608582125e-12,3.4506169063254237e-9,2.2204460492503126e-16,7.519085084605469e-13
2021-07-06,187,2021,DL,11.780145343731565,2.173818401594841,2.2204460492503126e-16,2.611141758852531e-12,2.2204460492503126e-16,3.718463168964614e-13,22.04349772655817,3.89873515146357,1.5086200705466298e-11,8.410070002298017e-9,2.2204460492503126e-16,7.472504512406109e-13
2021-07-07,188,2021,DL,11.655614492507182,2.13967815758602,2.2204460492503126e-16,2.595083484709193e-12,2.2204460492503126e-16,3.696331679592434e-13,21.83001510538685,3.8534801710595734,3.6060724504303767e-11,1.9983712919982548e-8,2.2204460492503126e-16,7.426110400620307e-13
2021-07-08,189,2021,DL,11.538785813252941,2.1050237837399868,2.2204460492503126e-16,2.579030334521529e-12,2.2204460492503126e-16,3.674229962211944e-13,21.643997501629247,3.8110576796231115,8.384457934405675e-11,4.6189006517375195e-8,2.2204460492503126e-16,7.379899986762627e-13
2021-07-09,190,2021,DL,11.427722577399347,2.0699469800496386,2.2204460492503126e-16,2.5629823965113648e-12,2.2204460492503126e-16,3.652157572720709e-13,21.485034849593664,3.771420365345805,1.8884850917683122e-10,1.0341868347525805e-7,2.2204460492503126e-16,7.333870040590926e-13
2021-07-10,191,2021,DL,11.320126265945506,2.0350054846719177,2.2204460492503126e-16,2.5469397604655973e-12,2.2204460492503126e-16,3.630113979903936e-13,21.352509162590756,3.735321375686763,4.10168347075526e-10,2.232900388555029e-7,2.2204460492503126e-16,7.288016705358456e-13
2021-07-11,192,2021,DL,11.213780248597892,2.000884853195432,2.2204460492503126e-16,2.5309025178417655e-12,2.2204460492503126e-16,3.6080985533360033e-13,21.245895933471214,3.7037369744773683,8.551311337327167e-10,4.627661820436227e-7,2.2204460492503126e-16,7.242335469343606e-13
2021-07-12,193,2021,DL,11.10654548679812,1.968257714390018,2.2204460492503126e-16,2.5148707618557667e-12,2.2204460492503126e-16,3.5861105652822115e-13,21.16476073216741,3.677672405163404,1.703480912232579e-9,9.164055318145477e-7,2.2204460492503126e-16,7.196821182352284e-13
2021-07-13,194,2021,DL,10.996360185003095,1.9376669204034365,2.2204460492503126e-16,2.4988445875764513e-12,2.2204460492503126e-16,3.564149193359022e-13,21.108756336456572,3.6580124508216856,3.227660032207179e-9,1.7260741911219954e-6,2.2204460492503126e-16,7.151468075698897e-13
