site,date,epil_gm2,epip_gm2,epi_gm2,fila_gm2,filaepip_gm2,epil_chla_mgm2,epip_chla_mgm2,epi_chla_mgm2,fila_chla_mgm2,filaepip_chla_mgm2,GPP,ER,NPP,light,NPP_light,fila_prod_gCd,fila_turnover,epip_prod_gCd,epip_turnover,epil_prod_gCd,epil_turnover
DL,2021-08-06,7.019380139538053,0.00771952809211926,7.166920319998081,0,0.01511646181955839,24.08536437221169,0,22.20459239751295,0,0,6.193298228802741,-5.942043607038586,3.2793168679897993,0.8148071231764696,4.024654147849871,0,NA,0,NA,1.2719463852245427,2.7593066111426108
DL,2021-08-07,6.995505333283413,0.00782383032879427,7.150330729352969,0,0.0146084637873125,24.225143211024697,0,22.257580764457614,0,0,7.129909548999199,-6.25432326327337,3.7752473379268485,0.7850342575334825,4.809022411058068,0,NA,0,NA,1.2325817402138344,2.837744996964582
DL,2021-08-08,6.9928864333724405,0.007941298511138,7.157607096142925,0,0.01454597717660699,24.36086698105695,0,22.381528851589792,0,0,4.364928489421875,-5.2565743573928545,2.311205289026991,0.653707943788511,3.535531900733207,0,NA,0,NA,1.0321368182349522,3.3875772619617
DL,2021-08-09,7.010357064386563,0.00807444887860628,7.187142085715719,0,0.01490318272323976,24.493868293109777,0,22.569801832243886,0,0,6.861138593555052,-6.028843598287666,3.6329346161343263,0.7786673240527354,4.665579900317334,0,NA,0,NA,1.236146934399946,2.8355678719494417
DL,2021-08-10,7.0469042251160525,0.00822580728019897,7.23750247060068,0,0.01565508341458166,24.62550978934183,0,22.816083955778165,0,0,7.383722885753332,-6.121127876396719,3.9096400840516394,0.7891040749220912,4.954530344349877,0,NA,0,NA,1.2594481230153491,2.7976159145977664
DL,2021-08-11,7.101640783149311,0.00839791122396829,7.307386515635322,0,0.01677733940319969,24.75718305792944,0,23.114200185849505,0,0,8.355979215346329,-7.050019275479494,4.424444387648129,0.8096832469891594,5.4644138977811485,0,NA,0,NA,1.2992034013921623,2.7330750425759134
DL,2021-08-12,7.17362453044084,0.00859287023339813,7.395410677383467,0,0.01824159175026141,24.8902873756538,0,23.45718646486196,0,0,8.962760171889732,-7.089608441987453,4.745731519715146,0.8117936056754331,5.845982878574875,0,NA,0,NA,1.3095928779537125,2.738875818280982
DL,2021-08-13,7.261352846501598,0.0088110387769634,7.499531429877237,0.00320655583737694,0.02000164865195364,25.026166538372024,0,23.83474131971153,0,0,9.00188377731815,-7.228137065089424,4.766447250571011,0.8125416313383909,5.866096045712614,0,NA,0,NA,1.3179554172274393,2.7547793922260224
DL,2021-08-14,7.363178505273846,0.00905233726178678,7.617498417032467,0.00734266577906816,0.02200669208508665,25.166171159133057,4.337537780583628e-4,24.235231171972305,0,0,8.495263912523743,-7.107835107479494,4.498194857919773,0.8092932975257134,5.55817633937201,0,NA,4.619404758686195e-6,NA,1.3200301693893481,2.7890190224516176
DL,2021-08-15,7.477427750897097,0.00931669312885022,7.746979564086839,0.01180611558916844,0.02420555942320312,25.311681095571753,9.684951682122632e-4,24.646303353739903,0,0,8.38710639399181,-7.150781085832481,4.4409260551238425,0.7984837788742514,5.561698524902932,0,NA,1.0176545049668118e-5,NA,1.3099292975856585,2.8541340989467163
DL,2021-08-16,7.60236842269081,0.00960404072816276,7.885521157102408,0.0164853889788098,0.02654656214711337,25.464107889319628,0.0013470175080842,25.054803699632437,0,0,8.361583977906763,-7.227283765021521,4.427412078162374,0.7479409996003393,5.91946701748955,0,NA,1.3257980752751242e-5,NA,1.2344018776418253,3.0793733225739297
DL,2021-08-17,7.736181865938296,0.0099143211980541,8.030514900490726,0.02126604247528119,0.02897734660131079,25.62489793930151,0.00151547219922086,25.446756996767437,0,0,6.187986822406748,-6.7561869359342355,3.276504507928382,0.678242886721673,4.830871907504346,0,NA,1.3526019981421444e-5,NA,1.1264402479994005,3.433906893720302
DL,2021-08-18,7.876993393275353,0.01024703960691136,8.179280277549458,0.02603379246358728,0.03144566554957029,25.795409045631377,0.00142537773702149,25.80826106230339,0,0,3.681876092629064,-5.442059436986443,1.9495328547646829,0.5557861802009759,3.5077030056049954,0,NA,1.0424962901566055e-5,NA,0.9292036995667676,4.238571906756251
DL,2021-08-19,8.023109182371318,0.01059955345202345,8.329530126044723,0.03068976275000523,0.03390371064033792,25.97639449579521,0.00105267003501691,26.12924039645103,0,0,6.407209714462717,-6.882400321619787,3.3925818065195115,0.549560061804251,6.173268478392308,0,NA,7.612796619506986e-6,NA,0.9252408574505981,4.335686820228699
DL,2021-08-20,8.173230544297136,0.01096696031970689,8.479692432693035,0.03516287216338876,0.03631342154140904,26.1678437919552,4.0446257309210976e-4,26.405473941798498,0,0,7.47128447707152,-7.403681453787869,3.9560034582651356,0.6307919385543235,6.2714870252331965,0,NA,3.357386022636445e-6,NA,1.0698301686737335,3.819872903018558
DL,2021-08-21,8.326506162499163,0.01134277826701493,8.62894814380376,0.03941198003371293,0.03864823130418526,26.369090504656203,0,26.63842954385852,0,0,6.870007573354527,-7.233895625770117,3.6376306914699237,0.5480500659253643,6.637405809500096,0,NA,0,NA,0.9366474447814039,4.444845394545657
DL,2021-08-22,8.482136760266654,0.01172018727870716,8.776609806698193,0.0434018874656259,0.0408838001405255,26.579320794067527,0,26.83102394987553,0,0,7.709906717751085,-7.045318892425437,4.082352603749333,0.7668575327354608,5.323482432502366,0,NA,0,NA,1.3210502400212847,3.2103762988340208
DL,2021-08-23,8.639264640341766,0.01209231864780668,8.921954352748783,0.04709696652981376,0.04299550528235418,26.79769975642712,0,26.9864672803495,0,0,8.787369784431638,-6.8831428998655255,4.652863287825434,0.7684462157346851,6.054897782764134,0,NA,0,NA,1.3346634294294517,3.2364956025036666
DL,2021-08-24,8.796971852823868,0.01245225557761237,9.064224562919692,0.05046129052685577,0.0449584822428194,27.02336856828175,0,27.10821388136352,0,0,8.80709758384398,-7.104142011845502,4.663309047579154,0.7695426062120494,6.059845172879443,0,NA,0,NA,1.3478231824230162,3.263399816661903
DL,2021-08-25,8.954279222452648,0.01279303603283221,9.202631082104332,0.05345878115791203,0.04674767537932733,27.25544188729923,0,27.199915946391215,0,0,8.869938291609934,-7.69690584490143,4.696582851836622,0.7041053012957229,6.670284747457207,0,NA,0,NA,1.2438030266408848,3.599556774932161
DL,2021-08-26,9.11030140111128,0.01310807213299883,9.336534385959787,0.05606342787397789,0.04834296692106155,27.492943334086185,0,27.26601212406397,0,0,7.692454494572438,-6.796893561611519,4.0731117489189455,0.6261674516702961,6.504828282041738,0,NA,0,NA,1.1157643822511656,4.082538189080002
DL,2021-08-27,9.264732581050051,0.01339240478725609,9.466004527890975,0.05828987834949428,0.04974453872322582,27.734612719956267,0,27.313591093245048,0,0,6.6973088642039755,-5.6524110553998135,3.5461876882307677,0.5641794315353577,6.285567126366472,0,NA,0,NA,1.0141451599361724,4.567754670166325
DL,2021-08-28,9.4174164369935,0.01364147635827234,9.591316557526609,0.0601637395936605,0.05095784729229791,27.979083395711285,0,27.35046910803725,0,0,8.394438372332374,-6.8925272147065755,4.444808296759831,0.6840520380835703,6.497763400007312,0,NA,0,NA,1.2404617907258437,3.7959316874576983
DL,2021-08-29,9.568196271482062,0.01385072463601175,9.712774519256785,0.06171146273114214,0.05198856318103695,28.224941747684415,0,27.384522468116614,0,0,8.816369809545922,-7.01910984885325,4.668218639370935,0.7239857516549819,6.447942695971166,0,NA,0,NA,1.3244142381411796,3.612237016158578
DL,2021-08-30,9.716915273155244,0.0140155907621593,9.830709991406756,0.06296021325362888,0.05284255365184809,28.47072617844868,0,27.423669133469136,0,0,8.751971379637135,-7.061357722912625,4.634120029927294,0.7202003035430371,6.43448774893549,0,NA,0,NA,1.3289621501485624,3.6558284493162603
DL,2021-08-31,9.86341677960358,0.01413152810838308,9.94548068874087,0.06393775009011204,0.05352586562105221,28.714926790523336,0,27.475871836535475,0,0,8.453825437456606,-6.544754302600808,4.47625341650178,0.7192518249311177,6.223485657378024,0,NA,0,NA,1.3385957857441064,3.684240188355534
DL,2021-09-01,10.007544544200714,0.01419401209629492,10.057469152597896,0.06467231422494546,0.05404470894120017,28.955985814377723,0,27.54916291669358,0,0,7.388475733228583,-6.116757235184451,3.91215669027998,0.7340671654334453,5.329426072299481,0,NA,0,NA,1.3776373902761327,3.6321402913559164
DL,2021-09-02,10.149143006305016,0.01419855094149827,10.1670815515883,0.06519252746877946,0.0544054400743833,29.192298821939097,0,27.651691209173062,0,0,7.599703883423514,-6.358261911985327,4.024000817647705,0.714091842312007,5.635130636164732,0,NA,0,NA,1.3510864400494333,3.7559192015625884
DL,2021-09-03,10.288059621786774,0.01414150498291408,10.274702652642844,0.06552914868689563,0.0546163919848559,29.42224423472965,0,27.79082231892566,0,0,7.040623347866893,-5.998484371047804,3.727970792436078,0.7094032353852994,5.25508005388684,0,NA,0,NA,1.3527879578065423,3.8025396228645447
DL,2021-09-04,10.424135682680928,0.01402327666868008,10.380497617669272,0.06572096390995685,0.05469453365950894,29.644299359316967,0,27.969227640718984,0,0,7.375404268953199,-6.269213667668913,3.9052354228544517,0.6688347956438214,5.8388640188722025,0,NA,0,NA,1.2850523397573177,4.0559187202637705
DL,2021-09-05,10.557151750611654,0.01384815689126139,10.48434666420034,0.0658104531741025,0.05466331867479179,29.857053344884218,0,28.18457603898109,0,0,8.0424463160608,-6.569270322768173,4.258430466258856,0.6904159834458237,6.167919874921337,0,NA,0,NA,1.336037193688147,3.950919854809022
DL,2021-09-06,10.686870860417264,0.01362122725359402,10.58606595297088,0.06584060014894544,0.05454739443895129,30.05909933331836,0,28.43352987588897,0,0,8.567788194411325,-6.699582647399601,4.536596060662882,0.6625069567133686,6.847620262236167,0,NA,0,NA,1.2907055398976182,4.139933753311763
DL,2021-09-07,10.813054488862145,0.01334758857724077,10.685468686939808,0.06585441950301807,0.05437143073242723,30.249009928912916,0,28.71273789099824,0,0,8.577756742311529,-6.233124907048758,4.54187435117479,0.6656631568724859,6.823082071289742,0,NA,0,NA,1.3050479003951057,4.14278069241308
DL,2021-09-08,10.935463110749165,0.01303234930113517,10.782365425407754,0.06589493468735985,0.0541600928897249,30.425341995268766,0,29.01879526177803,0,0,9.06509486123254,-6.94822616169695,4.799917166933242,0.6765349279925695,7.094854926671221,0,NA,0,NA,1.33409408709332,4.0984602272599036
DL,2021-09-09,11.053856781986022,0.01268061506755319,10.876564423180051,0.06600518098104702,0.05393802411995951,30.586642061155988,0,29.34820773247757,0,0,8.573045392788671,-7.120516543074931,4.539379717880781,0.6478091488717985,7.007279421395026,0,NA,0,NA,1.2842206396753777,4.303721821812562
DL,2021-09-10,11.16794808386225,0.01229759557916629,10.967818372614394,0.0662216653838853,0.05372693970604469,30.731463811167405,0,29.696736379615768,0,0,7.894197950382023,-7.248102805394341,4.179933783512107,0.5805047679165718,7.200515851943584,0,NA,0,NA,1.1562448353461925,4.829404526818251
DL,2021-09-11,11.277256243560586,0.01188894301116647,11.055660688434507,0.06655468944188325,0.05353694208376225,30.858409492903792,0,30.05744196832768,0,0,8.237305471183614,-6.950688378694398,4.361607302036715,0.6080009362771281,7.173685173485794,0,NA,0,NA,1.21601393963573,4.6369765493555155
DL,2021-09-12,11.381245170862174,0.01146039355138256,11.13956157012556,0.0670080502628192,0.05337522791085691,30.96610311299064,0,30.42242661039229,0,0,7.824385200692006,-6.034689269142135,4.142968321943581,0.5981431333659537,6.926382818489777,0,NA,0,NA,1.2004731322522906,4.740316490677736
DL,2021-09-13,11.479372171173075,0.01101764482418762,11.21898230749905,0.06758561202289015,0.05324898989336424,31.053186362742977,0,30.78342291377456,0,0,7.501803606928989,-6.663654343350605,3.9721631672990916,0.6119534700148535,6.490956195088947,0,NA,0,NA,1.2316444068668115,4.660181180205871
DL,2021-09-14,11.571090135239562,0.01056635133097086,11.293377045462272,0.06829131221976581,0.05316542024404247,31.118326375678397,0,31.131793790533923,0,0,7.517213954427358,-5.700050045349944,3.9803228603456766,0.6335640409820451,6.282431771500234,0,NA,0,NA,1.2778136384125385,4.527690810067825
DL,2021-09-15,11.655849933290378,0.01011212141625325,11.362194779299628,0.0691291681855356,0.05313171492146029,31.160223907602603,0,31.45855451709198,0,0,5.287296591018944,-5.441452216438208,2.799594054159608,0.610701946385684,4.584223238076183,0,NA,0,NA,1.2333622208397552,4.725233891692539
DL,2021-09-16,11.733138492251314,0.00966007982749225,11.424941241621516,0.07009542225766807,0.05315077067611529,31.177676221212163,0,31.754979958589605,0.02939198994298486,0,5.8060069415702955,-5.40871878462169,3.074248291582433,0.6443543858731718,4.771052015757578,9.835276323748483e-5,NA,0,NA,1.302054908462253,4.505623540142532
DL,2021-09-17,11.802589615657038,0.00921356735421302,11.481362553309982,0.07115487122063757,0.05320826316335858,31.169748840752245,0,32.01439421982457,0.08434830031916496,0.02942949895604774,5.565796212915875,-5.500901951004185,2.9470580505756083,0.5846380828231744,5.040824635207616,2.560921250227056e-4,NA,0,NA,1.1810850488578075,4.996502845866592
DL,2021-09-18,11.86388262487152,0.00877546234841433,11.531271873705249,0.07226426810109277,0.0532855628701242,31.135620311919343,0,32.23062301287022,0.13912342943144165,0.07795681017182021,5.865969832052412,-6.346649735883927,3.105998307639619,0.5554972042416343,5.591384230060948,4.0134230337314795e-4,NA,0,NA,1.1209859455127773,5.29171782766847
DL,2021-09-19,11.916708966973564,0.00834861949244103,11.57449113760753,0.07338012242414316,0.05336403501081355,31.074534542711095,0,32.3975110426036,0.1929286577678999,0.12639846516755582,5.480412798126255,-6.062668994248094,2.9018480086848437,0.4349316032127254,6.6719640220431335,4.357631436162859e-4,NA,0,NA,0.8759642165533752,6.802052379412146
DL,2021-09-20,11.96077385706402,0.00793587115963243,11.610851799410916,0.07445868360180175,0.05342503658287156,30.98580731064168,0,32.509000212820105,0.24490576589139357,0.17395971727495363,5.320814938585425,-5.7882124786628095,2.8173418322418455,0.3134357012927348,8.988579860628498,3.9863943543880985e-4,NA,0,NA,0.629465664785472,9.500735724116396
DL,2021-09-21,11.995797924390832,0.00754002916351145,11.640195566862488,0.07545595007067696,0.05344991865507054,30.868832647612575,0,32.55921703608334,0.2941324238897902,0.21975736238729993,5.962303549004809,-5.3447447538282615,3.1570064734484244,0.598498968476595,5.274873708611718,9.141955328895863e-4,NA,0,NA,1.1974141337097535,5.009043064835974
DL,2021-09-22,12.021518852147992,0.00716388689084832,11.66237512075583,0.07632770443729175,0.05342003389134908,30.7230890414482,7.200774616786809e-4,32.54256813627077,0.3396310422924449,0.26282764537065995,6.07696818886897,-5.723435319478586,3.217720760695207,0.5776419013895996,5.570442090427518,0.001018823264745553,NA,5.473620833318629e-6,NA,1.1502290607432568,5.225706453799693
DL,2021-09-23,12.037822735898516,0.00680985228736641,11.677364939884791,0.07702715045251773,0.05331489781161758,30.548336769874076,0.00240798100910977,32.454991031879565,0.38046795157472246,0.302217962866866,6.128512738514875,-5.987737839956729,3.245013312234329,0.536622753775301,6.047103462170945,0.0010602784889641719,NA,1.700430727534253e-5,NA,1.0624718218813523,5.665007997380469
DL,2021-09-24,12.045135444178204,0.00647884689026487,11.685592908930245,0.07749771506346126,0.05310665678399695,30.345187920767163,0.00404693180529637,32.297463461186084,0.41603997768952583,0.3372549482368128,6.112820226413367,-5.911657392279269,3.2367042146042033,0.5694514685979873,5.683898265418651,0.0012303383702184677,NA,3.0326298589901726e-5,NA,1.1199723894234426,5.377425174909442
DL,2021-09-25,12.044033415994802,0.00617142469571327,11.687609929592815,0.07768043793809165,0.05276568274192705,30.114515811823868,0.00561609000578562,32.07252280970881,0.4458469457873062,0.3673512072319167,6.345766952751788,-6.381997220333518,3.3600482069008994,0.5622777431239037,5.975780204695882,0.0013018755645054889,NA,4.155485349777438e-5,NA,1.0974570820256895,5.487245748947143
DL,2021-09-26,12.035110364728476,0.00588814368381512,11.683977208167832,0.0775165946291736,0.05226247777770498,29.857256376549945,0.00709347015906187,31.783072355297076,0.4694169639230381,0.39194359487240304,6.472755202014915,-6.346697024576781,3.4272877765874328,0.5619433228624682,6.098991903897465,0.0013698849112163303,NA,5.2455141689298e-5,NA,1.087434682088029,5.5337164442922475
DL,2021-09-27,12.0189735027089,0.00562956652749596,11.6752635613842,0.07694794630203716,0.05156773994385388,29.574402690174317,0.00845614734780211,31.432337528359252,0.48631537379404977,0.4105065726503821,6.2133118310615325,-6.051151928408865,3.2899139587566006,0.5544045489123872,5.934139547034104,0.0014001596914049329,NA,6.169303417089206e-5,NA,1.0626825141631038,5.655016123124141
DL,2021-09-28,11.996240004233442,0.00539626132113404,11.6620429621784,0.07591703423869034,0.05065244193019536,29.266999377915667,0.00968052097453979,31.023820755638777,0.4961537508927356,0.42256595791794305,3.3361534922200473,-4.996712360729014,1.7664746661739885,0.32921047684145915,5.365791159267041,8.482477443687137e-4,NA,4.19381415569921e-5,NA,0.6244714872149824,9.605114284508224
DL,2021-09-29,11.96753372759913,0.00518880232966226,11.64489233611666,0.07436751745797965,0.04948792232056709,28.936136944743705,0.01074263708740219,30.561255631393575,0.4985987439741933,0.4277126619940754,4.750396056067282,-5.317573527250098,2.515308215555628,0.5508902725537582,4.565896950576803,0.0014264254231010545,NA,7.787764524199609e-5,NA,1.033157237728182,5.791729124365736
DL,2021-09-30,11.933553443082586,0.00500773626983466,11.624413612139046,0.0722484626517248,0.048047730893366,28.58312728148074,0.01161916214910939,30.049010109739303,0.4934285794025284,0.4256687819915057,4.9947742353333195,-5.670572227880127,2.6447050984166482,0.5397428475026177,4.8999354241629325,0.0013830694320406186,NA,8.252746623485115e-5,NA,0.9999019300890877,5.96736194019515
DL,2021-10-01,11.895332733398702,0.00485346174122,11.601312687823972,0.06953079875570378,0.04631500736137073,28.210180057625884,0.01229029140799113,29.493648230811356,0.48072392628320104,0.4165017161295972,4.753144173857414,-5.6791584933950725,2.5167633285974143,0.4927925336879234,5.107145820093198,0.0012302479329120907,NA,7.970087745103095e-5,NA,0.9010123522248419,6.601093039416122
DL,2021-10-02,11.854170936450943,0.00472627953183141,11.576352200777444,0.06620883483581663,0.0442834675894217,27.820271745734228,0.01274046334678601,28.903333699898138,0.46084315981083135,0.400599960520168,5.381383958089168,-5.952424312861289,2.8494127902351964,0.5388765421492789,5.287691275019085,0.0012896599440705338,NA,9.034649415556433e-5,NA,0.9716534881402296,6.099999166956185
DL,2021-10-03,11.811403960306263,0.00462648212829047,11.550298804769104,0.06228294679055524,0.04194939516371243,27.41644788567091,0.01295622970497371,28.286233181724697,0.4342408698252011,0.3784682976377771,5.4796454473346685,-6.260171025491261,2.9014417007207265,0.5197005407249424,5.582910682897189,0.0011719704223694366,NA,8.860711798473228e-5,NA,0.9234749567157556,6.395086230769222
DL,2021-10-04,11.768350932477514,0.00455437227160596,11.52391320074375,0.0577551591648755,0.03930957992087047,27.0016482901954,0.01292592439762685,27.65010880454036,0.40141622921085096,0.35066606077439677,5.556078107065336,-6.3784377076358645,2.9419123677321153,0.5187562952808894,5.671087550155256,0.0010814117741165038,NA,8.82392472753656e-5,NA,0.9078506809571752,6.481435317132645
DL,2021-10-05,11.726313205000745,0.00451026339272267,11.497949695372496,0.0526291684782294,0.03636134045010719,26.578695455709862,0.01263996622391468,27.00226393260659,0.3629025557041645,0.31779148983860295,5.7096381332289665,-6.692743868909622,3.0232215450789166,0.5154262862293805,5.865478005003204,9.713804905761357e-4,NA,8.573324853944483e-5,NA,0.887893735499848,6.603444047501534
DL,2021-10-06,11.686574732145464,0.00449448006030417,11.473156228153382,0.04691035894935203,0.03310254552854663,26.15028570457176,0.01209114406119563,26.3495068925211,0.31925712914558035,0.2804666972112264,5.029820452955,-6.53254869079051,2.6632618751711616,0.4578975349267476,5.816283495820126,7.591746471086369e-4,NA,7.285720463933747e-5,NA,0.7760782480285546,7.529250279744649
DL,2021-10-07,11.650317838188354,0.00450723391307494,11.450218281265611,0.04061041112605912,0.02953416892721683,25.71893007625444,0.01127675841892933,25.69790137148191,0.2710644185155746,0.2393333854702715,4.188359966730165,-6.018778420971034,2.217713241102327,0.2944651330148497,7.531327116377098,4.1451397623114066e-4,NA,4.369733570420905e-5,NA,0.49084858518768976,11.867527165972707
DL,2021-10-08,11.618370158469377,0.00454825034665415,11.429590848182194,0.03376074670949058,0.02566778928326651,25.28679869189891,0.01020429889359605,25.052115368872133,0.2189634472600015,0.1950671096054537,4.452306352795733,-6.591510755498564,2.3574713803187377,0.38602382277469216,6.107061899375849,4.389534994719989e-4,NA,5.18363103558462e-5,NA,0.63265759475064,9.18219448787991
DL,2021-10-09,11.59135159647766,0.00461696141933232,11.411604364030772,0.02640181062553659,0.02151994724567552,24.85577918597759,0.00888762356977673,24.415875077449673,0.16360377460832476,0.1483345489354504,4.727786673006877,-6.23661086102311,2.5033366733327758,0.4894421058267066,5.114673714278099,4.158411222803265e-4,NA,5.724318415526139e-5,NA,0.7884778140886619,7.35046147739437
DL,2021-10-10,11.56941354164134,0.00471208813569989,11.396324546121871,0.01858926905054359,0.01711597877342796,24.427215209862435,0.00735094536717623,23.79132785200932,0.10564544922245256,0.09977873485058096,4.521577929347829,-6.100411293346053,2.394150293729217,0.34773855457238156,6.884914721847089,1.9078157308411147e-4,NA,3.3638207313652565e-5,NA,0.5505383422239389,10.507364023826087
DL,2021-10-11,11.55259533598534,0.00483217913558661,11.383752503383867,0.01038169779837094,0.01248315654811782,24.00226279419787,0.00562144774733656,23.180109517208855,0.04572530141605258,0.05000358597812537,3.3082121375198845,-5.051018173359998,1.751679874707852,0.38826018045745603,4.5116135078389625,9.21960289786205e-5,NA,2.872154734574941e-5,NA,0.6039984248045867,9.563431675937718
DL,2021-10-12,11.540942314405696,0.00497578908977455,11.373891111853435,0.00183637382016388,0.00764837675154428,23.582005318941572,0.00372653106022319,22.58368527932492,0,0,3.198912720121733,-4.881296984339005,1.693806442831392,0.19425496868078304,8.719501253091778,0,NA,9.526068160382569e-6,NA,0.29690235103130425,19.43558593308152
DL,2021-10-13,11.53450603936102,0.00514147695933903,11.366745030601765,0,0.00263807457212372,23.167455239319526,0.00169332187849824,22.0033594953557,0,0,3.226437590761007,-5.066390981083136,1.7083807083102978,0.4399063224852182,3.8835102406778956,0,NA,9.80249268165548e-6,NA,0.660540276658893,8.731114851697006
BM,2021-06-22,11.70152248923674,0.9503432284599534,12.47668705151839,62.20226134319389,63.24409575659485,20.515615175978063,0.30693358667311305,20.15878187301148,105.89238364922122,104.03830294670767,11.669565230063874,-11.760678079252152,4.351049002721234,0.9636794197073885,4.515037795496749,0.5299441415331313,58.687563903662,0.003892367178965737,122.07779800369123,1.281379866710608,4.565984995251786
BM,2021-06-23,11.930224049445194,1.0683614746764052,12.966940042985222,63.67529309982847,65.00116825098385,20.81212892618486,0.37040555843298273,20.688988157892567,108.82186190283448,107.27955599569223,10.263864418808105,-10.889731397974186,3.8269272387688194,0.951244862615027,4.023072701016619,0.5375777227739098,59.224266931359175,0.004636674646569645,115.20772494429946,1.2831268693148967,4.648887157906345
BM,2021-06-24,12.162772418238122,1.1986262686974114,13.475300709043836,65.17372385429078,66.79942361666876,21.11169039686262,0.44466010108822,21.23614966984962,111.8294207258744,110.62463690007692,10.594337628784247,-11.399018551191066,3.9501456365706806,0.9213093935240003,4.287534311857397,0.535049991080105,60.904331315588514,0.005391014063276566,111.16890575953228,1.260634751618935,4.824066765817149
BM,2021-06-25,12.398845442247644,1.3425690278788247,14.002288343489484,66.68840138284948,68.63224221937287,21.413342138572876,0.531744735531965,21.805046795304715,114.91559188525792,114.08120236177822,9.23942463487412,-10.446795978105836,3.444960334916179,0.8390611829712108,4.10573198335452,0.5007320328745756,66.59090791536572,0.0058712913541960855,114.33336781348106,1.164498286156469,5.323685568989176
BM,2021-06-26,12.638093881597156,1.5018179151762412,14.548424908057656,68.20931661854848,70.49221543193097,21.71607467599883,0.6341595772825941,22.40090339493997,118.08079585121286,117.65754832136876,9.871222938781209,-11.22201530437662,3.6805291265498035,0.9624637535001452,3.8240703747699607,0.5901962438167923,57.78528526159335,0.008031926799413076,93.49051309120402,1.3546480521413233,4.664714890934154
BM,2021-06-27,12.880140428296398,1.6782284665577012,15.114233946343957,69.725588705312,72.37111236182372,22.018825840101737,0.7549708727394624,23.02943365272993,121.32533254144342,121.36265852099211,11.258173135045409,-11.351046666308989,4.197659640781167,0.9587490241925545,4.37826744524343,0.6040727041570991,57.71291123193899,0.009525152437564442,88.09457263588006,1.3682323636770044,4.70685417558833
BM,2021-06-28,13.124578825234666,1.8739194701321265,15.700239404869125,71.22546615722555,74.2598554347116,22.320480569420894,0.8979561125280046,23.696901293279748,124.64937179126984,125.20625815772276,12.833302115754062,-12.383912626350549,4.784953446981707,0.9643024424133539,4.962087864266353,0.62421779832297275,57.05177451570615,0.011394759965517571,82.2272463747774,1.3950108171191864,4.704113639899228
BM,2021-06-29,13.370973100643075,2.091315085332626,16.306964357945155,72.69634630249226,76.14850647082376,22.619871220790817,1.06779039229378,24.41019311857633,128.05294356961693,129.19887322491653,12.760551572715285,-13.12878299038158,4.757828085282643,0.972842236058871,4.890647125434556,0.646941140901005,56.18466789826268,0.013669896593443316,76.49344934824572,1.4262423004442863,4.687483009190621
BM,2021-06-30,13.618856933573424,2.3331943927992596,16.934929633151416,74.12481513689526,78.02626494552555,22.91577842960563,1.2702869251002862,25.176909190568,131.53592796386832,133.35189620746607,12.625106883277605,-13.635727380201647,4.707326933844418,0.9686533919502578,4.859660816720857,0.6616763060819133,56.012898191732184,0.0161922438201539,72.04666687069079,1.438678606431039,4.733113036051191
BM,2021-07-01,13.867733166518349,2.602749812494738,17.58465233442913,75.496709569487,79.88148014062264,23.20693255892625,1.5127090142208206,26.005472464811415,135.09804496013058,137.67765887480928,11.196290269129529,-14.891865009827796,4.174586340557852,0.8571193790689771,4.870484138501668,0.6013442538041411,62.77328592722897,0.01706214044424628,76.27266405993163,1.289198590772753,5.3784317116752165
BM,2021-07-02,14.117073481744583,2.903656129582166,18.256644260029827,76.79720380230738,81.70167886124575,23.492015775116407,1.8041768270745973,26.905261286162844,138.73884404900997,142.18951300395454,11.947871135498316,-13.046010101847097,4.454816590323581,0.9311953345509916,4.783976492399017,0.6709214081651677,57.232637733480566,0.0221083685145848,65.66871109613167,1.4178224304559623,4.978434950138511
BM,2021-07-03,14.366318258221709,3.2401522378715577,18.951410212829163,78.01092123677422,83.47361030698902,23.76966478525888,2.1562006175542865,27.886768919965807,142.45769369079085,146.90191996552494,13.442857997310815,-13.722466751496354,5.012229053078633,0.9944518109865648,5.040192996487337,0.7357028505723363,53.01795499098992,0.028216926847848565,57.41504479462134,1.5320310509807984,4.688651137006807
BM,2021-07-04,14.614876626164577,3.6171381657334254,19.66944620082351,79.1220728350782,85.18330953830805,24.038474268268004,2.5833835479814566,28.961795249434573,146.25377067774605,151.83055022050155,12.73088069086772,-13.963230624364558,4.746765165771288,0.9006144318652957,5.2705852780307865,0.6840356877766987,57.834755005434275,0.030617138212109714,59.07048105989821,1.4031579748359913,5.207851463721625
BM,2021-07-05,14.862126736167768,4.040290510080168,20.41123752598746,80.11462228232521,86.81618076390471,24.29700102734307,3.104353287421002,30.143676970890745,150.12604943533393,156.99239390618197,13.005949942784005,-14.870982306526516,4.849325952795835,0.9763144297487119,4.9669715053212675,0.7611645458364169,52.626349138667564,0.03988390297944504,50.65064108899287,1.5374576003468834,4.83334523593189
BM,2021-07-06,15.10741625965311,4.516200096556221,21.17725676006579,80.97247759560517,88.35710138710728,24.543768886141624,3.743004020998439,31.447564126189743,154.07329130809342,162.40588383917014,14.23672490416108,-15.65119963625259,5.308225840040792,0.9865796128145461,5.380433338671285,0.789391205169335,51.28792737071063,0.04859473672801866,46.46799633706297,1.569401838640958,4.813112833082812
