site,date,doy,epilithon_gm2,filamentous_gm2,epilithon_chla_mgm2,filamentous_chla_mgm2,NPP,NPP_chla,year,site_year,epilithon_gm2_upper,epilithon_gm2_lower,filamentous_gm2_upper,filamentous_gm2_lower,epilithon_chla_upper,epilithon_chla_lower,filamentous_chla_upper,filamentous_chla_lower,frac_fila,frac_fila_upper,frac_fila_lower,NPP_mod,NPP_upper,NPP_lower,PAR_bc_Jm2
DL,2021-07-10,191,12.778081935163446,0,27.77290316153883,0,4.0357333623092835,4.0357333623092835,2021,DL_2021,16.59548376472167,9.143480363018993,0.6366468169648773,0,36.197527801747924,19.83806033709432,1.735088847489485,0,0.04182434798374529,0.09519258997532767,0.014299750283249014,4.0093078279174605,4.9121550234633915,3.117873423063723,66.22438834849125
DL,2021-07-11,192,12.195763413794088,0,26.821201867572302,0,3.859751989659324,3.859751989659324,2021,DL_2021,15.91627172936733,8.75113280322212,0.721652963851313,0,36.02406068875991,19.051918010139428,1.753859355839579,0,0.04657936115990277,0.10465353248107202,0.017509437733820996,3.812442418642851,4.741238285046429,2.8898066090171746,65.64612284618616
DL,2021-07-12,193,12.543148570176024,0,27.29857192067848,0,4.071592566716109,4.071592566716109,2021,DL_2021,16.73421607745622,8.665264867357058,0.6973396767242981,0,36.01761532784703,19.92136143350064,1.6165765072752039,0,0.0396369768502523,0.10122590701321113,0.011365290053449533,4.035451665737874,4.938166791321165,3.1038262462805735,65.6366432598187
DL,2021-07-13,194,11.825654602995824,0,26.961420186748636,0,3.9140976052978456,3.9140976052978456,2021,DL_2021,16.013001284018696,8.655139452507791,0.7729045087608857,0,35.94154759295988,19.352516730728816,1.6984918823053525,0,0.048362843584672924,0.11218911787325381,0.01603315055245124,3.861944583623954,4.791779604412355,2.9732566799073266,62.63022777314355
DL,2021-07-14,195,13.45366644098762,0,29.61691392190443,0,4.7337334517555725,4.7337334517555725,2021,DL_2021,18.0951708644239,9.349061956899334,0.670655109875363,0,38.448904860486444,21.26413636832307,1.4869050578354872,0,0.03989654137531379,0.093756615308284,0.013898834726148813,4.655032898931651,5.606049680014705,3.763425759942812,65.06723430667587
DL,2021-07-15,196,13.821155613771134,0,29.94816223931628,0,4.862233907068282,4.862233907068282,2021,DL_2021,17.927178364805332,10.039454829968625,0.7665621338511555,0,39.039296901033346,21.518245787758385,1.7172148829075522,0,0.04098128323068619,0.09582161402412388,0.016206124783387153,4.780090066010883,5.698453895295891,3.7929346442267375,64.25121860525344
DL,2021-07-16,197,13.681220844976442,0,29.80682260115149,0,4.932651729461493,4.932651729461493,2021,DL_2021,17.84552763501218,10.01542217806722,0.5406821369366459,0,39.171958909703946,21.7699022052073,1.530989707659181,0,0.03470045296683036,0.08375818367881782,0.010840928673279182,4.854274359120222,5.790541783026849,3.940001445459034,64.69532544479767
DL,2021-07-17,198,13.102964846234839,0,28.886941335915242,0,4.752139400719019,4.752139400719019,2021,DL_2021,17.414770148268097,9.117713434771032,0.6820266300657492,0,38.371090526158206,20.887994827776833,1.6053160294176458,0,0.03928651899755428,0.09557934177948621,0.015223450752825279,4.686533727617449,5.64381320062375,3.7504352428241265,64.84193920315765
DL,2021-07-18,199,13.93686887895189,0,30.308058494388224,0,5.209521277309148,5.209521277309148,2021,DL_2021,18.191907927469988,9.925708153568921,0.627609480494961,0,40.07270885094479,22.19488336346999,1.6042343466637496,0,0.038260971343377644,0.08962288596584174,0.013689335417453458,5.128426549275181,6.074053660076797,4.199773018745664,64.20120751092564
DL,2021-07-19,200,11.262500365422962,0,26.432252549121632,0,3.4920762365854316,3.4920762365854316,2021,DL_2021,15.04542093854261,7.611744727057357,0.7143705478049569,0,35.587916209768856,18.678449436872427,1.5234477121824122,0,0.04651064361060017,0.1121021585095688,0.01765270436046099,3.47298490367443,4.368028892368029,2.5362777587303014,45.321427157066
DL,2021-07-20,201,7.829196540200001,0,15.928985567,0,3.5606282269964993,3.5606282269964993,2021,DL_2021,15.476376793753483,0.18201628664651792,0,0,28.56378211709467,3.2941890169053303,0,0,NA,NA,NA,3.474998100062836,4.393496925518007,2.5647275242527314,45.98655526415578
DL,2021-07-21,202,11.946680151185875,0,27.400455583957115,0,4.032069748390096,4.032069748390096,2021,DL_2021,15.745781791034878,8.440165747111406,0.6804116147507189,0,36.68480611153858,18.84251157116945,1.5090173738637476,0,0.04627636424030665,0.10274142144094174,0.016486029805466228,3.991280491893951,4.915947465251097,3.0582989202252957,52.62377626178012
DL,2021-07-22,203,11.590107964934667,0,28.497668422490694,0,4.607817763524984,4.607817763524984,2021,DL_2021,15.742471592017507,8.385400616026994,0.5935792794206562,0,37.39350632522291,20.382808386797432,1.5185817129461103,0,0.04550535047716576,0.09990097948225857,0.01711588687582493,4.537257116319743,5.470502461984917,3.6128152472697073,63.204038623802035
DL,2021-07-23,204,11.54888995604835,0,28.084577188051814,0,4.294871555385998,4.294871555385998,2021,DL_2021,15.345154874680505,8.074695702993889,0.8191060185865451,0,36.41102739942712,20.49400473732679,1.7419690485552026,0,0.05307410106183136,0.11677767754432067,0.0190246996327535,4.254283876549665,5.222139931335759,3.3080341470106447,64.3804939200619
DL,2021-07-24,205,10.481321852753945,0,25.891169265601626,0,3.6649385551615437,3.6649385551615437,2021,DL_2021,14.272816700943755,7.501248174958429,0.685853540250424,0,34.05419273912606,18.427967638924763,1.619599859614608,0,0.051366208037836744,0.12012288412956793,0.016726502519593102,3.6353639218535445,4.554515457215694,2.731934436215755,64.00180945920607
DL,2021-07-25,206,9.787389013501501,0,24.842301728879146,0,3.339627431835895,3.339627431835895,2021,DL_2021,13.148847800942542,6.752258704976871,0.6478864110041744,0,33.72777097095298,17.555678000848424,1.5335337705800636,0,0.050469423961548035,0.12398240982411918,0.016921669683482403,3.3198461163048805,4.230999706397951,2.4052351728808903,63.280588418061384
DL,2021-07-26,207,9.182197137103106,0,24.845633704316374,0,NA,NA,2021,DL_2021,13.59111963842281,5.819311192716576,0.5954843827497556,0,35.05351647009078,16.505689583851318,1.4558800644501608,0,0.04963094729823741,0.12239567944104938,0.01484585177524091,3.023810668398097,8.442236303624362,-1.956724690303097,62.065532351511315
DL,2021-07-27,208,9.32951493111204,0,24.318965000647918,0,NA,NA,2021,DL_2021,13.332608617601114,6.326790820977852,0.7499193381678106,0,34.91685014177978,16.263990879851047,1.4595984651971698,0,0.06021239566753078,0.1337919774278902,0.022768209426180852,2.8637949381800536,8.191934809635278,-2.091955229708979,59.16937356057914
DL,2021-07-28,209,8.92666842445306,0,24.820608108300892,0,NA,NA,2021,DL_2021,13.25087499265788,5.778316802298311,0.6586661098489357,0,35.22376594029656,16.21131575493771,1.4993763953948682,0,0.05767651360462449,0.1330488527555872,0.019179230674730523,2.9359972128975973,8.279439564129003,-1.9889548953779537,59.48861190496744
DL,2021-07-29,210,9.418378426277775,0,24.00539861140093,0,NA,NA,2021,DL_2021,13.460888809199696,6.112681147134331,0.8974171020909794,0,34.47585995687408,16.054596437114245,1.4864912122563592,0,0.06316805567492415,0.13521210269992143,0.01951053968682131,2.249988607427632,7.372219269169319,-2.353935501116837,34.74600573791513
DL,2021-07-30,211,8.615381638734595,0,24.78023625283242,0,NA,NA,2021,DL_2021,12.219902341391323,5.407073929628688,0.6431279407595409,0,35.080725917672545,16.554483658432456,1.4438475494117742,0,0.05789213749736176,0.13526375238839816,0.019148190062699567,2.9058466128701674,8.285913380718268,-1.8296992246548287,60.75243845685309
DL,2021-07-31,212,8.317877974169628,0.01419469261931361,25.634675784023752,0,NA,NA,2021,DL_2021,12.517149062030228,5.038909966178239,0.8491151015599998,0,37.44387130173173,17.010872161726777,1.4316143516415596,0,0.0701874014343089,0.15700590693342245,0.023812454241977272,3.0236520707931582,8.595041250029515,-1.8742195597187572,60.06623787776045
DL,2021-08-01,213,7.968746695879429,0,24.755448427716548,0,NA,NA,2021,DL_2021,11.593425199956203,5.231504389361057,0.6851684845708581,0,34.88655656308051,16.587133449722597,1.6665468266086783,0,0.06540463504518103,0.14328537787550794,0.02216033553840484,2.826507970824042,8.127765831955106,-1.9625657657109778,52.40481480950389
DL,2021-08-02,214,8.182444168517923,0,24.50147952591117,0,NA,NA,2021,DL_2021,12.21684125202578,5.369238575160824,0.6120924891767319,0,34.593864208997154,16.279374324344662,1.5396285434683108,0,0.05951158684800826,0.1424575306031171,0.022458869248580395,2.217593248077635,7.247901966856254,-2.5189012368393326,32.06757462197721
DL,2021-08-03,215,8.2128053062,0,34.399056961999996,0,4.0615688836792,4.0615688836792,2021,DL_2021,10.105903943710954,6.319706668689046,0,0,44.95870929122531,23.83940463277468,0,0,NA,NA,NA,4.035052477719175,4.958749761603778,3.130120496639779,56.61059834199659
DL,2021-08-04,216,9.011318859592574,0,26.196981985321955,0,3.3007640845634216,3.3007640845634216,2021,DL_2021,12.192427758887668,5.979318799746176,0.6876659123249171,0,34.27693442228349,18.205021966281407,1.5428332921811267,0,0.056306152709346385,0.13467248231146917,0.019222788480683456,3.279675123878084,4.18052072472456,2.3466086662415178,57.24067079480813
DL,2021-08-05,217,8.196269257933645,0,23.670276219248652,0,2.6546294043081735,2.6546294043081735,2021,DL_2021,11.401610959377171,5.6877315641905986,0.5066257409798294,0,32.581969216164914,16.509963062305093,1.5844604445880255,0,0.0587251425150777,0.13416813672693512,0.019515870566814274,2.651600257872901,3.5741866931212396,1.7617446691413061,52.33802311232671
DL,2021-08-06,218,8.610308894336626,0,25.1757952176302,0,3.1803999350911276,3.1803999350911276,2021,DL_2021,12.492504290383229,5.547875764014317,0.5555107863158908,0,33.82710475456019,17.748512962414566,1.6060590586045667,0,0.05476464614068313,0.13135692101040425,0.020677173066492062,3.1594405704259474,4.07952198591642,2.25161896129443,55.58510058381217
DL,2021-08-07,219,8.985421866548913,0,27.272095890516685,0,3.6613712159677916,3.6613712159677916,2021,DL_2021,12.456064820350708,6.03249335289605,0.7043013251011474,0,36.781034145292445,19.54649633881672,1.5814792816235488,0,0.0554680277276956,0.14072425330017238,0.01923131519204422,3.624581314080367,4.557777399849864,2.7020275260861584,54.32983834327815
DL,2021-08-08,220,7.646751299171094,0,23.968553467714923,0,2.241490361286605,2.241490361286605,2021,DL_2021,10.94847581240356,4.857672897704994,0.6617826399861249,0,32.765394791781524,16.47353162156436,1.602231859392421,0,0.06571258705226274,0.15134802055988478,0.02382616721643236,2.2602299504170946,3.2108665731001307,1.3334175714659242,43.47586641873108
DL,2021-08-09,221,9.114058654455985,0,27.161459027872272,0,3.5233511985764783,3.5233511985764783,2021,DL_2021,12.28597250540755,6.155284085127288,0.6479177087146293,0,36.233805356670864,19.159697575327552,1.6302463383812236,0,0.05327864678038145,0.13069174817542886,0.018472788136376112,3.495707491385759,4.412078819804779,2.5745501190756035,53.858190659802375
DL,2021-08-10,222,9.477631587900348,0,27.602123363293092,0,3.7917101549169914,3.7917101549169914,2021,DL_2021,12.43688255599553,6.506779566134554,0.769225100185285,0,36.52651528379035,19.683886818778408,1.746906964988996,0,0.05659923274800002,0.1374554990296123,0.019136498500820293,3.7669910108878044,4.659625855347935,2.873202376965046,53.67552663619062
DL,2021-08-11,223,9.942849601854022,0,29.776226091788015,0,4.2909859613280235,4.2909859613280235,2021,DL_2021,14.061496781217825,6.9704329849713504,0.6753900864046198,0,39.12669402781692,20.981146341446987,1.6908452002233063,0,0.050843449184241205,0.11161810524547133,0.015127551335084812,4.249616453941437,5.163985104550147,3.29366070791702,56.02137366978547
DL,2021-08-12,224,10.188789442479065,0,30.077531700506345,0,4.602581825681908,4.602581825681908,2021,DL_2021,13.773456523817579,6.815795843365212,0.7465284617060184,0,40.05870326072152,21.87641979112916,1.6400177259729127,0,0.055821465037518586,0.127133820491715,0.020136478428672014,4.537955029622763,5.454933050651293,3.6046498470290365,56.330589414516794
DL,2021-08-13,225,10.432380404614326,0,30.939569709922008,0,4.622672689639726,4.622672689639726,2021,DL_2021,14.047370695860495,7.504841387513452,0.8958208818957605,0,40.87882152240424,22.356871550432874,1.8804861630675784,0,0.05354992166184333,0.13105393748467328,0.017574581346179566,4.559507948158581,5.52994787807889,3.632011023061132,56.43720127365272
DL,2021-08-14,226,10.02370252885303,0,30.28793789516401,0,4.362511830985341,4.362511830985341,2021,DL_2021,13.885751923822129,7.04570940256961,0.7653005381488744,0,40.08273383586274,21.908445500515118,1.6856539691122605,0,0.052836854633772246,0.12605290450412548,0.01786466995813559,4.31714649762726,5.2333763339082235,3.4195770992439796,56.37565495451866
DL,2021-08-15,227,10.20246738419703,0,29.725429018932214,0,4.306970477701425,4.306970477701425,2021,DL_2021,13.833151717826686,7.067181209392947,0.7819277024083118,0,38.787503396464516,20.991393698211304,1.9069407094201427,0,0.050965688237069054,0.12441582827536131,0.019846134375461188,4.248996903083008,5.198558592393265,3.3002507877881655,55.68135281091538
DL,2021-08-16,228,10.227900927572936,0.005665929266740033,30.591790323934784,0,4.293864134770489,4.293864134770489,2021,DL_2021,14.350187197854526,6.7249471444168005,0.9031042194935008,0,40.752075832485936,21.777547112728715,1.7971567037215705,0,0.057685104666015036,0.13688341391920858,0.02147387604944257,4.252950774452934,5.159427854815478,3.315211757854652,52.164633759282246
DL,2021-08-17,229,7.6935713738,0,19.8814207662,0,3.177672406731763,3.177672406731763,2021,DL_2021,13.154719441542492,2.232423306057507,0,0,44.88468412064518,0,0,0,NA,NA,NA,3.1158794970119104,4.038935034283573,2.1996368378353477,47.01691413881496
DL,2021-08-18,230,8.858227097160809,0,24.750744087554015,0,1.8907273722994509,1.8907273722994509,2021,DL_2021,12.12969793339782,5.901615757344929,0.8168156448726245,0,33.07818046125989,17.217990973589462,1.8561638569713281,0,0.0680732633232076,0.1439291560714155,0.0236843147607816,1.9178181439672608,2.8249454735007227,0.9895001309292191,37.85292864527206
DL,2021-08-19,231,10.280812370621678,0.060686654976588095,29.134802156534494,0,3.2902483631781685,3.2902483631781685,2021,DL_2021,13.812215195333374,6.941993880812997,1.0059474216641584,0,38.825797277408455,20.65353357253866,1.902947586112369,0,0.06337100260498431,0.1558463357275312,0.021158489420938186,3.262835799151436,4.168897556369388,2.322520621212433,36.503574500704865
DL,2021-08-20,232,11.211732613286442,0.11248041308323231,29.916784089480192,0,3.836675029698853,3.836675029698853,2021,DL_2021,14.779644465456943,8.048374341933615,1.1270869154057743,0,40.117952055737724,21.336932882875065,2.121248429334828,0,0.060579644383374376,0.14722139833580594,0.022218788293050712,3.801699207362964,4.729871932182628,2.8499712080233794,44.621116096289654
DL,2021-08-21,233,10.660766589461366,0.22147317666608823,29.72018328664049,0,3.527905622041409,3.527905622041409,2021,DL_2021,14.948638144820254,7.147529331265349,1.423635246218262,0,39.8871329587543,21.50250838285557,2.035012180633881,0,0.07281743502165422,0.17168192279861053,0.024478957716881362,3.4824270054953326,4.434144223986722,2.551015758268657,37.629993496178834
DL,2021-08-22,234,10.879001545092622,0.2506003475504206,29.987216101169476,0,3.9592129942423915,3.9592129942423915,2021,DL_2021,15.008023499249385,7.5340624604224855,1.6720912138214874,0,39.70701966971248,21.373981717485925,2.124505031802473,0,0.07266793813281563,0.18479139058408414,0.024462499922633264,3.920501784396564,4.853355697735703,2.997033687777669,54.28943724812593
DL,2021-08-23,235,11.822363853078393,0.2820287945725499,32.9555117589913,0,4.512514860346192,4.512514860346192,2021,DL_2021,15.920678008527188,8.316027918680522,1.7643103171509436,0,42.406369543193094,23.96261481388026,2.191161160378216,0,0.07057356944743995,0.17113353673713033,0.024691860515079662,4.458050296422959,5.362783463346653,3.552806102154685,54.60539204594848
DL,2021-08-24,236,12.551412878469128,0.2743108069827609,32.66178192796729,0,4.522645535416659,4.522645535416659,2021,DL_2021,16.32963926646425,8.779877295425727,1.5592811456054638,0,42.89964022431705,24.13252788500184,2.289891464904723,0,0.07085176182882529,0.15109253978702572,0.023537506432940232,4.47067559722779,5.37172652864804,3.541103536734187,54.868196095869166
DL,2021-08-25,237,12.479305547466678,0.3421431949116498,33.45661488975723,0,4.554915672509437,4.554915672509437,2021,DL_2021,16.72164853306831,8.549387597841667,1.9011974766795203,0,43.68880755811747,24.245243330817786,2.0935048639164493,0,0.07321770074420972,0.16899933080534824,0.02566685759681061,4.505931387354947,5.425926384102183,3.558852314497609,49.89036433855456
DL,2021-08-26,238,11.923790364713655,0.3266112236137504,31.984565390799812,0,3.9502508794831774,3.9502508794831774,2021,DL_2021,16.400201651236593,8.074507018166853,2.0318025759454965,0,42.248040262224535,22.87989492608306,2.507706479729849,0,0.07793084332117622,0.18682237691231843,0.02588070420301875,3.9324331329767057,4.850855483107464,2.9862909293705573,44.24404587789397
DL,2021-08-27,239,11.353148865338438,0.4107889473092874,30.68758826786185,0,3.4392208949248673,3.4392208949248673,2021,DL_2021,15.679335541154652,7.512850683476903,2.284839430130832,0,40.054910815620374,21.76627707351113,2.208707625758675,0,0.08575405947616374,0.21945373567474294,0.027437398016183927,3.4084741278453716,4.367818797617136,2.4962891170776187,38.92960914116361
DL,2021-08-28,240,12.438105435380772,0.4417703663970245,32.59556832906322,0,4.310735615851882,4.310735615851882,2021,DL_2021,16.459336818966975,8.770236162380856,2.0567928547788235,0,43.36005459916763,24.14608548811184,2.280871037063583,0,0.08260479619980998,0.1812851785953231,0.0267504445983124,4.285746314188641,5.194904394516959,3.3516027625268032,49.039208670372176
DL,2021-08-29,241,13.017739356121334,0.44229191367037535,33.42876201443237,0,4.527407034852204,4.527407034852204,2021,DL_2021,17.980103089315293,8.947327776023062,2.071883488183399,0,43.9661092810036,24.337080324676148,2.46286274210143,0,0.07635492436742822,0.16833637873185595,0.025902150344682358,4.477026938388198,5.392415381081727,3.553662106321595,52.16167779360749
DL,2021-08-30,242,12.372878047051488,0.46033896960213516,33.576079970633934,0,4.494336971901035,4.494336971901035,2021,DL_2021,16.695856731198965,8.585464539927683,2.288457472004877,0,43.723661284255506,24.11157649774534,2.390712970539949,0,0.0803106547646375,0.18812528713549076,0.028702413778449544,4.448663406824853,5.3885468594481685,3.505845780387713,52.16001121435105
DL,2021-08-31,243,11.921301191534075,0.33558599217834106,32.685376299859556,0,4.341232228656344,4.341232228656344,2021,DL_2021,16.420007128592154,8.133209761794228,2.2095439142941213,0,43.208135632004755,23.415523205914123,2.6600590925725354,0,0.07263325654213845,0.18473048551939025,0.02116823398903509,4.316004089848773,5.224266622587467,3.3649406173826595,52.2155140733702
DL,2021-09-01,244,11.853006940404388,0.4202438893478935,31.150930607350826,0,3.794150850527529,3.794150850527529,2021,DL_2021,15.944166339271122,8.219519484336482,1.8858150468279218,0,40.78847409060914,22.25162060069223,2.413790797433268,0,0.08295973658515503,0.17733515912903958,0.02961383422952455,3.776430616169147,4.6732349214786035,2.8687647302938544,53.69413945952011
DL,2021-09-02,245,11.724035266865474,0.5915447051637335,31.82610535966197,0,3.9026213246353523,3.9026213246353523,2021,DL_2021,16.060083325318423,8.142013500366678,2.581918371202196,0,42.78599306464094,22.598824522724186,2.5004019691488453,0,0.093321580990189,0.22585222870461377,0.028990890289240033,3.8996584522889655,4.807106211339657,2.978302145881478,52.30762105276233
DL,2021-09-03,246,11.04597051596925,0.2951292688887629,30.707256695805302,0,3.6155207147009385,3.6155207147009385,2021,DL_2021,15.354408813056311,7.789495548487532,1.9047351649714368,0,40.51438055460923,21.797129032514018,2.428594143235483,0,0.07774760252283339,0.18907032101018084,0.02783214700577916,3.607851723294945,4.518872441436151,2.6865941945575322,52.13282603508881
DL,2021-09-04,247,11.203809150590699,0.34059164177585766,31.428445868578887,0,3.787438355408266,3.787438355408266,2021,DL_2021,15.516095474238687,7.877093355302175,1.952586995407349,0,41.027974432438036,22.63288791796658,2.637847363675483,0,0.07809642363971249,0.18886316289407643,0.02207522769984843,3.764888964402318,4.746256249830623,2.782166861321021,49.51144510476964
DL,2021-09-05,248,11.770370578824524,0.40408364911087324,32.7669119333867,0,4.12997966457015,4.12997966457015,2021,DL_2021,16.179913407714153,8.357295748414074,1.9377478772534669,0,43.264230300808116,23.425391600285035,2.514374464569324,0,0.07903681665809714,0.1844435700111822,0.025209000729917524,4.090364268803411,5.0226068502367855,3.1707456090452686,50.99292120520608
DL,2021-09-06,249,12.466406333414135,0.31280793232651705,34.5764043116301,0,4.399754704311721,4.399754704311721,2021,DL_2021,17.24978802543393,8.659494712234965,1.7333224721263039,0,44.84582115832292,25.148911677665122,2.6727858983876334,0,0.06593869507120399,0.16737773621322735,0.0235687123054064,4.360668431088987,5.278967224593961,3.4377436758357653,48.77936035948118
DL,2021-09-07,250,12.437666281792149,0.47944361384812484,33.15948966500515,0,4.4048737810820455,4.4048737810820455,2021,DL_2021,17.27521097780083,8.424007063569086,2.442201113846207,0,44.180852280027416,23.92753817839356,2.5066366373434206,0,0.08380113693417998,0.1976911209379324,0.027166333854722828,4.35090714513831,5.301481726025454,3.4300435227976362,49.4317742075752
DL,2021-09-08,251,13.015713111600457,0.4745582387340741,34.90867185167597,0,4.655133023334528,4.655133023334528,2021,DL_2021,17.54516492067677,9.024996347898563,2.1914267088480166,0,45.707398870344754,25.39701679654863,2.544860554929968,0,0.0800229814203144,0.18315720355010948,0.0269119304324126,4.622710191021952,5.502802056621069,3.7017199086867034,50.46342492508796
DL,2021-09-09,252,12.402742449618332,0.2564177984880365,34.13375390948102,0,4.402454395616802,4.402454395616802,2021,DL_2021,17.010468453736763,8.538864192327305,1.9080918544915784,0,44.183422732063455,24.68565385939605,2.480057071895567,0,0.07035228515484289,0.1649558661984862,0.02198908524143963,4.337591906324173,5.2915750769853025,3.407592090860945,48.27888915675861
DL,2021-09-10,253,12.272609587327775,0.2022646759657064,33.054706558731155,0,4.0538507466392435,4.0538507466392435,2021,DL_2021,17.195089780063093,8.355819390956707,1.7084101070882174,0,43.93536361376499,23.774124817059402,2.4694885680101533,0,0.06316534397678136,0.16671487117496497,0.020230916949964824,4.0286165634763185,4.923400290591558,3.077936528351744,42.94607057955625
DL,2021-09-11,254,12.512183965745296,0.3538897582828373,33.14063344070683,0,4.23004428626435,4.23004428626435,2021,DL_2021,17.015486639918418,8.980579509683581,1.7586693212603224,0,43.55097002087793,23.551744229092595,2.7396390336469154,0,0.07395098293958297,0.1605254783693691,0.02102009823636,4.182224218451364,5.113225991192803,3.2658870059755643,45.83530904895088
DL,2021-09-12,255,11.801573399696645,0.40910468659981825,32.82766602484873,0,4.0180003069575125,4.0180003069575125,2021,DL_2021,16.576821427287385,7.895441816288778,1.711281669086638,0,42.73491520118184,24.1553867541091,2.4486137954264557,0,0.07907288162227671,0.19320439381663992,0.024926875438437503,3.979949239797625,4.921537500991368,3.0178368056172213,44.820972746638176
DL,2021-09-13,256,11.679282457840634,0.25583736108366617,31.966122555295126,0,3.8523472991475174,3.8523472991475174,2021,DL_2021,16.011315743630263,7.972291928363471,1.3769031369031846,0,42.671860422229244,23.228301469100924,2.3907977426750455,0,0.07094304189135414,0.1611365899709193,0.021308964237292057,3.8303148097106368,4.745772304709851,2.8852710572074103,46.37659907048892
DL,2021-09-14,257,11.896850149383834,0.10082915836963235,31.571650106979046,0,3.8602608641613276,3.8602608641613276,2021,DL_2021,15.899207797342752,8.126709271093688,1.2846073629031498,0,42.16958054068954,22.644376232555306,2.476660806138445,0,0.05978656927273911,0.14387295618914347,0.0226229292027721,3.808598605048715,4.7255951839306505,2.889564157014092,48.1530502367207
DL,2021-09-15,258,10.515817398212393,0.1542127697790039,27.617596485882867,0,2.7151474244660947,2.7151474244660947,2021,DL_2021,14.74219591454938,6.92842281570907,1.2973270974294377,0,37.01311831732561,19.584217948604344,2.2030504674475044,0,0.07346926610877288,0.1720739088428695,0.02286634273409845,2.7207521214383505,3.6513731304677286,1.8159116544291016,46.541250388188104
DL,2021-09-16,259,11.213812688336224,0.1542814441108865,28.100376117579728,0,2.9815170233903707,2.9815170233903707,2021,DL_2021,15.437354088999887,7.370111304624376,1.4531503680179172,0,37.92336420088298,19.96530104947563,2.345118106861942,0,0.06974135937366031,0.16303118151516527,0.022770826720459925,2.9915261103516935,3.9221151244083536,2.0794435620530756,49.338434685091094
DL,2021-09-17,260,11.012093068625054,0.05385905189581963,28.066762692429965,0,2.858163334031801,2.858163334031801,2021,DL_2021,14.864909427333915,7.561740500716538,1.1208169957416578,0,37.35662827919332,19.710422811947087,2.2121962852722095,0,0.05997692305070283,0.14538778166704328,0.02315744993946704,2.860243611496075,3.7990049110317408,1.93542679031849,44.803568893114615
DL,2021-09-18,261,11.038442467119816,0.10171881921780856,28.632932485955525,0,3.0123093356530513,3.0123093356530513,2021,DL_2021,15.077233200439844,7.405993165909547,1.173936444430366,0,38.60834424979022,20.406332934696135,2.1770129817410058,0,0.0642586016145893,0.15724355320657982,0.021624997065219222,3.007523979682217,3.9417619665571966,2.0683433637270467,43.445987754829616
DL,2021-09-19,262,11.398547961551868,0.03752675699010388,28.803009986243676,0,2.8143170025905233,2.8143170025905233,2021,DL_2021,15.224519442347125,7.98178219924558,1.1345760519616774,0,39.13897860327922,20.356298118794054,2.2809016977397163,0,0.05609962467964395,0.14119839131475526,0.01971969140936738,2.7912409639339306,3.7355235240786495,1.8483333397717259,33.890712377899874
DL,2021-09-20,263,11.981223008287136,0.07203914074923934,29.985375526530174,0,2.732359860632826,2.732359860632826,2021,DL_2021,15.937110204696838,8.136416424144624,1.0361152885405764,0,40.772926773124404,20.757594118321286,2.293517397965195,0,0.057159937103679476,0.13159322747495658,0.020319635144808102,2.716863213856046,3.7159555458289293,1.8237981001866934,24.779283300740985
DL,2021-09-21,264,11.219523281425186,0.05270641419237165,27.602202998056168,0,3.061778897076338,3.061778897076338,2021,DL_2021,14.885848353620021,7.595340827820638,0.9607644328278782,0,37.11243034794877,19.49574157498628,2.2443386692585165,0,0.05962434283550777,0.12949761389142922,0.021413299999996093,3.0682719618880405,4.009882696843113,2.125679339115205,46.70230730526768
DL,2021-09-22,265,11.939925169,0,34.053062923999995,0,3.1206618056185484,3.1206618056185484,2021,DL_2021,22.053866119962642,1.8259842180373616,0,0,64.2146095364813,3.891516311518695,0,0,NA,NA,NA,3.133515093848339,4.05256645835841,2.208938290627533,45.23109649761819
DL,2021-09-23,266,11.46826276903723,0.10063736410916213,28.429991621607225,0,3.1471311078048614,3.1471311078048614,2021,DL_2021,15.782671850499183,7.755036584487608,1.0436886465941109,0,37.750027293068975,19.739867473897267,2.1395423052585207,0,0.058179850426608476,0.13603805320237455,0.020660555836680475,3.1509983348917023,4.070704875031646,2.1980041300838793,42.15008352097351
DL,2021-09-24,267,10.973934154897885,0,27.771005489559904,0,3.139072644830005,3.139072644830005,2021,DL_2021,15.098696244251409,7.55995174333989,0.8504095482751244,0,37.307007363778865,19.335064947474784,2.3808993969240535,0,0.0540273147421004,0.13472667414164496,0.017471821954495547,3.120422717316427,4.060385824966615,2.191965089346063,45.02980043432096
DL,2021-09-25,268,10.792091644082854,9.597272085357655e-4,27.781152811715916,0,3.2586961032775443,3.2586961032775443,2021,DL_2021,15.055868626600448,6.886723281472977,0.8283693238449719,0,37.214665216533206,20.036199711500128,2.3842964427579907,0,0.0590508690737129,0.13394360187060073,0.02036195536601769,3.2480736108017028,4.180157816113368,2.3326865015438814,44.66494788015438
DL,2021-09-26,269,11.129196488331468,0.009310627916564895,27.289457981153323,0.025170506567997908,3.3239074663983317,3.3239074663983317,2021,DL_2021,15.388341681099126,7.227149452580182,1.0119632046845026,0,36.990115820445155,19.21192468374772,2.329951468988978,0,0.056118742956785754,0.14336196882999205,0.020812898186377275,3.2945066020734517,4.209490198562425,2.372336927885662,44.7508182789564
