time,do,temp
2020-08-24 21:00:09,302.1674694,18.045
2020-08-24 21:15:09,295.6647004,18.04408742
2020-08-24 21:30:09,288.5715473,17.94899712
2020-08-24 21:45:09,282.3615681,17.855
2020-08-24 22:00:09,276.5615527,17.85408742
2020-08-24 22:15:09,271.049843,17.75899712
2020-08-24 22:30:09,266.0580466,17.665
2020-08-24 22:45:09,262.1328447,17.665
2020-08-24 23:00:09,258.1220188,17.66399712
2020-08-24 23:15:09,253.9544,17.57
2020-08-24 23:30:09,250.3107018,17.56908742
2020-08-24 23:45:09,247.2325035,17.475
2020-08-25 00:00:09,244.6900886,17.475
2020-08-25 00:15:09,241.8813702,17.47407781
2020-08-25 00:30:09,239.055007,17.379
2020-08-25 00:45:09,237.5618852,17.37808829
2020-08-25 01:00:09,235.4079797,17.284
2020-08-25 01:15:09,233.6540854,17.28299712
2020-08-25 01:30:09,232.1639507,17.189
2020-08-25 01:45:09,230.2138666,17.18808742
2020-08-25 02:00:09,228.3835417,17.09299712
2020-08-25 02:15:09,227.0658176,16.999
2020-08-25 02:30:09,225.6300527,16.99807781
2020-08-25 02:45:09,223.8595824,16.90199712
2020-08-25 03:00:09,222.8991265,16.80708829
2020-08-25 03:15:09,221.8106045,16.71208742
2020-08-25 03:30:09,221.1854774,16.61699712
2020-08-25 03:45:09,220.7073299,16.52207869
2020-08-25 04:00:09,220.2362437,16.42608742
2020-08-25 04:15:09,219.7651831,16.33099712
2020-08-25 04:30:09,219.3830208,16.237
2020-08-25 04:45:09,219.213533,16.23607781
2020-08-25 05:00:09,218.8491317,16.13999712
2020-08-25 05:15:09,218.4426795,16.046
2020-08-25 05:30:09,218.8046778,16.04508742
2020-08-25 05:45:09,219.1240525,15.94998656
2020-08-25 06:00:09,218.9937132,15.85408829
2020-08-25 06:15:09,219.0736915,15.75907781
2020-08-25 06:30:09,219.3160331,15.664
2020-08-25 06:45:09,219.0932649,15.66308829
2020-08-25 07:00:09,219.4937884,15.56807781
2020-08-25 07:15:09,219.8445673,15.47199712
2020-08-25 07:30:09,219.8345028,15.37707869
2020-08-25 07:45:09,220.4252405,15.282
2020-08-25 08:00:09,220.7274366,15.28099712
2020-08-25 08:15:09,220.7730641,15.18607869
2020-08-25 08:30:09,221.3969875,15.09008742
2020-08-25 08:45:09,221.7898393,14.996
2020-08-25 09:00:09,222.1666672,14.99507869
2020-08-25 09:15:09,222.602788,14.89907781
2020-08-25 09:30:09,223.0128186,14.80299712
2020-08-25 09:45:09,223.9839082,14.70807869
2020-08-25 10:00:09,224.1001156,14.61207781
2020-08-25 10:15:09,224.7258153,14.51598656
2020-08-25 10:30:09,225.4445126,14.42007869
2020-08-25 10:45:09,226.0483411,14.325
2020-08-25 11:00:09,226.7338955,14.32399712
2020-08-25 11:15:09,227.2173775,14.22907869
2020-08-25 11:30:09,227.629212,14.13307781
2020-08-25 11:45:09,228.3633491,14.03698656
2020-08-25 12:00:09,228.7911391,13.942
2020-08-25 12:15:09,229.0512844,13.94107781
2020-08-25 12:30:09,229.8950342,13.846
2020-08-25 12:45:09,230.0929435,13.846
2020-08-25 13:00:09,230.6647345,13.84507781
2020-08-25 13:15:09,232.298317,13.75
2020-08-25 13:30:09,233.9940428,13.75
2020-08-25 13:45:09,236.8157365,13.75
2020-08-25 14:00:09,240.0900443,13.75
2020-08-25 14:15:09,244.2760139,13.75
2020-08-25 14:30:09,248.8416741,13.75
2020-08-25 14:45:09,253.8117998,13.75
2020-08-25 15:00:09,257.7382998,13.75092131
2020-08-25 15:15:09,263.0232486,13.846
2020-08-25 15:30:09,268.6599718,13.84701344
2020-08-25 15:45:09,274.342015,13.942
2020-08-25 16:00:09,280.4412171,13.94384438
2020-08-25 16:15:09,285.9724866,14.134
2020-08-25 16:30:09,289.8978128,14.134
2020-08-25 16:45:09,293.0182925,14.13492219
2020-08-25 17:00:09,295.0589822,14.23
2020-08-25 17:15:09,297.8371816,14.23091171
2020-08-25 17:30:09,300.5155692,14.32592219
2020-08-25 17:45:09,302.9775311,14.42201344
2020-08-25 18:00:09,304.7751809,14.51792131
2020-08-25 18:15:09,307.3930532,14.61392219
2020-08-25 18:30:09,310.9511726,14.71000288
2020-08-25 18:45:09,314.325447,14.80492131
2020-08-25 19:00:09,316.5897041,14.90183477
2020-08-25 19:15:09,318.4324761,15.091
2020-08-25 19:30:09,317.8246289,15.09192131
2020-08-25 19:45:09,317.5449051,15.18791258
2020-08-25 20:00:09,318.2713269,15.28301344
2020-08-25 20:15:09,319.7081169,15.37891171
2020-08-25 20:30:09,316.4144201,15.473
2020-08-25 20:45:09,312.0344612,15.473
2020-08-25 21:00:09,306.5995111,15.47392131
2020-08-25 21:15:09,306.2880349,15.56807781
2020-08-25 21:30:09,300.9850023,15.473
2020-08-25 21:45:09,295.9268448,15.473
2020-08-25 22:00:09,292.7683562,15.473
2020-08-25 22:15:09,290.9368257,15.473
2020-08-25 22:30:09,287.9340801,15.473
2020-08-25 22:45:09,286.0709783,15.47208742
2020-08-25 23:00:09,281.7331225,15.378
2020-08-25 23:15:09,277.8943213,15.378
2020-08-25 23:30:09,273.9757227,15.378
2020-08-25 23:45:09,270.3168511,15.37698656
2020-08-26 00:00:09,269.073739,15.28292131
2020-08-26 00:15:09,275.1440011,15.37891258
2020-08-26 00:30:09,277.8821498,15.473
2020-08-26 00:45:09,279.35749,15.473
2020-08-26 01:00:09,280.415238,15.473
2020-08-26 01:15:09,279.3185077,15.473
2020-08-26 01:30:09,277.4420851,15.473
2020-08-26 01:45:09,275.5855865,15.47208742
2020-08-26 02:00:09,273.7327483,15.378
2020-08-26 02:15:09,270.6357957,15.37707869
2020-08-26 02:30:09,266.4861615,15.28108742
2020-08-26 02:45:09,262.0706394,15.187
2020-08-26 03:00:09,258.0872737,15.18607869
2020-08-26 03:15:09,254.8115452,15.09008742
2020-08-26 03:30:09,251.9916918,14.99498656
2020-08-26 03:45:09,249.2561329,14.9
2020-08-26 04:00:09,247.0867249,14.89907781
2020-08-26 04:15:09,244.1513516,14.80299712
2020-08-26 04:30:09,242.4123457,14.70807869
2020-08-26 04:45:09,240.6589636,14.61207781
2020-08-26 05:00:09,239.8483657,14.517
2020-08-26 05:15:09,238.7688439,14.51607869
2020-08-26 05:30:09,238.1140311,14.42007781
2020-08-26 05:45:09,237.4563246,14.325
2020-08-26 06:00:09,236.2932647,14.32408829
2020-08-26 06:15:09,235.7516158,14.23
2020-08-26 06:30:09,235.1898994,14.22898656
2020-08-26 06:45:09,234.9505234,14.134
2020-08-26 07:00:09,234.5529279,14.13307781
2020-08-26 07:15:09,233.9076685,14.038
2020-08-26 07:30:09,233.6925821,14.03707869
2020-08-26 07:45:09,233.5930253,13.942
2020-08-26 08:00:09,233.4395614,13.94098656
2020-08-26 08:15:09,232.9270597,13.846
