local_time,LAI,PAR_inc,PAR_bc,date,site
2020-09-07T23:00:00Z,0.841502571460197,336.71792,181.77361395285232,2020-09-07,DL
2020-09-08T00:00:00Z,0.8258295012156549,156.38526399999998,85.40021860940567,2020-09-07,DL
2020-09-08T01:00:00Z,0.8258295012156549,73.99,40.405099644874,2020-09-07,DL
2020-09-08T02:00:00Z,0.8258295012156549,0,0,2020-09-07,DL
2020-09-08T03:00:00Z,0.8258295012156549,0,0,2020-09-07,DL
2020-09-08T04:00:00Z,0.8258295012156549,0,0,2020-09-07,DL
2020-09-08T05:00:00Z,0.8258295012156549,0,0,2020-09-07,DL
2020-09-08T06:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T07:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T08:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T09:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T10:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T11:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T12:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T13:00:00Z,0.8258295012156549,0,0,2020-09-08,DL
2020-09-08T14:00:00Z,0.8258295012156549,256.55503999999996,91.71141598192752,2020-09-08,DL
2020-09-08T15:00:00Z,0.8258295012156549,650.9005999999999,250.66612673191096,2020-09-08,DL
2020-09-08T16:00:00Z,0.8258295012156549,959.56574,451.0565532497957,2020-09-08,DL
2020-09-08T17:00:00Z,0.8258295012156549,1255.48346,687.6469695346418,2020-09-08,DL
2020-09-08T18:00:00Z,0.8258295012156549,1388.6443199999999,830.9740789242064,2020-09-08,DL
2020-09-08T19:00:00Z,0.8258295012156549,1454.7490999999998,904.4324810961017,2020-09-08,DL
2020-09-08T20:00:00Z,0.8258295012156549,1451.40898,900.6888532062407,2020-09-08,DL
2020-09-08T21:00:00Z,0.8258295012156549,1386.6783,825.5483703299005,2020-09-08,DL
2020-09-08T22:00:00Z,0.8258295012156549,1174.87664,636.2574190855214,2020-09-08,DL
2020-09-08T23:00:00Z,0.8258295012156549,915.31972,424.34135959159806,2020-09-08,DL
2020-09-09T00:00:00Z,0.8101564309711129,511.03836,210.8784901345734,2020-09-08,DL
2020-09-09T01:00:00Z,0.8101564309711129,236.83141999999998,86.94034314677818,2020-09-08,DL
2020-09-09T02:00:00Z,0.8101564309711129,0,0,2020-09-08,DL
2020-09-09T03:00:00Z,0.8101564309711129,0,0,2020-09-08,DL
2020-09-09T04:00:00Z,0.8101564309711129,0,0,2020-09-08,DL
2020-09-09T05:00:00Z,0.8101564309711129,0,0,2020-09-08,DL
2020-09-09T06:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T07:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T08:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T09:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T10:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T11:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T12:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T13:00:00Z,0.8101564309711129,0,0,2020-09-09,DL
2020-09-09T14:00:00Z,0.8101564309711129,256.59731999999997,93.17956226108265,2020-09-09,DL
2020-09-09T15:00:00Z,0.8101564309711129,631.49408,246.18649804842246,2020-09-09,DL
2020-09-09T16:00:00Z,0.8101564309711129,933.9863399999999,445.2090703397877,2020-09-09,DL
2020-09-09T17:00:00Z,0.8101564309711129,1223.5831999999998,674.739444027939,2020-09-09,DL
2020-09-09T18:00:00Z,0.8101564309711129,1382.85196,832.3087332749582,2020-09-09,DL
2020-09-09T19:00:00Z,0.8101564309711129,1448.6819199999998,905.2702315346442,2020-09-09,DL
2020-09-09T20:00:00Z,0.8101564309711129,1444.7498799999998,900.9337623490053,2020-09-09,DL
2020-09-09T21:00:00Z,0.8101564309711129,1358.9849,811.5596931219527,2020-09-09,DL
2020-09-09T22:00:00Z,0.8101564309711129,1149.6354800000001,626.3683799886117,2020-09-09,DL
2020-09-09T23:00:00Z,0.8101564309711129,893.1861399999999,418.40402014040137,2020-09-09,DL
2020-09-10T00:00:00Z,0.7949192373847889,492.51971999999995,207.22458431505888,2020-09-09,DL
2020-09-10T01:00:00Z,0.7949192373847889,223.28068,83.44538634918831,2020-09-09,DL
2020-09-10T02:00:00Z,0.7949192373847889,0,0,2020-09-09,DL
2020-09-10T03:00:00Z,0.7949192373847889,0,0,2020-09-09,DL
2020-09-10T04:00:00Z,0.7949192373847889,0,0,2020-09-09,DL
2020-09-10T05:00:00Z,0.7949192373847889,0,0,2020-09-09,DL
2020-09-10T06:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T07:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T08:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T09:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T10:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T11:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T12:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T13:00:00Z,0.7949192373847889,0,0,2020-09-10,DL
2020-09-10T14:00:00Z,0.7949192373847889,249.09261999999998,91.86198497356428,2020-09-10,DL
2020-09-10T15:00:00Z,0.7949192373847889,623.50316,245.98281508441383,2020-09-10,DL
2020-09-10T16:00:00Z,0.7949192373847889,925.1920999999999,444.95219349866585,2020-09-10,DL
2020-09-10T17:00:00Z,0.7949192373847889,1213.66854,673.7562906676733,2020-09-10,DL
2020-09-10T18:00:00Z,0.7949192373847889,1372.15512,830.1210087048571,2020-09-10,DL
2020-09-10T19:00:00Z,0.7949192373847889,1437.4777199999999,902.1213128132121,2020-09-10,DL
2020-09-10T20:00:00Z,0.7949192373847889,1432.99604,897.2451159999897,2020-09-10,DL
2020-09-10T21:00:00Z,0.7949192373847889,1343.89094,805.9785593261839,2020-09-10,DL
2020-09-10T22:00:00Z,0.7949192373847889,1135.13344,622.0515198642136,2020-09-10,DL
2020-09-10T23:00:00Z,0.7949192373847889,879.38172,414.9829750748206,2020-09-10,DL
2020-09-11T00:00:00Z,0.7796820437984648,479.85686,204.31534259027444,2020-09-10,DL
2020-09-11T01:00:00Z,0.7796820437984648,212.52042,80.88313395066949,2020-09-10,DL
2020-09-11T02:00:00Z,0.7796820437984648,0,0,2020-09-10,DL
2020-09-11T03:00:00Z,0.7796820437984648,0,0,2020-09-10,DL
2020-09-11T04:00:00Z,0.7796820437984648,0,0,2020-09-10,DL
2020-09-11T05:00:00Z,0.7796820437984648,0,0,2020-09-10,DL
2020-09-11T06:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T07:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T08:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T09:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T10:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T11:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T12:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T13:00:00Z,0.7796820437984648,0,0,2020-09-11,DL
2020-09-11T14:00:00Z,0.7796820437984648,245.09715999999997,91.80368212324092,2020-09-11,DL
2020-09-11T15:00:00Z,0.7796820437984648,619.90936,247.5264035859718,2020-09-11,DL
2020-09-11T16:00:00Z,0.7796820437984648,922.9724,446.99390835631726,2020-09-11,DL
2020-09-11T17:00:00Z,0.7796820437984648,1212.40014,677.576076776799,2020-09-11,DL
2020-09-11T18:00:00Z,0.7796820437984648,1367.94826,832.4435913002192,2020-09-11,DL
2020-09-11T19:00:00Z,0.7796820437984648,1433.05946,904.1249129410769,2020-09-11,DL
2020-09-11T20:00:00Z,0.7796820437984648,1428.0704199999998,898.7157598431041,2020-09-11,DL
2020-09-11T21:00:00Z,0.7796820437984648,1337.71806,806.4594040700287,2020-09-11,DL
2020-09-11T22:00:00Z,0.7796820437984648,1128.1361,621.7501848399643,2020-09-11,DL
2020-09-11T23:00:00Z,0.7796820437984648,871.41194,413.42492873824665,2020-09-11,DL
2020-09-12T00:00:00Z,0.7644448502121408,460.21779999999995,200.32573713445848,2020-09-11,DL
2020-09-12T01:00:00Z,0.7644448502121408,198.80056,77.07606725109007,2020-09-11,DL
2020-09-12T02:00:00Z,0.7644448502121408,0,0,2020-09-11,DL
2020-09-12T03:00:00Z,0.7644448502121408,0,0,2020-09-11,DL
2020-09-12T04:00:00Z,0.7644448502121408,0,0,2020-09-11,DL
2020-09-12T05:00:00Z,0.7644448502121408,0,0,2020-09-11,DL
2020-09-12T06:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T07:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T08:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T09:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T10:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T11:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T12:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T13:00:00Z,0.7644448502121408,0,0,2020-09-12,DL
2020-09-12T14:00:00Z,0.7644448502121408,235.26706,89.50973652133239,2020-09-12,DL
2020-09-12T15:00:00Z,0.7644448502121408,608.91656,246.1134501198546,2020-09-12,DL
2020-09-12T16:00:00Z,0.7644448502121408,909.7176199999999,445.18792561625907,2020-09-12,DL
2020-09-12T17:00:00Z,0.7644448502121408,1196.60856,673.4258636910947,2020-09-12,DL
2020-09-12T18:00:00Z,0.7644448502121408,1352.6640399999999,827.2507088108823,2020-09-12,DL
2020-09-12T19:00:00Z,0.7644448502121408,1417.03534,897.5630606528865,2020-09-12,DL
2020-09-12T20:00:00Z,0.7644448502121408,1411.4755199999997,891.6281272177677,2020-09-12,DL
2020-09-12T21:00:00Z,0.7644448502121408,1327.2749,804.1408935247626,2020-09-12,DL
2020-09-12T22:00:00Z,0.7644448502121408,1117.54496,619.5676166287908,2020-09-12,DL
2020-09-12T23:00:00Z,0.7644448502121408,860.6094,410.9391843795414,2020-09-12,DL
2020-09-13T00:00:00Z,0.7492076566258168,456.49715999999995,198.6218366999505,2020-09-12,DL
2020-09-13T01:00:00Z,0.7492076566258168,192.00193599999997,75.85637524142047,2020-09-12,DL
2020-09-13T02:00:00Z,0.7492076566258168,0,0,2020-09-12,DL
2020-09-13T03:00:00Z,0.7492076566258168,0,0,2020-09-12,DL
2020-09-13T04:00:00Z,0.7492076566258168,0,0,2020-09-12,DL
2020-09-13T05:00:00Z,0.7492076566258168,0,0,2020-09-12,DL
2020-09-13T06:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T07:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T08:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T09:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T10:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T11:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T12:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T13:00:00Z,0.7492076566258168,0,0,2020-09-13,DL
2020-09-13T14:00:00Z,0.7492076566258168,235.11908,90.8709103517732,2020-09-13,DL
2020-09-13T15:00:00Z,0.7492076566258168,605.36504,247.7063056251226,2020-09-13,DL
2020-09-13T16:00:00Z,0.7492076566258168,907.6247599999999,447.30157524704896,2020-09-13,DL
2020-09-13T17:00:00Z,0.7492076566258168,1195.4669999999999,677.3989092161592,2020-09-13,DL
2020-09-13T18:00:00Z,0.7492076566258168,1352.60062,832.5289813491476,2020-09-13,DL
2020-09-13T19:00:00Z,0.7492076566258168,1416.97192,902.9564833065647,2020-09-13,DL
2020-09-13T20:00:00Z,0.7492076566258168,1410.7990399999999,896.3915728643293,2020-09-13,DL
2020-09-13T21:00:00Z,0.7492076566258168,1326.87324,808.5871275220716,2020-09-13,DL
2020-09-13T22:00:00Z,0.7492076566258168,1115.36754,621.8508090329477,2020-09-13,DL
2020-09-13T23:00:00Z,0.7492076566258168,856.3179799999999,410.48826054313224,2020-09-13,DL
2020-09-14T00:00:00Z,0.734548135629999,459.45676,197.53184078722646,2020-09-13,DL
2020-09-14T01:00:00Z,0.734548135629999,187.80776,75.60186894214267,2020-09-13,DL
2020-09-14T02:00:00Z,0.734548135629999,0,0,2020-09-13,DL
2020-09-14T03:00:00Z,0.734548135629999,0,0,2020-09-13,DL
2020-09-14T04:00:00Z,0.734548135629999,0,0,2020-09-13,DL
2020-09-14T05:00:00Z,0.734548135629999,0,0,2020-09-13,DL
2020-09-14T06:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T07:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T08:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T09:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T10:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T11:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T12:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T13:00:00Z,0.734548135629999,0,0,2020-09-14,DL
2020-09-14T14:00:00Z,0.734548135629999,227.40297999999999,89.24667120019437,2020-09-14,DL
2020-09-14T15:00:00Z,0.734548135629999,598.1774399999999,247.67382683751927,2020-09-14,DL
2020-09-14T16:00:00Z,0.734548135629999,900.07778,447.2718492553073,2020-09-14,DL
2020-09-14T17:00:00Z,0.734548135629999,1187.20126,677.1860200644844,2020-09-14,DL
2020-09-14T18:00:00Z,0.734548135629999,1336.83018,826.8349759920159,2020-09-14,DL
2020-09-14T19:00:00Z,0.734548135629999,1400.4193,895.8813006018821,2020-09-14,DL
2020-09-14T20:00:00Z,0.734548135629999,1393.7179199999998,888.8348472994168,2020-09-14,DL
2020-09-14T21:00:00Z,0.734548135629999,1293.81028,791.0544490811093,2020-09-14,DL
2020-09-14T22:00:00Z,0.734548135629999,1085.72926,609.4144764106028,2020-09-14,DL
2020-09-14T23:00:00Z,0.734548135629999,830.94998,403.15857513278877,2020-09-14,DL
2020-09-15T00:00:00Z,0.7198886146341811,455.60928,195.36750531257655,2020-09-14,DL
2020-09-15T01:00:00Z,0.7198886146341811,180.603248,74.10082316540824,2020-09-14,DL
2020-09-15T02:00:00Z,0.7198886146341811,0,0,2020-09-14,DL
2020-09-15T03:00:00Z,0.7198886146341811,0,0,2020-09-14,DL
2020-09-15T04:00:00Z,0.7198886146341811,0,0,2020-09-14,DL
2020-09-15T05:00:00Z,0.7198886146341811,0,0,2020-09-14,DL
2020-09-15T06:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T07:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T08:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T09:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T10:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T11:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T12:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T13:00:00Z,0.7198886146341811,0,0,2020-09-15,DL
2020-09-15T14:00:00Z,0.7198886146341811,209.94556799999998,83.67640824055619,2020-09-15,DL
2020-09-15T15:00:00Z,0.7198886146341811,537.46336,225.67702352179273,2020-09-15,DL
2020-09-15T16:00:00Z,0.7198886146341811,811.6702999999999,417.57253460057154,2020-09-15,DL
2020-09-15T17:00:00Z,0.7198886146341811,1072.13624,617.7238619400684,2020-09-15,DL
2020-09-15T18:00:00Z,0.7198886146341811,1210.0536,746.1881763830223,2020-09-15,DL
2020-09-15T19:00:00Z,0.7198886146341811,1267.61782,804.0765225801102,2020-09-15,DL
2020-09-15T20:00:00Z,0.7198886146341811,1261.06442,797.6765677162276,2020-09-15,DL
2020-09-15T21:00:00Z,0.7198886146341811,1203.1831,735.8125946783919,2020-09-15,DL
2020-09-15T22:00:00Z,0.7198886146341811,1007.9974799999999,571.5803305368999,2020-09-15,DL
2020-09-15T23:00:00Z,0.7198886146341811,768.94636,383.72240715712434,2020-09-15,DL
2020-09-16T00:00:00Z,0.7052290936383632,421.00309999999996,189.3121336796805,2020-09-15,DL
2020-09-16T01:00:00Z,0.7052290936383632,161.458864,67.54360622264265,2020-09-15,DL
2020-09-16T02:00:00Z,0.7052290936383632,0,0,2020-09-15,DL
2020-09-16T03:00:00Z,0.7052290936383632,0,0,2020-09-15,DL
2020-09-16T04:00:00Z,0.7052290936383632,0,0,2020-09-15,DL
2020-09-16T05:00:00Z,0.7052290936383632,0,0,2020-09-15,DL
2020-09-16T06:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T07:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T08:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T09:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T10:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T11:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T12:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T13:00:00Z,0.7052290936383632,0,0,2020-09-16,DL
2020-09-16T14:00:00Z,0.7052290936383632,215.01493999999997,87.03764770417081,2020-09-16,DL
2020-09-16T15:00:00Z,0.7052290936383632,571.58332,242.41643538955378,2020-09-16,DL
2020-09-16T16:00:00Z,0.7052290936383632,866.5074599999999,440.60958198078475,2020-09-16,DL
2020-09-16T17:00:00Z,0.7052290936383632,1146.2319400000001,663.3232380217046,2020-09-16,DL
2020-09-16T18:00:00Z,0.7052290936383632,1293.42976,807.6140254001211,2020-09-16,DL
2020-09-16T19:00:00Z,0.7052290936383632,1354.94716,872.9715726045412,2020-09-16,DL
2020-09-16T20:00:00Z,0.7052290936383632,1347.2733399999997,865.1195430760987,2020-09-16,DL
2020-09-16T21:00:00Z,0.7052290936383632,1259.5212,777.4718233690156,2020-09-16,DL
2020-09-16T22:00:00Z,0.7052290936383632,1053.3639199999998,598.84207720684185,2020-09-16,DL
2020-09-16T23:00:00Z,0.7052290936383632,800.91004,395.0088850581229,2020-09-16,DL
2020-09-17T00:00:00Z,0.6905695726425454,452.96677999999997,191.0202332982841,2020-09-16,DL
2020-09-17T01:00:00Z,0.6905695726425454,167.61483199999998,71.5164407735868,2020-09-16,DL
2020-09-17T02:00:00Z,0.6905695726425454,0,0,2020-09-16,DL
2020-09-17T03:00:00Z,0.6905695726425454,0,0,2020-09-16,DL
2020-09-17T04:00:00Z,0.6905695726425454,0,0,2020-09-16,DL
2020-09-17T05:00:00Z,0.6905695726425454,0,0,2020-09-16,DL
2020-09-17T06:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T07:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T08:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T09:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T10:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T11:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T12:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T13:00:00Z,0.6905695726425454,0,0,2020-09-17,DL
2020-09-17T14:00:00Z,0.6905695726425454,206.66464,84.97453935281733,2020-09-17,DL
2020-09-17T15:00:00Z,0.6905695726425454,577.60822,247.98177741852228,2020-09-17,DL
2020-09-17T16:00:00Z,0.6905695726425454,878.9377799999999,447.74621768625303,2020-09-17,DL
2020-09-17T17:00:00Z,0.6905695726425454,1164.3911999999998,677.8692745319523,2020-09-17,DL
2020-09-17T18:00:00Z,0.6905695726425454,1311.14508,824.8962119488428,2020-09-17,DL
2020-09-17T19:00:00Z,0.6905695726425454,1373.55036,892.0485065387684,2020-09-17,DL
2020-09-17T20:00:00Z,0.6905695726425454,1365.1577799999998,883.3775247321751,2020-09-17,DL
2020-09-17T21:00:00Z,0.6905695726425454,1264.0663,785.0903964865082,2020-09-17,DL
2020-09-17T22:00:00Z,0.6905695726425454,1055.24538,603.0841914335182,2020-09-17,DL
2020-09-17T23:00:00Z,0.6905695726425454,799.6627799999999,395.25224969255675,2020-09-17,DL
2020-09-18T00:00:00Z,0.6766189851529294,413.51954,184.89225396536355,2020-09-17,DL
2020-09-18T01:00:00Z,0.6766189851529294,147.193592,64.04297500959413,2020-09-17,DL
2020-09-18T02:00:00Z,0.6766189851529294,0,0,2020-09-17,DL
2020-09-18T03:00:00Z,0.6766189851529294,0,0,2020-09-17,DL
2020-09-18T04:00:00Z,0.6766189851529294,0,0,2020-09-17,DL
2020-09-18T05:00:00Z,0.6766189851529294,0,0,2020-09-17,DL
2020-09-18T06:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T07:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T08:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T09:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T10:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T11:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T12:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T13:00:00Z,0.6766189851529294,0,0,2020-09-18,DL
2020-09-18T14:00:00Z,0.6766189851529294,201.388096,84.06754610961656,2020-09-18,DL
2020-09-18T15:00:00Z,0.6766189851529294,565.62184,245.6612890747549,2020-09-18,DL
2020-09-18T16:00:00Z,0.6766189851529294,864.1397799999999,444.83893134884977,2020-09-18,DL
2020-09-18T17:00:00Z,0.6766189851529294,1146.5279,672.1058479539731,2020-09-18,DL
2020-09-18T18:00:00Z,0.6766189851529294,1259.7960199999998,794.9512439828666,2020-09-18,DL
2020-09-18T19:00:00Z,0.6766189851529294,1319.7279199999998,857.6833088278793,2020-09-18,DL
2020-09-18T20:00:00Z,0.6766189851529294,1311.03938,848.96748626861,2020-09-18,DL
2020-09-18T21:00:00Z,0.6766189851529294,1145.93598,711.964850157944,2020-09-18,DL
2020-09-18T22:00:00Z,0.6766189851529294,954.93608,553.1415589590549,2020-09-18,DL
2020-09-18T23:00:00Z,0.6766189851529294,721.1276799999999,370.16729521146726,2020-09-18,DL
2020-09-19T00:00:00Z,0.6626683976633134,323.67454000000004,167.05235096924864,2020-09-18,DL
2020-09-19T01:00:00Z,0.6626683976633134,110.460728,49.02607272471328,2020-09-18,DL
2020-09-19T02:00:00Z,0.6626683976633134,0,0,2020-09-18,DL
2020-09-19T03:00:00Z,0.6626683976633134,0,0,2020-09-18,DL
2020-09-19T04:00:00Z,0.6626683976633134,0,0,2020-09-18,DL
2020-09-19T05:00:00Z,0.6626683976633134,0,0,2020-09-18,DL
2020-09-19T06:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T07:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T08:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T09:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T10:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T11:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T12:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T13:00:00Z,0.6626683976633134,0,0,2020-09-19,DL
2020-09-19T14:00:00Z,0.6626683976633134,139.01664,68.06453867870724,2020-09-19,DL
2020-09-19T15:00:00Z,0.6626683976633134,340.18487999999996,185.0521751814822,2020-09-19,DL
2020-09-19T16:00:00Z,0.6626683976633134,521.81976,303.0307542680057,2020-09-19,DL
2020-09-19T17:00:00Z,0.6626683976633134,693.43428,418.44656191824055,2020-09-19,DL
2020-09-19T18:00:00Z,0.6626683976633134,651.0062999999999,399.9275992360464,2020-09-19,DL
2020-09-19T19:00:00Z,0.6626683976633134,681.99754,420.7617982418092,2020-09-19,DL
2020-09-19T20:00:00Z,0.6626683976633134,677.2199,417.5742244663854,2020-09-19,DL
2020-09-19T21:00:00Z,0.6626683976633134,747.97548,460.58787664725776,2020-09-19,DL
2020-09-19T22:00:00Z,0.6626683976633134,622.1502,373.62566385634744,2020-09-19,DL
2020-09-19T23:00:00Z,0.6626683976633134,468.16643999999997,270.1561172423425,2020-09-19,DL
2020-09-20T00:00:00Z,0.6487178101736975,260.76189999999997,148.06681049130933,2020-09-19,DL
2020-09-20T01:00:00Z,0.6487178101736975,84.97434399999999,43.051969386371475,2020-09-19,DL
2020-09-20T02:00:00Z,0.6487178101736975,0,0,2020-09-19,DL
2020-09-20T03:00:00Z,0.6487178101736975,0,0,2020-09-19,DL
2020-09-20T04:00:00Z,0.6487178101736975,0,0,2020-09-19,DL
2020-09-20T05:00:00Z,0.6487178101736975,0,0,2020-09-19,DL
2020-09-20T06:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T07:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T08:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T09:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T10:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T11:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T12:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T13:00:00Z,0.6487178101736975,0,0,2020-09-20,DL
2020-09-20T14:00:00Z,0.6487178101736975,90.783616,54.83524811102977,2020-09-20,DL
2020-09-20T15:00:00Z,0.6487178101736975,498.88286,221.83443543716723,2020-09-20,DL
2020-09-20T16:00:00Z,0.6487178101736975,768.48128,413.79623042400345,2020-09-20,DL
2020-09-20T17:00:00Z,0.6487178101736975,1022.7743399999999,611.2520175624096,2020-09-20,DL
2020-09-20T18:00:00Z,0.6487178101736975,1275.43962,815.5314502594086,2020-09-20,DL
2020-09-20T19:00:00Z,0.6487178101736975,1336.1536999999998,880.0267380458981,2020-09-20,DL
2020-09-20T20:00:00Z,0.6487178101736975,1326.1121999999998,869.8583155717241,2020-09-20,DL
2020-09-20T21:00:00Z,0.6487178101736975,1174.26358,739.2324364640082,2020-09-20,DL
2020-09-20T22:00:00Z,0.6487178101736975,974.91338,569.8325634151878,2020-09-20,DL
2020-09-20T23:00:00Z,0.6487178101736975,730.89436,374.61362363400156,2020-09-20,DL
2020-09-21T00:00:00Z,0.6347672226840815,352.6152,170.86594733361636,2020-09-20,DL
2020-09-21T01:00:00Z,0.6347672226840815,109.226152,50.49424006643761,2020-09-20,DL
2020-09-21T02:00:00Z,0.6347672226840815,0,0,2020-09-20,DL
2020-09-21T03:00:00Z,0.6347672226840815,0,0,2020-09-20,DL
2020-09-21T04:00:00Z,0.6347672226840815,0,0,2020-09-20,DL
2020-09-21T05:00:00Z,0.6347672226840815,0,0,2020-09-20,DL
2020-09-21T06:00:00Z,0.6347672226840815,0,0,2020-09-21,DL
2020-09-21T07:00:00Z,0.6347672226840815,0,0,2020-09-21,DL
2020-09-21T08:00:00Z,0.6347672226840815,0,0,2020-09-21,DL
2020-09-21T09:00:00Z,0.6347672226840815,0,0,2020-09-21,DL
2020-09-21T10:00:00Z,0.6347672226840815,0,0,2020-09-21,DL
